trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
0,0_0,COMPLETED,SOBOL,0.460000000000000019984014443253,29.000000000000000000000000000000,0.190000000000000002220446049250,2379,4867,0.042861688927561050754810878516,0.430905346751213058631435615098
1,1_0,COMPLETED,SOBOL,0.369999999999999995559107901499,25.000000000000000000000000000000,0.100000000000000005551115123126,3777,2353,0.849247177512291839818203698087,0.849385248763486755407825512521
2,2_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,3263,3461,0.403992895495146497886196357285,0.223920980753377074634613563830
3,3_0,COMPLETED,SOBOL,0.440000000000000002220446049250,26.000000000000000000000000000000,0.179999999999999993338661852249,619,946,0.706015671350713858167580383451,0.558342255540192122786891104624
4,4_0,COMPLETED,SOBOL,0.359999999999999986677323704498,19.000000000000000000000000000000,0.059999999999999997779553950750,797,2577,0.990584488787408901089293067344,0.718135185999795755407149044913
5,5_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,2820,52,0.182465246390551311117533828110,0.001697966780513524877316289263
6,6_0,COMPLETED,SOBOL,0.369999999999999995559107901499,20.000000000000000000000000000000,0.080000000000000001665334536938,4806,3983,0.564434726161602839944464449218,0.876629874713718892920155667525
7,7_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,1537,1458,0.264633446398191141124556224895,0.341226824643090342892293165278
8,8_0,COMPLETED,SOBOL,0.320000000000000006661338147751,12.000000000000000000000000000000,0.000000000000000000000000000000,1815,3421,0.508535810008365674050878624257,0.087535455763340000445715816113
9,9_0,COMPLETED,SOBOL,0.390000000000000013322676295502,26.000000000000000000000000000000,0.140000000000000013322676295502,4459,907,0.316751876591332248711552210807,0.632227310875430714709466428758
10,10_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,2543,4515,0.933560514742415414879417312477,0.255777608251199106703666075191
11,11_0,COMPLETED,SOBOL,0.450000000000000011102230246252,29.000000000000000000000000000000,0.190000000000000002220446049250,1144,2000,0.235464847520366310495987249851,0.962012393061071668931560907367
12,12_0,COMPLETED,SOBOL,0.380000000000000004440892098501,24.000000000000000000000000000000,0.089999999999999996669330926125,272,4179,0.458332840386405593324781193587,0.809932108083739832338210362650
13,13_0,COMPLETED,SOBOL,0.359999999999999986677323704498,23.000000000000000000000000000000,0.110000000000000000555111512313,3541,1654,0.647895225614588676776861575490,0.470181378841400154922069987151
14,14_0,COMPLETED,SOBOL,0.440000000000000002220446049250,28.000000000000000000000000000000,0.190000000000000002220446049250,4125,3085,0.094127517639286825690270177347,0.597102528456598502515362270060
15,15_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,2101,561,0.793956988909561234279976815742,0.184987530862912530338348915393
16,16_0,COMPLETED,SOBOL,0.429999999999999993338661852249,25.000000000000000000000000000000,0.160000000000000003330669073875,1896,2923,0.352082786959968474516102787675,0.929410838749259671232039181632
17,17_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,4252,408,0.536123901222739340788336903643,0.351856383068487044152305998068
18,18_0,COMPLETED,SOBOL,0.419999999999999984456877655248,25.000000000000000000000000000000,0.160000000000000003330669073875,3746,4329,0.215741630573570708495623193812,0.723404418887570455076740927325
19,19_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,145,1815,0.890364730106200985559894434118,0.057890037603676322564005829463
20,20_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,939,4677,0.675483309386577412958274635457,0.217677614374086253468121299193
21,21_0,COMPLETED,SOBOL,0.380000000000000004440892098501,26.000000000000000000000000000000,0.140000000000000013322676295502,2670,2153,0.493663743312656888573286551036,0.501175099458545436625911406736
22,22_0,COMPLETED,SOBOL,0.369999999999999995559107901499,20.000000000000000000000000000000,0.070000000000000006661338147751,4664,3271,0.750761211715731735516499156802,0.379098510630428764400789987121
23,23_0,COMPLETED,SOBOL,0.440000000000000002220446049250,27.000000000000000000000000000000,0.190000000000000002220446049250,1688,746,0.074404308134876195879314764170,0.839730775596573941754741099430
24,24_0,COMPLETED,SOBOL,0.340000000000000024424906541753,16.000000000000000000000000000000,0.029999999999999998889776975375,1332,3822,0.821659086297918062058442956186,0.587021154344081863563076240098
25,25_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,4933,1307,0.007530776698328555014694263292,0.131780208686366667736322710880
26,26_0,COMPLETED,SOBOL,0.380000000000000004440892098501,20.000000000000000000000000000000,0.100000000000000005551115123126,3026,2728,0.749211455986928176464800799295,0.754288221573457096091885887290
27,27_0,COMPLETED,SOBOL,0.390000000000000013322676295502,27.000000000000000000000000000000,0.170000000000000012212453270877,670,214,0.423716112441942072130984797695,0.464485787812620398717911029962
28,28_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,414,3621,0.147134343464300015869028470661,0.312396580019965786068070201509
29,29_0,COMPLETED,SOBOL,0.350000000000000033306690738755,19.000000000000000000000000000000,0.110000000000000000555111512313,3390,1097,0.962996405015420164907880007377,0.968682117581367463365893399896
30,30_0,COMPLETED,SOBOL,0.320000000000000006661338147751,12.000000000000000000000000000000,0.000000000000000000000000000000,3983,4715,0.284356655902601784813299445887,0.096641744617372751791073426375
31,31_0,COMPLETED,SOBOL,0.390000000000000013322676295502,22.000000000000000000000000000000,0.110000000000000000555111512313,2252,2191,0.607630503355432338707942108158,0.684460499560460400303441019787
32,32_0,COMPLETED,SOBOL,0.340000000000000024424906541753,16.000000000000000000000000000000,0.040000000000000000832667268469,2294,3539,0.907039503380376865848688794358,0.822813613146543554321965530107
33,33_0,COMPLETED,SOBOL,0.440000000000000002220446049250,29.000000000000000000000000000000,0.190000000000000002220446049250,4020,1024,0.230404433219321053138983756980,0.395103924939408879257740636604
34,34_0,COMPLETED,SOBOL,0.359999999999999986677323704498,23.000000000000000000000000000000,0.059999999999999997779553950750,3353,4945,0.519449127948563571521845005918,0.522025063401088118553161621094
35,35_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,372,2431,0.337419984314218157628317840135,0.197869047079235305108824150011
36,36_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,712,4061,0.122233723506703972905285127126,0.045781147966161374329718825038
37,37_0,COMPLETED,SOBOL,0.410000000000000031086244689504,31.000000000000000000000000000000,0.160000000000000003330669073875,3063,1537,0.796700592494290371625709212822,0.736421219855546982380190002004
38,38_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,4896,2655,0.445834327940829111547316188080,0.359971528384834538183412178114
39,39_0,COMPLETED,SOBOL,0.429999999999999993338661852249,25.000000000000000000000000000000,0.170000000000000012212453270877,1290,130,0.629543928608018887871367041953,0.920258074110373858189859674894
40,40_0,COMPLETED,SOBOL,0.390000000000000013322676295502,23.000000000000000000000000000000,0.110000000000000000555111512313,1569,4437,0.377959594783000618622992305973,0.666574337955564311108958008845
41,41_0,COMPLETED,SOBOL,0.320000000000000006661338147751,12.000000000000000000000000000000,0.000000000000000000000000000000,4550,1922,0.701443019796256006515022818348,0.115576589835807680417545384444
42,42_0,COMPLETED,SOBOL,0.460000000000000019984014443253,36.000000000000000000000000000000,0.190000000000000002220446049250,2784,3343,0.053287294357270004185878065073,0.990508494051173360439577209036
43,43_0,COMPLETED,SOBOL,0.320000000000000006661338147751,12.000000000000000000000000000000,0.000000000000000000000000000000,1058,829,0.869427522488590343030523399648,0.289665980316698545848907997424
44,44_0,COMPLETED,SOBOL,0.400000000000000022204460492503,25.000000000000000000000000000000,0.110000000000000000555111512313,26,3007,0.593028657563682615183608959342,0.449451296640560049588941637921
45,45_0,COMPLETED,SOBOL,0.380000000000000004440892098501,22.000000000000000000000000000000,0.140000000000000013322676295502,3632,482,0.267864827614277600797976219837,0.768277865942567639301330473245
46,46_0,COMPLETED,SOBOL,0.320000000000000006661338147751,12.000000000000000000000000000000,0.000000000000000000000000000000,4366,4101,0.977598250807169777409910693677,0.142813601650297633538500008399
47,47_0,COMPLETED,SOBOL,0.410000000000000031086244689504,26.000000000000000000000000000000,0.190000000000000002220446049250,2015,1576,0.163626171752624199884351696710,0.576888207288458909616224445926
48,48_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,2142,4251,0.720739453177619671109255250485,0.323332078546285650588743010303
49,49_0,COMPLETED,SOBOL,0.450000000000000011102230246252,32.000000000000000000000000000000,0.170000000000000012212453270877,4161,1737,0.420606659818626937852314995325,0.895558046409860253334045410156
50,50_0,COMPLETED,SOBOL,0.320000000000000006661338147751,11.000000000000000000000000000000,0.000000000000000000000000000000,3505,2845,0.834523395685385915854226368538,0.023517662292346360602968147191
51,51_0,COMPLETED,SOBOL,0.450000000000000011102230246252,27.000000000000000000000000000000,0.190000000000000002220446049250,231,330,0.026247922743484378149680935621,0.695396009240299428633136358258
52,52_0,COMPLETED,SOBOL,0.419999999999999984456877655248,26.000000000000000000000000000000,0.140000000000000013322676295502,1185,3192,0.310511900092288850583344128609,0.543314415583387000374671060854
