trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
34,34_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3185,2206,797,0.213087153989821670441173750987,0.001
35,35_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2415,3820,3574,0.711188381109386646983239188557,0.9
36,36_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1646,1473,4213,0.560203301073983306324066688830,0.00000001
37,37_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2753,4844,1437,0.060367225842550401027075679394,0.7
38,38_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4757,572,2759,0.916206175340339545876133797719,0.000000001
39,39_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,843,3406,372,0.416308830110356187237385938715,0.00001
40,40_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1080,2119,3081,0.080581169649958608869333431812,0.000001
41,41_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4686,4358,69,0.578501561045646650605078775698,0.000000000001
42,42_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2823,1136,3891,0.444868405777960995717279502060,0.3
43,43_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1410,2682,1740,0.942727289233356691156018314359,0.00000000001
44,44_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2028,33,1099,0.783823983909562205241172705428,0.6
45,45_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3738,3493,3252,0.283741995887830833478204795028,0.3
46,46_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3751,1718,1930,0.677374352825805492450683686911,0.0000000001
47,47_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,481,4465,4941,0.177231808630749582134100705844,0.1
48,48_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,352,1840,203,0.903402895484119672353529040265,0.0001
49,49_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3959,4636,2898,0.403292607266455882530920007412,0.01
50,50_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3551,165,1581,0.510844492316246068241980538005,0.9
51,51_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2137,3654,4040,0.010795474097132683188871027369,0.7
52,52_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1300,1014,3430,0.234395170656964191291393717620,0.000000000001
53,53_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3011,2510,970,0.732283454788848708894022365712,0.4
54,54_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4479,1988,4787,0.369100978450849659395771595882,0.001
55,55_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1209,4197,2094,0.867049580814316822596765632625,0.000001
56,56_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,655,410,4484,0.627779569063335651790680458362,0.001
57,57_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,4867,3274,2416,0.127911386568099250116148368761,0.2
58,58_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2623,1302,3733,0.770769374370574911203846113494,0.7
59,59_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1854,4723,648,0.270961748048663131349655941449,0.3
60,60_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2208,2367,1259,0.485912262288853535885380097170,0.00001
61,61_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3314,3952,4343,0.984045507444068823232896647824,0.000000000001
62,62_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4195,927,525,0.101637983040884144481097450807,0.000000001
63,63_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,282,3049,2596,0.599832736136391764247832725232,0.0000000001
64,64_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,270,618,412,0.137651916570961485586366279676,0.0000001
65,65_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4170,3379,2719,0.637519742153584978439084807178,0.00000000001
66,66_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3322,1441,1553,0.276811874803155666402432188988,0.1
67,67_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2241,4896,4097,0.776618430387228775302332905994,0.2
68,68_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1824,2233,3457,0.997683110499754555178242299007,0.3
69,69_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2617,3774,914,0.499552363732829685094571914306,0.8
70,70_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4895,705,4580,0.601781982770189682874217851349,0.7
71,71_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,668,2958,2271,0.103590917771682139436606462368,0.6
72,72_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1218,1667,4903,0.393539403147995459075758617473,0.3
73,73_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4511,4497,1969,0.893652427695691531361887882667,0.2
74,74_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3000,60,3135,0.004948027905076742526124800037,0.0000000001
75,75_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,1274,3446,1217,0.505000496279448318759364155994,0.001
76,76_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2165,1104,1856,0.718633304024115182606635698903,0.0000000001
77,77_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3564,2733,3775,0.220744900921359649137443170730,0.5
78,78_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3928,2166,109,0.865102888336405140279339320841,0.9
79,79_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,347,4331,3041,0.367152977293357274390928068897,0.01
80,80_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,530,2014,2132,0.592138807188719473728610864782,0.7
81,81_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3823,4151,4748,0.094221628006547694655914426676,0.00001
82,82_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3689,963,1088,0.944677368663251360025867597869,0.1
83,83_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1962,2542,3313,0.446820507712662240429324356228,0.9
84,84_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1477,212,3924,0.293483120745047953992212796948,0.00000001
85,85_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2876,3627,1697,0.793563562145456646845786963240,0.000000000001
86,86_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4616,1808,2858,0.183081816414371129075888688931,0.01
87,87_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1035,4687,243,0.683223527813330289149007512606,0.5
88,88_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,793,896,2556,0.812333247911184996858935392083,0.00000001
89,89_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4693,3100,565,0.314169917996972802853861139738,0.000001
90,90_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2800,2413,4227,0.709241331718862055843999314675,0.8
91,91_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1719,3925,1375,0.211139509744942194258143786101,0.2
92,92_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2346,1251,766,0.050613902753219010277607736725,0.01
93,93_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3139,4754,3615,0.550452952256426208954565026943,0.0001
94,94_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4373,437,2455,0.410461978772655111669109828654,0.0000001
95,95_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,146,3228,4446,0.910361584449186911349727324705,0.4
96,96_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,26,1548,3213,0.669681916590780024201023934438,0.01
97,97_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4258,4925,1139,0.171763175915926685766166315261,0.8
98,98_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,3254,491,4980,0.804882052071392517511583264422,0.1
99,99_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2466,3330,1891,0.307024819336831567007095600275,0.000001
100,100_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1599,676,30,0.465441096952185051627282064146,0.2
101,101_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2685,2851,3120,0.965520928626880103884388972801,0.00000001
102,102_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4807,2282,1779,0.073377980673685672119432865657,0.5
103,103_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,912,3900,3852,0.573518368521705235174579229351,0.00000000001
104,104_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,994,109,1476,0.921916045662015681827483604138,0.4
105,105_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4579,3573,4174,0.423752343963831656914464929287,0.6
106,106_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,2913,1638,333,0.537162674434483067287260382727,0.01
107,107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,1518,4389,2798,0.039059290967881681033713192619,0.0000001
108,108_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1921,2039,4658,0.190531952669844018011247044342,0.5
109,109_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3653,4282,2194,0.690369678622111626609125778486,0.9
110,110_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3859,1212,3535,0.333041721666231749221509517156,0.7
111,111_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,571,2762,836,0.832940717617049797283357293054,0.8
112,112_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,461,1089,4304,0.122485234819352625801336387212,0.9
113,113_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4047,2591,1298,0.622351766593754240908253905218,0.00000000001
114,114_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3445,1907,2634,0.478982667278498419616283854339,0.000000000001
115,115_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2050,4122,487,0.978788642879575454536222878232,0.01
116,116_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1389,1760,2377,0.763350610176101285198058121750,0.000000001
117,117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3120,4560,4524,0.265219521367922428378705035357,0.0000001
118,118_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4391,241,687,0.649112246161326789106738033297,0.2
119,119_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1104,3734,3694,0.150919649412855516601439376245,0.001
120,120_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,705,2443,1009,0.346332081280648684806777737322,0.0000000001
121,121_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4937,4032,3391,0.846444525845348794135247771919,0.0001
122,122_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2575,847,2054,0.239403112839907394882033031536,0.00000000001
123,123_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1787,2973,4826,0.739454287406057120257685255638,0.000000000001
124,124_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2278,330,2937,0.516341681757941817210166846053,0.00000001
125,125_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3364,3198,164,0.018451746905222537326052290041,0.00000000001
126,126_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4128,1378,4001,0.880148621326312441404127184796,0.8
127,127_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,234,4803,1620,0.382198368242010477757730768644,0.0001
128,128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,197,1170,2883,0.971180383183062101437599267229,0.0001
129,129_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4114,2667,268,0.471100060753524285672710902872,0.5
130,130_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3395,2144,3928,0.614751533713191800067932035745,0.0000000001
131,131_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2293,4353,1703,0.114609703343361610250461524174,0.00000000001
132,132_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1768,1684,1064,0.143189953917637474711810341432,0.00001
133,133_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2543,4480,3288,0.641107252070680311284434083063,0.000001
134,134_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4947,9,2127,0.257497012456879004194121307592,0.00000001
135,135_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,741,3498,4744,0.755353754436597246701978747296,0.2
136,136_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1124,2211,2430,0.747090003348886977363463302027,0.00000000001
137,137_0,COMPLETED,SOBOL,0.910000000000000031086244689504,1.000000000000000000000000000000,0.000000000000000000000000000000,4398,3795,4422,0.247250834874808783636623843449,0.0000001
138,138_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3091,771,761,0.854087316837161769633723906736,0.00000001
139,139_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1386,2893,3610,0.354187830131500958064094675137,0.5
140,140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2052,567,4250,0.389955348962917947019946041110,0.001
141,141_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3470,3431,1400,0.888118559906259208425183260260,0.7
142,142_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4039,1458,2561,0.026216865977272393872787858982,0.4
143,143_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,438,4879,570,0.524318806922063229691843844193,0.9
144,144_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,562,1317,4605,0.299020799320191155157289131239,0.00001
145,145_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3837,4689,2296,0.797151427116244981618820020230,0.5
146,146_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3653,415,3461,0.163767309121787552061988435526,0.3
147,147_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1947,3249,920,0.661958493091166055855012473330,0.000000001
148,148_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1491,913,1529,0.565636676585301811925887705002,0.6
149,149_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2908,3083,4072,0.065768732031807303206605297419,0.00000000001
150,150_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4601,2362,407,0.957646326610818499069921472255,0.000000000001
151,151_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,999,3976,2715,0.457839889997616433792160250960,0.0001
152,152_0,COMPLETED,SOBOL,0.910000000000000031086244689504,23.000000000000000000000000000000,0.000000000000000000000000000000,924,189,84,0.047030203621834514027266749281,0.6
153,153_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4842,3649,3017,0.544918725695461070301917061443,0.9
154,154_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2667,1875,1852,0.431730458073318001943619037775,0.000001
155,155_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,1566,4621,3770,0.929680250145494935232193256525,0.7
156,156_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2496,1963,3159,0.840789354240521813466102685197,0.4
157,157_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3270,4202,1242,0.340676448663696673779810453198,0.001
158,158_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4219,980,4907,0.698226356932893366114001310052,0.01
159,159_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,14,2525,1973,0.198173769587650899781650082332,0.8
160,160_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,128,2095,682,0.438937897469848403719794305289,0.000001
161,161_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,4339,4226,3689,0.937069105248898304161286887393,0.0000000001
162,162_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,3151,1199,2353,0.086346100248396395748784470925,0.00000001
163,163_0,COMPLETED,SOBOL,0.910000000000000031086244689504,0.000000000000000000000000000000,0.000000000000000000000000000000,2381,2774,4499,0.584538578025996735654246094782,0.3
