trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
42,42_0,FAILED,SOBOL,,,,4686,58,0.930299962906166899578863649367,0.799490247584879409892266721727,798,EDFSMode.RANDOM
43,43_0,COMPLETED,SOBOL,0.160000000000000003330669073875,863.000000000000000000000000000000,1.000000000000000000000000000000,2223,33,0.179067225236445665137452465387,0.008078805860131979196814278055,392,EDFSMode.RANDOM
44,44_0,COMPLETED,SOBOL,0.309999999999999997779553950750,939.000000000000000000000000000000,1.000000000000000000000000000000,1488,68,0.261128668932244178968460346368,0.212154618477448819735542429044,524,EDFSMode.RANDOM
45,45_0,FAILED,SOBOL,,,,4103,42,0.505670700091868652314985865814,0.980171631852164826348428050551,934,EDFSMode.RANDOM
46,46_0,COMPLETED,SOBOL,0.280000000000000026645352591004,821.000000000000000000000000000000,1.000000000000000000000000000000,3316,96,0.122291098523885005677769299837,0.488931229002773748426591282623,579,EDFSMode.RANDOM
47,47_0,FAILED,SOBOL,,,,1086,20,0.861843305824324446007267397363,0.687783974077552540116187174135,204,EDFSMode.RANDOM
48,48_0,FAILED,SOBOL,,,,1194,100,0.482374902311712483449213095810,0.088177840840071436412372918312,883,EDFSMode.RANDOM
49,49_0,FAILED,SOBOL,,,,3186,22,0.721100148303434274055234709522,0.856202464632689896895101355767,364,EDFSMode.RANDOM
50,50_0,COMPLETED,SOBOL,0.400000000000000022204460492503,2015.000000000000000000000000000000,1.000000000000000000000000000000,4234,66,0.152547204388305546185478078769,0.364962245816364883044258249356,262,EDFSMode.RANDOM
51,51_0,FAILED,SOBOL,,,,1378,38,0.894018592152744484558013482456,0.563807373037561787576521510346,761,EDFSMode.RANDOM
52,52_0,FAILED,SOBOL,,,,2413,62,0.539089155806228514933309270418,0.654584193330258079512873337080,608,EDFSMode.RANDOM
53,53_0,COMPLETED,SOBOL,0.469999999999999973354647408996,5535.000000000000000000000000000000,1.000000000000000000000000000000,4479,35,0.288684212241321791481141190161,0.416750880323350447742569713228,120,EDFSMode.RANDOM
54,54_0,FAILED,SOBOL,,,,3104,78,0.841658247772604228842396878463,0.923588855111971529510128675611,439,EDFSMode.RANDOM
55,55_0,COMPLETED,SOBOL,0.040000000000000000832667268469,1970.000000000000000000000000000000,0.000000000000000000000000000000,17,1,0.080649374349042776688456513057,0.132169795533642164819809750043,962,EDFSMode.RANDOM
56,56_0,FAILED,SOBOL,,,,467,72,0.810850265780463819176304696157,0.438909359332174064949327885188,420,EDFSMode.RANDOM
57,57_0,COMPLETED,SOBOL,0.170000000000000012212453270877,594.000000000000000000000000000000,1.000000000000000000000000000000,2695,45,0.049503989107906820610338627375,0.739117557086050536163668311929,827,EDFSMode.RANDOM
58,58_0,FAILED,SOBOL,,,,4732,94,0.570561947025358673357686711824,0.232294935116544365438784325306,704,EDFSMode.RANDOM
59,59_0,COMPLETED,SOBOL,0.119999999999999995559107901499,654.000000000000000000000000000000,1.000000000000000000000000000000,2119,17,0.320002343187108628796977427555,0.961338864570483564442326951394,319,EDFSMode.RANDOM
60,60_0,COMPLETED,SOBOL,0.440000000000000002220446049250,6376.000000000000000000000000000000,1.000000000000000000000000000000,1593,85,0.245639292635023598343479989126,0.756075425233691977844330267544,177,EDFSMode.RANDOM
61,61_0,FAILED,SOBOL,,,,4057,7,0.987508044967427833782380730554,0.050425924129784110983010236851,551,EDFSMode.RANDOM
62,62_0,COMPLETED,SOBOL,0.239999999999999991118215802999,823.000000000000000000000000000000,1.000000000000000000000000000000,3518,57,0.388497130433097470625369851405,0.541650801280513460866927744064,906,EDFSMode.RANDOM
63,63_0,FAILED,SOBOL,,,,824,29,0.627315171845257313343324767629,0.280430781876668311358713481241,496,EDFSMode.RANDOM
64,64_0,FAILED,SOBOL,,,,818,75,0.429492470065131803913516250759,0.741959102911874612829024044913,229,EDFSMode.RANDOM
65,65_0,FAILED,SOBOL,,,,3592,48,0.679882094271481052238925713027,0.449604796947911389271013149482,724,EDFSMode.RANDOM
66,66_0,COMPLETED,SOBOL,0.270000000000000017763568394003,814.000000000000000000000000000000,1.000000000000000000000000000000,3991,91,0.189295520938932898546980254650,0.956362594664096787866469639994,846,EDFSMode.RANDOM
67,67_0,FAILED,SOBOL,,,,1611,14,0.950289078721776592217906909354,0.219594035271555187982528423163,330,EDFSMode.RANDOM
68,68_0,FAILED,SOBOL,,,,2179,88,0.611433794893324389363442605827,0.063060111058875920053701236156,473,EDFSMode.RANDOM
69,69_0,COMPLETED,SOBOL,0.250000000000000000000000000000,715.000000000000000000000000000000,1.000000000000000000000000000000,4722,11,0.372693233260884881907770704856,0.760848106237128396500679627934,999,EDFSMode.RANDOM
70,70_0,FAILED,SOBOL,,,,2697,54,0.754139349976554518306670615857,0.269680052548646909116314418497,644,EDFSMode.RANDOM
71,71_0,COMPLETED,SOBOL,0.349999999999999977795539507497,679.000000000000000000000000000000,1.000000000000000000000000000000,394,26,0.012652642853558063174013170737,0.538647544298320957167902633955,153,EDFSMode.RANDOM
72,72_0,FAILED,SOBOL,,,,62,97,0.847689714018255435767912331357,0.843430154381319852063825237565,668,EDFSMode.RANDOM
73,73_0,COMPLETED,SOBOL,0.359999999999999986677323704498,1136.000000000000000000000000000000,1.000000000000000000000000000000,3069,19,0.105805646045133469601573494856,0.083267274456098674950688121044,286,EDFSMode.RANDOM
74,74_0,FAILED,SOBOL,,,,4507,69,0.517709733380004810676666693325,0.574450431868433919468941439845,387,EDFSMode.RANDOM
75,75_0,COMPLETED,SOBOL,0.110000000000000000555111512313,858.000000000000000000000000000000,1.000000000000000000000000000000,2354,41,0.278876372609287492831953159111,0.367858070243149981592978292610,790,EDFSMode.RANDOM
76,76_0,COMPLETED,SOBOL,0.220000000000000001110223024625,611.000000000000000000000000000000,0.719999999999999973354647408996,1357,59,0.158211050642654310616208590545,0.413803809193894256424073319067,943,EDFSMode.RANDOM
77,77_0,FAILED,SOBOL,,,,4283,32,0.919542007956653861810991656967,0.643782992469146830849524576479,529,EDFSMode.RANDOM
78,78_0,FAILED,SOBOL,,,,3143,81,0.460871512237936264977378186813,0.137010079875588414166642792225,210,EDFSMode.RANDOM
79,79_0,COMPLETED,SOBOL,0.230000000000000009992007221626,6391.000000000000000000000000000000,0.810000000000000053290705182008,1228,4,0.711415800435468592688437183824,0.936153531450778286782110626518,588,EDFSMode.RANDOM
80,80_0,COMPLETED,SOBOL,0.340000000000000024424906541753,863.000000000000000000000000000000,1.000000000000000000000000000000,1025,77,0.069478620219975709138005015575,0.287884653631597764444904896664,359,EDFSMode.RANDOM
81,81_0,COMPLETED,SOBOL,0.119999999999999995559107901499,5103.000000000000000000000000000000,0.719999999999999973354647408996,3326,1,0.821093522069975767507798991574,0.517856219053268396201872292295,875,EDFSMode.RANDOM
82,82_0,COMPLETED,SOBOL,0.289999999999999980015985556747,1023.000000000000000000000000000000,1.000000000000000000000000000000,4100,62,0.298102079300209876766558636518,0.011083133580163120890382799644,752,EDFSMode.RANDOM
83,83_0,FAILED,SOBOL,,,,1560,36,0.562260027665644868122285515710,0.810234195573255377986754410813,257,EDFSMode.RANDOM
84,84_0,FAILED,SOBOL,,,,2230,65,0.877854628710076245745597134373,0.969478930566459840001414249855,126,EDFSMode.RANDOM
85,85_0,COMPLETED,SOBOL,0.299999999999999988897769753748,686.000000000000000000000000000000,1.000000000000000000000000000000,4612,39,0.137949821490794433120896655964,0.209308432787656789608732310626,617,EDFSMode.RANDOM
86,86_0,FAILED,SOBOL,,,,2963,99,0.738925688672810832002824099618,0.700491417320445175498377921031,971,EDFSMode.RANDOM
87,87_0,FAILED,SOBOL,,,,187,23,0.494213796852156495020835791365,0.493906666113063719247833205372,445,EDFSMode.RANDOM
88,88_0,FAILED,SOBOL,,,,597,56,0.645565202141180627393168833805,0.186634114671498541060401521463,818,EDFSMode.RANDOM
89,89_0,FAILED,SOBOL,,,,2515,30,0.401007970593869667030872960822,0.884429720267653429743859305745,415,EDFSMode.RANDOM
90,90_0,FAILED,SOBOL,,,,4905,84,0.971524915389716636759942502977,0.393261850612238061941638989083,313,EDFSMode.RANDOM
91,91_0,COMPLETED,SOBOL,0.289999999999999980015985556747,763.000000000000000000000000000000,1.000000000000000000000000000000,1976,8,0.231957511419430384425055535758,0.662221724508330278347045805276,696,EDFSMode.RANDOM
92,92_0,COMPLETED,SOBOL,0.309999999999999997779553950750,1175.000000000000000000000000000000,1.000000000000000000000000000000,1736,93,0.329117546491324908242148694626,0.618499134737998224053967533109,560,EDFSMode.RANDOM
93,93_0,COMPLETED,SOBOL,0.419999999999999984456877655248,11221.000000000000000000000000000000,1.000000000000000000000000000000,3885,18,0.593182699436321847485942271305,0.326152439191937426610223837997,182,EDFSMode.RANDOM
94,94_0,COMPLETED,SOBOL,0.309999999999999997779553950750,890.000000000000000000000000000000,1.000000000000000000000000000000,3697,72,0.038274227285757661531917506181,0.832910420941188944787825221283,501,EDFSMode.RANDOM
95,95_0,FAILED,SOBOL,,,,693,46,0.789491764567792464468709567882,0.096134243695065374479824527043,914,EDFSMode.RANDOM
96,96_0,FAILED,SOBOL,,,,710,89,0.508725550465285780710189555975,0.474348606858402466190938184809,134,EDFSMode.RANDOM
97,97_0,COMPLETED,SOBOL,0.299999999999999988897769753748,1012.000000000000000000000000000000,1.000000000000000000000000000000,3641,15,0.258075008267536765149685606957,0.704331742197275123551492015395,649,EDFSMode.RANDOM
98,98_0,FAILED,SOBOL,,,,3786,74,0.872694098019972441804270602006,0.197556544991210114581292600633,977,EDFSMode.RANDOM
99,99_0,COMPLETED,SOBOL,0.340000000000000024424906541753,980.000000000000000000000000000000,1.000000000000000000000000000000,1875,50,0.111439592503011233870502394439,0.996703948630019986865136161214,483,EDFSMode.RANDOM
100,100_0,FAILED,SOBOL,,,,1915,52,0.450302654052153250585632804359,0.782881789449602405461803300568,351,EDFSMode.RANDOM
101,101_0,FAILED,SOBOL,,,,4927,28,0.689273379705846345189002022380,0.022722564160823823659063336322,842,EDFSMode.RANDOM
102,102_0,COMPLETED,SOBOL,0.179999999999999993338661852249,748.000000000000000000000000000000,1.000000000000000000000000000000,2648,86,0.183825500540435310403708513149,0.513899927319958815807865448733,746,EDFSMode.RANDOM
103,103_0,FAILED,SOBOL,,,,501,12,0.925542401427403071956234725803,0.307311220331117518345109829170,219,EDFSMode.RANDOM
104,104_0,COMPLETED,SOBOL,0.119999999999999995559107901499,1204.000000000000000000000000000000,0.239999999999999991118215802999,287,67,0.215335412530228503813489737695,0.123364944476634263992309570312,593,EDFSMode.RANDOM
105,105_0,FAILED,SOBOL,,,,2825,43,0.956958562511950772133673126518,0.821149039641022704394401898753,190,EDFSMode.RANDOM
106,106_0,FAILED,SOBOL,,,,4594,95,0.419594605732709180490047629064,0.329987029301002599002146098428,539,EDFSMode.RANDOM
107,107_0,FAILED,SOBOL,,,,2286,21,0.658167018769308942438556186971,0.598950621036812624886636058363,921,EDFSMode.RANDOM
108,108_0,FAILED,SOBOL,,,,1425,79,0.778840118456631924637179054116,0.681657840479165333391620151815,786,EDFSMode.RANDOM
109,109_0,COMPLETED,SOBOL,0.309999999999999997779553950750,2133.000000000000000000000000000000,0.939999999999999946709294817992,4195,5,0.017739325163885950181752448884,0.389299812957644486566266550653,407,EDFSMode.RANDOM
110,110_0,FAILED,SOBOL,,,,3388,58,0.601900444297119974201848435769,0.896059668498113803813964750589,276,EDFSMode.RANDOM
111,111_0,COMPLETED,SOBOL,0.230000000000000009992007221626,1046.000000000000000000000000000000,0.729999999999999982236431605997,1004,33,0.351586349863559022299597245365,0.159287387548014525151529596769,689,EDFSMode.RANDOM
112,112_0,FAILED,SOBOL,,,,1132,60,0.992265323890373140969245469023,0.558198108388111013944410387921,455,EDFSMode.RANDOM
113,113_0,COMPLETED,SOBOL,0.220000000000000001110223024625,709.000000000000000000000000000000,1.000000000000000000000000000000,3277,37,0.240880824003368604335761915536,0.265847698720172054276389417282,949,EDFSMode.RANDOM
114,114_0,FAILED,SOBOL,,,,4306,76,0.639870266381651120468632143456,0.772607251256704374853256922506,620,EDFSMode.RANDOM
115,115_0,COMPLETED,SOBOL,0.289999999999999980015985556747,5189.000000000000000000000000000000,0.550000000000000044408920985006,1297,3,0.375942749721929425632538368518,0.035827359888702628443191144925,105,EDFSMode.RANDOM
116,116_0,COMPLETED,SOBOL,0.309999999999999997779553950750,1117.000000000000000000000000000000,1.000000000000000000000000000000,2494,97,0.060355658713728187192426588581,0.246939184172078968204644411344,248,EDFSMode.RANDOM
117,117_0,FAILED,SOBOL,,,,4407,25,0.799999785883352187987327397423,0.944730897190049323519644985936,774,EDFSMode.RANDOM
118,118_0,COMPLETED,SOBOL,0.200000000000000011102230246252,879.000000000000000000000000000000,1.000000000000000000000000000000,3012,63,0.323056197179481363601638577165,0.453568583846092221456558490900,870,EDFSMode.RANDOM
119,119_0,FAILED,SOBOL,,,,79,40,0.567507379207760065398247206758,0.722524565163999765715630019258,379,EDFSMode.RANDOM
120,120_0,COMPLETED,SOBOL,0.110000000000000000555111512313,888.000000000000000000000000000000,0.209999999999999992228438827624,373,82,0.291493462122976776385030461824,0.908930325834080621305588465475,893,EDFSMode.RANDOM
121,121_0,COMPLETED,SOBOL,0.200000000000000011102230246252,12156.000000000000000000000000000000,0.939999999999999946709294817992,2759,10,0.536281095633283300117000180762,0.148763490127399561346877021606,511,EDFSMode.RANDOM
122,122_0,COMPLETED,SOBOL,0.450000000000000011102230246252,2790.000000000000000000000000000000,1.000000000000000000000000000000,4816,54,0.091254536310210826455247001832,0.639941145136952438399191578355,161,EDFSMode.RANDOM
123,123_0,FAILED,SOBOL,,,,2044,32,0.831052371986210292043040226417,0.433360056001693028093768589315,565,EDFSMode.RANDOM
124,124_0,FAILED,SOBOL,,,,1667,70,0.733899846950545886592465194553,0.348429211495444202117965915022,718,EDFSMode.RANDOM
125,125_0,FAILED,SOBOL,,,,3973,47,0.469574013955891156335553660028,0.578404736416414433364252545289,304,EDFSMode.RANDOM
126,126_0,FAILED,SOBOL,,,,3454,92,0.899022378720343073865706173819,0.071629831060767173989134448675,435,EDFSMode.RANDOM
127,127_0,COMPLETED,SOBOL,0.209999999999999992228438827624,599.000000000000000000000000000000,0.560000000000000053290705182008,918,19,0.147544131645932802276988127232,0.870784852553158961185886255407,813,EDFSMode.RANDOM
128,128_0,FAILED,SOBOL,,,,926,59,0.735775746183469858685555209377,0.041440374908968805045539340881,326,EDFSMode.RANDOM
129,129_0,FAILED,SOBOL,,,,3466,33,0.498893459364771862940557412003,0.778220388965681242332550482388,852,EDFSMode.RANDOM
130,130_0,FAILED,SOBOL,,,,3961,81,0.881558373168110809281472484145,0.255849770590662939362402994448,721,EDFSMode.RANDOM
131,131_0,COMPLETED,SOBOL,0.380000000000000004440892098501,2543.000000000000000000000000000000,0.969999999999999973354647408996,1660,5,0.133828481839969759548125693982,0.548200302947312589907369329012,230,EDFSMode.RANDOM
132,132_0,COMPLETED,SOBOL,0.110000000000000000555111512313,1701.000000000000000000000000000000,1.000000000000000000000000000000,2051,96,0.301282113984227162273299427397,0.732505357770249276860852205573,151,EDFSMode.RANDOM
133,133_0,FAILED,SOBOL,,,,4829,21,0.557672084258869271700120862079,0.463549261199310447256749512235,646,EDFSMode.RANDOM
134,134_0,COMPLETED,SOBOL,0.160000000000000003330669073875,636.000000000000000000000000000000,1.000000000000000000000000000000,2747,68,0.065865881042554974555969238281,0.939135010257363345154146827554,994,EDFSMode.RANDOM
135,135_0,FAILED,SOBOL,,,,365,42,0.825245667740702626424820209650,0.241343181986361732249690703611,479,EDFSMode.RANDOM
136,136_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1318.000000000000000000000000000000,0.070000000000000006661338147751,111,87,0.035064559560269117910458192000,0.423363200468942546539352633772,796,EDFSMode.RANDOM
137,137_0,FAILED,SOBOL,,,,3039,11,0.794110753795132073840079556248,0.629944174351170671499744457833,383,EDFSMode.RANDOM
138,138_0,COMPLETED,SOBOL,0.400000000000000022204460492503,1693.000000000000000000000000000000,1.000000000000000000000000000000,4380,52,0.332759665897116085897522452797,0.154373766958713520835999588598,286,EDFSMode.RANDOM
139,139_0,FAILED,SOBOL,,,,2463,27,0.588998779248446235889957733889,0.914540487412363267694104251859,665,EDFSMode.RANDOM
140,140_0,FAILED,SOBOL,,,,1328,74,0.974643800904974377807832297549,0.865187896741554163249077191722,589,EDFSMode.RANDOM
141,141_0,COMPLETED,SOBOL,0.419999999999999984456877655248,2608.000000000000000000000000000000,1.000000000000000000000000000000,4333,48,0.227307463359087719156903517614,0.066032997937873011418119517657,208,EDFSMode.RANDOM
142,142_0,FAILED,SOBOL,,,,3250,90,0.641893213611096191684168843494,0.588388263493776375590016414208,535,EDFSMode.RANDOM
143,143_0,COMPLETED,SOBOL,0.190000000000000002220446049250,11531.000000000000000000000000000000,0.520000000000000017763568394003,1100,14,0.405099918862804775354646835694,0.358412861261516835220675147866,938,EDFSMode.RANDOM
144,144_0,FAILED,SOBOL,,,,997,94,0.749560461368411812266288052342,0.990618797708302745164132829814,259,EDFSMode.RANDOM
145,145_0,COMPLETED,SOBOL,0.250000000000000000000000000000,927.000000000000000000000000000000,0.989999999999999991118215802999,3376,16,0.015838851010426879123427212903,0.191471509322524074958593587326,749,EDFSMode.RANDOM
146,146_0,FAILED,SOBOL,,,,4207,72,0.615594969337806108278243755194,0.713826958911493392179181682877,880,EDFSMode.RANDOM
147,147_0,COMPLETED,SOBOL,0.349999999999999977795539507497,1010.000000000000000000000000000000,1.000000000000000000000000000000,1433,44,0.369086693581193669988493866185,0.483843938825652020163659017271,354,EDFSMode.RANDOM
148,148_0,COMPLETED,SOBOL,0.149999999999999994448884876874,663.000000000000000000000000000000,1.000000000000000000000000000000,2278,56,0.193965176885947582219316132068,0.297802682597190115920682274009,451,EDFSMode.RANDOM
149,149_0,FAILED,SOBOL,,,,4582,29,0.947133914526551934365272700234,0.504391266897320722506492529646,967,EDFSMode.RANDOM
150,150_0,FAILED,SOBOL,,,,2837,84,0.425361149873584531988512935641,0.028821043537929653260976081697,617,EDFSMode.RANDOM
151,151_0,COMPLETED,SOBOL,0.340000000000000024424906541753,2457.000000000000000000000000000000,0.989999999999999991118215802999,295,7,0.683580590998753900855433585093,0.788980146137997495614513354667,123,EDFSMode.RANDOM
152,152_0,FAILED,SOBOL,,,,469,66,0.456231474461033958966993395734,0.608445003096014236376731787459,693,EDFSMode.RANDOM
153,153_0,FAILED,SOBOL,,,,2621,38,0.714539903938770315505735197803,0.339481288671493519615296463598,315,EDFSMode.RANDOM
154,154_0,COMPLETED,SOBOL,0.359999999999999986677323704498,1247.000000000000000000000000000000,1.000000000000000000000000000000,4954,100,0.162312975734472286770682103452,0.815066864849999572761873878335,410,EDFSMode.RANDOM
155,155_0,FAILED,SOBOL,,,,1947,23,0.915875270875170843787316243834,0.117282646996900441482836185969,824,EDFSMode.RANDOM
156,156_0,FAILED,SOBOL,,,,1844,78,0.522319664090871826900297492102,0.165386697862297288308397469336,911,EDFSMode.RANDOM
157,157_0,COMPLETED,SOBOL,0.220000000000000001110223024625,2101.000000000000000000000000000000,0.770000000000000017763568394003,3759,1,0.275660535128787187453269780235,0.902159094065427824560288172506,508,EDFSMode.RANDOM
158,158_0,FAILED,SOBOL,,,,3668,63,0.843496768774464777962407424639,0.379788302810862676839320783984,179,EDFSMode.RANDOM
159,159_0,COMPLETED,SOBOL,0.239999999999999991118215802999,678.000000000000000000000000000000,0.660000000000000031086244689504,742,35,0.109441562235355380194867791488,0.672146445585414809009705550125,561,EDFSMode.RANDOM
160,160_0,COMPLETED,SOBOL,0.250000000000000000000000000000,1164.000000000000000000000000000000,0.699999999999999955591079014994,681,79,0.327247469395399115388300970153,0.800740826625376933556310632412,484,EDFSMode.RANDOM
161,161_0,COMPLETED,SOBOL,0.209999999999999992228438827624,9759.000000000000000000000000000000,0.939999999999999946709294817992,3690,7,0.563872645290568463849467661930,0.001589641943573951755885875770,975,EDFSMode.RANDOM
162,162_0,COMPLETED,SOBOL,0.289999999999999980015985556747,809.000000000000000000000000000000,1.000000000000000000000000000000,3893,57,0.055744054974988105355393486207,0.523939529644325330259846396075,655,EDFSMode.RANDOM
163,163_0,FAILED,SOBOL,,,,1748,35,0.803216805636882802410525528103,0.293967841533944007625933636518,129,EDFSMode.RANDOM
164,164_0,FAILED,SOBOL,,,,1964,67,0.635770951213315171912654477637,0.487806227434426531441857832760,226,EDFSMode.RANDOM
