trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,delta
25,25_0,COMPLETED,SOBOL,0.600000000000000088817841970013,104.000000000000000000000000000000,0.820000000000000062172489379009,3953,0.096931790953502058871826818631
26,26_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,2960,0.932228032724931821029201728379
27,27_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,816,0.389386643104255192326945689274
28,28_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,502,0.820233286457136223646102735074
29,29_0,COMPLETED,SOBOL,0.589999999999999968913755310496,38.000000000000000000000000000000,0.400000000000000022204460492503,3281,0.372749607793986803550012609776
30,30_0,COMPLETED,SOBOL,0.520000000000000017763568394003,39.000000000000000000000000000000,0.000000000000000000000000000000,4887,0.660309491757303468340012386761
31,31_0,COMPLETED,SOBOL,0.609999999999999986677323704498,91.000000000000000000000000000000,0.739999999999999991118215802999,1337,0.142806334203109147606980400269
32,32_0,COMPLETED,SOBOL,0.520000000000000017763568394003,47.000000000000000000000000000000,0.000000000000000000000000000000,1327,0.865360756769776306995822778845
33,33_0,COMPLETED,SOBOL,0.579999999999999960031971113494,73.000000000000000000000000000000,0.920000000000000039968028886506,4956,0.315910659814253425015095899653
34,34_0,COMPLETED,SOBOL,0.520000000000000017763568394003,32.000000000000000000000000000000,0.000000000000000000000000000000,3134,0.650143229139968803487192872126
35,35_0,COMPLETED,SOBOL,0.579999999999999960031971113494,34.000000000000000000000000000000,0.300000000000000044408920985006,590,0.172479075696319344990214972313
36,36_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,906,0.603188668323680787786145174323
37,37_0,COMPLETED,SOBOL,0.609999999999999986677323704498,61.000000000000000000000000000000,0.959999999999999964472863211995,2815,0.090771398391574623087940665300
38,38_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,4019,0.879181751564145130828364926856
39,39_0,COMPLETED,SOBOL,0.520000000000000017763568394003,31.000000000000000000000000000000,0.000000000000000000000000000000,2257,0.422956931674852987246282509659
40,40_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,1958,0.698074756441637855886028773966
41,41_0,COMPLETED,SOBOL,0.609999999999999986677323704498,56.000000000000000000000000000000,0.830000000000000071054273576010,4267,0.249283227276057006704945706588
42,42_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,2651,0.788313978970050843742001234205
43,43_0,COMPLETED,SOBOL,0.600000000000000088817841970013,47.000000000000000000000000000000,0.330000000000000015543122344752,1132,0.268223573038354534681104723859
44,44_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,188,0.956350429892539932730244345294
45,45_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,3591,0.470522028693929339482338036760
46,46_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,4571,0.555378803608939097813390617375
47,47_0,COMPLETED,SOBOL,0.660000000000000031086244689504,143.000000000000000000000000000000,0.979999999999999982236431605997,1646,0.013845494996756316230523964350
48,48_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,1875,0.520422820407897224193050078611
49,49_0,COMPLETED,SOBOL,0.660000000000000031086244689504,247.000000000000000000000000000000,0.979999999999999982236431605997,4408,0.033193466564640401739172403950
50,50_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3681,0.991307442935183691368195013638
51,51_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,43,0.451174960561096682898352128177
52,52_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,984,0.761153861375525542243281051924
53,53_0,COMPLETED,SOBOL,0.589999999999999968913755310496,27.000000000000000000000000000000,0.419999999999999984456877655248,2737,0.310961275465786446403626541723
54,54_0,COMPLETED,SOBOL,0.520000000000000017763568394003,39.000000000000000000000000000000,0.000000000000000000000000000000,4098,0.725233881372958411049012283911
55,55_0,COMPLETED,SOBOL,0.510000000000000008881784197001,19.000000000000000000000000000000,0.419999999999999984456877655248,2178,0.206544643720611931225761281894
56,56_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2348,0.914366162555292238955928496580
57,57_0,COMPLETED,SOBOL,0.520000000000000017763568394003,38.000000000000000000000000000000,0.000000000000000000000000000000,3877,0.403350075773894811703712548479
58,58_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3041,0.568003234926611200172885673965
59,59_0,COMPLETED,SOBOL,0.619999999999999995559107901499,73.000000000000000000000000000000,0.560000000000000053290705182008,741,0.110377343421801929479464376982
60,60_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,422,0.677531774524599339493136085366
61,61_0,COMPLETED,SOBOL,0.619999999999999995559107901499,61.000000000000000000000000000000,0.950000000000000066613381477509,3357,0.129482488935813294661514305517
62,62_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,4805,0.837973211484029922857530436886
63,63_0,COMPLETED,SOBOL,0.589999999999999968913755310496,38.000000000000000000000000000000,0.239999999999999991118215802999,1412,0.358908120267093178057393743074
64,64_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,1456,0.882792972933501007837264751288
65,65_0,COMPLETED,SOBOL,0.520000000000000017763568394003,32.000000000000000000000000000000,0.000000000000000000000000000000,4781,0.434943698642775433693685727121
66,66_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,3304,0.597631994375959041398971294257
67,67_0,COMPLETED,SOBOL,0.579999999999999960031971113494,42.000000000000000000000000000000,0.369999999999999995559107901499,457,0.080737608909606933815794604925
68,68_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,766,0.647906794259324625429030675150
69,69_0,COMPLETED,SOBOL,0.609999999999999986677323704498,57.000000000000000000000000000000,0.950000000000000066613381477509,2997,0.159125998914241784110146227249
70,70_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3843,0.869550176572054578372217292781
71,71_0,COMPLETED,SOBOL,0.530000000000000026645352591004,32.000000000000000000000000000000,0.390000000000000013322676295502,2402,0.327318276582285738740552005765
72,72_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2134,0.551771393025293988010560042312
73,73_0,COMPLETED,SOBOL,0.660000000000000031086244689504,191.000000000000000000000000000000,1.000000000000000000000000000000,4122,0.001862531378865241865616653172
74,74_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2791,0.961910914625972557345789937244
75,75_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,950,0.480559621525928404306426955372
76,76_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,18,0.790554224636405677983930218033
77,77_0,COMPLETED,SOBOL,0.579999999999999960031971113494,65.000000000000000000000000000000,0.739999999999999991118215802999,3725,0.281580453170463429479752903717
78,78_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,4443,0.693889147425070351715703509399
79,79_0,COMPLETED,SOBOL,0.600000000000000088817841970013,63.000000000000000000000000000000,0.440000000000000002220446049250,1821,0.237879413858056082409220266527
80,80_0,COMPLETED,SOBOL,0.520000000000000017763568394003,31.000000000000000000000000000000,0.000000000000000000000000000000,1690,0.728875585310161167029718853883
81,81_0,COMPLETED,SOBOL,0.609999999999999986677323704498,73.000000000000000000000000000000,0.890000000000000013322676295502,4547,0.218500987606123103779154348558
82,82_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3538,0.755566756909713199696909669001
83,83_0,COMPLETED,SOBOL,0.560000000000000053290705182008,30.000000000000000000000000000000,0.089999999999999996669330926125,223,0.300957975987344972246262386761
84,84_0,COMPLETED,SOBOL,0.520000000000000017763568394003,33.000000000000000000000000000000,0.000000000000000000000000000000,1156,0.989101490622386281259537099686
85,85_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,2607,0.437791460696607848124273232315
86,86_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,4233,0.524581809692084788387944627175
87,87_0,COMPLETED,SOBOL,0.550000000000000044408920985006,15.000000000000000000000000000000,0.930000000000000048849813083507,2012,0.044631573336198923640516511568
88,88_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,2213,0.834335310896858528550978917337
89,89_0,COMPLETED,SOBOL,0.560000000000000053290705182008,36.000000000000000000000000000000,0.340000000000000024424906541753,4044,0.346955587167292855976796772666
90,90_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,2869,0.683122682340443154735964981228
91,91_0,COMPLETED,SOBOL,0.609999999999999986677323704498,54.000000000000000000000000000000,0.440000000000000002220446049250,872,0.139489599199965591536098941106
92,92_0,COMPLETED,SOBOL,0.520000000000000017763568394003,35.000000000000000000000000000000,0.000000000000000000000000000000,566,0.570212990589439860933396175824
93,93_0,COMPLETED,SOBOL,0.600000000000000088817841970013,65.000000000000000000000000000000,0.690000000000000057731597280508,3177,0.123764654072001573092975945656
94,94_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,4990,0.910210976621136036435188998439
95,95_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,1274,0.391915779788047091702907209765
96,96_0,COMPLETED,SOBOL,0.520000000000000017763568394003,33.000000000000000000000000000000,0.000000000000000000000000000000,1381,0.615463289031758953306905368663
97,97_0,COMPLETED,SOBOL,0.640000000000000013322676295502,219.000000000000000000000000000000,0.979999999999999982236431605997,4862,0.066804751753807067871093750000
98,98_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,3227,0.900167538415640566817899070884
99,99_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,537,0.421467570660635837409557780120
100,100_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,841,0.852297556232661013275730965688
101,101_0,COMPLETED,SOBOL,0.550000000000000044408920985006,42.000000000000000000000000000000,0.489999999999999991118215802999,2916,0.340672459421679396651683191521
102,102_0,COMPLETED,SOBOL,0.520000000000000017763568394003,37.000000000000000000000000000000,0.000000000000000000000000000000,3919,0.630197206804528842205570526858
103,103_0,COMPLETED,SOBOL,0.579999999999999960031971113494,37.000000000000000000000000000000,0.839999999999999968913755310496,2322,0.172937148869037632392675618576
104,104_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,1903,0.947976034965366087803317896032
105,105_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,4359,0.498392938686534781034254137921
106,106_0,COMPLETED,SOBOL,0.520000000000000017763568394003,34.000000000000000000000000000000,0.000000000000000000000000000000,2558,0.538293480480089736595061822300
107,107_0,COMPLETED,SOBOL,0.640000000000000013322676295502,147.000000000000000000000000000000,0.890000000000000013322676295502,1186,0.019238881424069403935916966475
108,108_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,250,0.707245352769270585469030265813
109,109_0,COMPLETED,SOBOL,0.489999999999999991118215802999,18.000000000000000000000000000000,0.289999999999999980015985556747,3487,0.220624771013855941470538368776
110,110_0,COMPLETED,SOBOL,0.520000000000000017763568394003,34.000000000000000000000000000000,0.000000000000000000000000000000,4675,0.804367159154266153642254266742
111,111_0,COMPLETED,SOBOL,0.600000000000000088817841970013,63.000000000000000000000000000000,0.400000000000000022204460492503,1585,0.263869081152603046636073713671
112,112_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,1771,0.769410147970542301898433379392
113,113_0,COMPLETED,SOBOL,0.579999999999999960031971113494,60.000000000000000000000000000000,0.869999999999999995559107901499,4472,0.283216147426515796325929841259
114,114_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3618,0.742201334111392552195241023583
115,115_0,COMPLETED,SOBOL,0.510000000000000008881784197001,20.000000000000000000000000000000,0.050000000000000002775557561563,146,0.201276801304891700405974575006
116,116_0,COMPLETED,SOBOL,0.520000000000000017763568394003,31.000000000000000000000000000000,0.000000000000000000000000000000,1075,0.511134353689849385560250993876
117,117_0,COMPLETED,SOBOL,0.600000000000000088817841970013,68.000000000000000000000000000000,0.920000000000000039968028886506,2682,0.061977466838434337736973844812
118,118_0,COMPLETED,SOBOL,0.520000000000000017763568394003,50.000000000000000000000000000000,0.000000000000000000000000000000,4153,0.975136154418811185173865396791
119,119_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,2088,0.455655234400182962417602539062
120,120_0,COMPLETED,SOBOL,0.520000000000000017763568394003,55.000000000000000000000000000000,0.000000000000000000000000000000,2450,0.665382638342678522924700246222
121,121_0,COMPLETED,SOBOL,0.630000000000000004440892098501,108.000000000000000000000000000000,0.989999999999999991118215802999,3812,0.153331205697730177384130456630
122,122_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3105,0.817113147100433701019994714443
123,123_0,COMPLETED,SOBOL,0.530000000000000026645352591004,32.000000000000000000000000000000,0.110000000000000000555111512313,639,0.360279313463717720811274602966
124,124_0,COMPLETED,SOBOL,0.520000000000000017763568394003,64.000000000000000000000000000000,0.000000000000000000000000000000,328,0.927555085560306857850321193837
125,125_0,COMPLETED,SOBOL,0.589999999999999968913755310496,39.000000000000000000000000000000,0.400000000000000022204460492503,3409,0.378470108348876232984281386962
126,126_0,COMPLETED,SOBOL,0.520000000000000017763568394003,34.000000000000000000000000000000,0.000000000000000000000000000000,4754,0.588074741788208510406832374429
127,127_0,COMPLETED,SOBOL,0.619999999999999995559107901499,88.000000000000000000000000000000,0.770000000000000017763568394003,1506,0.109801340373232955704985158718
128,128_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,1497,0.781092636711895438317299067421
129,129_0,COMPLETED,SOBOL,0.579999999999999960031971113494,59.000000000000000000000000000000,0.900000000000000022204460492503,4744,0.271538402648642651637800327080
130,130_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,3423,0.699328534683212654776696126646
131,131_0,COMPLETED,SOBOL,0.560000000000000053290705182008,38.000000000000000000000000000000,0.140000000000000013322676295502,342,0.244139116425067193016928968063
132,132_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,646,0.561807814737781852088005507539
133,133_0,COMPLETED,SOBOL,0.650000000000000022204460492503,142.000000000000000000000000000000,0.979999999999999982236431605997,3112,0.011322074491530657869287068706
134,134_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3801,0.955645360179245506593304071430
135,135_0,COMPLETED,SOBOL,0.520000000000000017763568394003,38.000000000000000000000000000000,0.000000000000000000000000000000,2439,0.475118412526324418454493070385
136,136_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2098,0.653711570804938690848473470396
137,137_0,COMPLETED,SOBOL,0.609999999999999986677323704498,112.000000000000000000000000000000,0.969999999999999973354647408996,4164,0.165020371679216626414898883013
138,138_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2676,0.859966911189258054193373936869
139,139_0,COMPLETED,SOBOL,0.589999999999999968913755310496,32.000000000000000000000000000000,0.250000000000000000000000000000,1070,0.317397963004186767221881382284
140,140_0,COMPLETED,SOBOL,0.520000000000000017763568394003,36.000000000000000000000000000000,0.000000000000000000000000000000,133,0.876893045715987695665205592377
141,141_0,COMPLETED,SOBOL,0.520000000000000017763568394003,40.000000000000000000000000000000,0.000000000000000000000000000000,3605,0.429136921899393175561243651828
142,142_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,4480,0.607546500688418755764530487795
143,143_0,COMPLETED,SOBOL,0.640000000000000013322676295502,129.000000000000000000000000000000,0.880000000000000004440892098501,1779,0.090319126907736066445231415400
144,144_0,COMPLETED,SOBOL,0.520000000000000017763568394003,39.000000000000000000000000000000,0.000000000000000000000000000000,1575,0.564807859506458065368406096241
145,145_0,COMPLETED,SOBOL,0.609999999999999986677323704498,202.000000000000000000000000000000,0.979999999999999982236431605997,4666,0.117478309465572236525154892206
146,146_0,COMPLETED,SOBOL,0.520000000000000017763568394003,35.000000000000000000000000000000,0.000000000000000000000000000000,3501,0.919630694234743750747895774111
147,147_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,264,0.401976858213543897235808799451
148,148_0,COMPLETED,SOBOL,0.520000000000000017763568394003,30.000000000000000000000000000000,0.000000000000000000000000000000,1193,0.840619908118620529080544656608
149,149_0,COMPLETED,SOBOL,0.520000000000000017763568394003,48.000000000000000000000000000000,0.429999999999999993338661852249,2565,0.352354910984635338877524191048
150,150_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,4348,0.673059603717178100978912880237
151,151_0,COMPLETED,SOBOL,0.609999999999999986677323704498,124.000000000000000000000000000000,0.719999999999999973354647408996,1892,0.130064327133819462867236893544
152,152_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,2333,0.998642885694280280084456080658
153,153_0,COMPLETED,SOBOL,0.520000000000000017763568394003,32.000000000000000000000000000000,0.000000000000000000000000000000,3929,0.447730802178382847333892868846
154,154_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2910,0.518811289321631230464504369593
155,155_0,COMPLETED,SOBOL,0.589999999999999968913755310496,82.000000000000000000000000000000,0.709999999999999964472863211995,835,0.038710558531805876192333215613
156,156_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,524,0.718934422086924262984553024580
157,157_0,COMPLETED,SOBOL,0.589999999999999968913755310496,78.000000000000000000000000000000,0.739999999999999991118215802999,3214,0.208953740654513248076185050195
158,158_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,4870,0.761485726902261350623746238853
159,159_0,COMPLETED,SOBOL,0.570000000000000062172489379009,71.000000000000000000000000000000,0.320000000000000006661338147751,1389,0.306722867548465727427497995450
160,160_0,COMPLETED,SOBOL,0.520000000000000017763568394003,36.000000000000000000000000000000,0.000000000000000000000000000000,1261,0.717159829339012455662327738537
161,161_0,COMPLETED,SOBOL,0.609999999999999986677323704498,76.000000000000000000000000000000,0.910000000000000031086244689504,4977,0.230206259269267327072228113138
162,162_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,3186,0.798467202194034997297933387017
163,163_0,COMPLETED,SOBOL,0.600000000000000088817841970013,47.000000000000000000000000000000,0.239999999999999991118215802999,573,0.258062274666503055353672380079
164,164_0,COMPLETED,SOBOL,0.520000000000000017763568394003,42.000000000000000000000000000000,0.000000000000000000000000000000,882,0.938392739839851830474515281821
165,165_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2879,0.488472595365718020854473024883
166,166_0,COMPLETED,SOBOL,0.520000000000000017763568394003,33.000000000000000000000000000000,0.000000000000000000000000000000,4039,0.544098227282986068864545359247
167,167_0,COMPLETED,SOBOL,0.650000000000000022204460492503,36.000000000000000000000000000000,1.000000000000000000000000000000,2207,0.025133224446326495743475604172
168,168_0,COMPLETED,SOBOL,0.520000000000000017763568394003,37.000000000000000000000000000000,0.000000000000000000000000000000,2018,0.846032031528651695673204358172
169,169_0,COMPLETED,SOBOL,0.560000000000000053290705182008,35.000000000000000000000000000000,0.359999999999999986677323704498,4240,0.335231280164793143949708564833
170,170_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,2595,0.640233658259734550455277712899
171,171_0,COMPLETED,SOBOL,0.570000000000000062172489379009,61.000000000000000000000000000000,0.479999999999999982236431605997,1145,0.182396721724420785015752244362
172,172_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,213,0.620902706032618878495554781693
173,173_0,COMPLETED,SOBOL,0.630000000000000004440892098501,136.000000000000000000000000000000,1.000000000000000000000000000000,3529,0.073064484063535925506549517650
174,174_0,COMPLETED,SOBOL,0.520000000000000017763568394003,40.000000000000000000000000000000,0.000000000000000000000000000000,4561,0.890705980233848060301227178570
175,175_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,1705,0.411425549881532792717564461782
176,176_0,COMPLETED,SOBOL,0.520000000000000017763568394003,32.000000000000000000000000000000,0.000000000000000000000000000000,1808,0.933474085295572852949419484503
177,177_0,COMPLETED,SOBOL,0.520000000000000017763568394003,31.000000000000000000000000000000,0.000000000000000000000000000000,4430,0.384235029652714721315476253949
178,178_0,COMPLETED,SOBOL,0.520000000000000017763568394003,28.000000000000000000000000000000,0.000000000000000000000000000000,3732,0.578133608307689450533928265941
179,179_0,COMPLETED,SOBOL,0.500000000000000000000000000000,13.000000000000000000000000000000,0.020000000000000000416333634234,27,0.100254123164340860907550734282
180,180_0,COMPLETED,SOBOL,0.520000000000000017763568394003,29.000000000000000000000000000000,0.000000000000000000000000000000,960,0.659612147714942698151219246938
181,181_0,COMPLETED,SOBOL,0.619999999999999995559107901499,66.000000000000000000000000000000,0.930000000000000048849813083507,2801,0.147410220636054883902588130695
182,182_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,4116,0.826654571915045432994872953714
183,183_0,COMPLETED,SOBOL,0.530000000000000026645352591004,17.000000000000000000000000000000,0.410000000000000031086244689504,2129,0.370218684688210508682004729053
184,184_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2409,0.501071245323866598653239634586
185,185_0,COMPLETED,SOBOL,0.660000000000000031086244689504,125.000000000000000000000000000000,0.880000000000000004440892098501,3849,0.052552165029570462040364731138
186,186_0,COMPLETED,SOBOL,0.520000000000000017763568394003,27.000000000000000000000000000000,0.000000000000000000000000000000,2986,0.981420721897855452553471877764
187,187_0,COMPLETED,SOBOL,0.520000000000000017763568394003,32.000000000000000000000000000000,0.000000000000000000000000000000,754,0.461054528474807712168370699146
