2024-09-29 01:10:51, 20, 20
2024-09-29 01:11:40, 0, 1
2024-09-29 01:11:42, 0, 1
2024-09-29 01:11:44, 0, 1
2024-09-29 01:11:47, 0, 2
2024-09-29 01:11:50, 0, 3
2024-09-29 01:11:52, 0, 3
2024-09-29 01:11:54, 0, 3
2024-09-29 01:11:56, 0, 3
2024-09-29 01:11:59, 0, 5
2024-09-29 01:12:01, 0, 6
2024-09-29 01:12:04, 0, 8
2024-09-29 01:12:07, 0, 10
2024-09-29 01:12:09, 0, 10
2024-09-29 01:12:11, 0, 10
2024-09-29 01:12:13, 0, 10
2024-09-29 01:12:15, 0, 10
2024-09-29 01:12:18, 0, 10
2024-09-29 01:12:20, 0, 10
2024-09-29 01:12:22, 0, 10
2024-09-29 01:12:24, 0, 10
2024-09-29 01:12:26, 0, 10
2024-09-29 01:12:28, 0, 10
2024-09-29 01:12:31, 0, 10
2024-09-29 01:12:33, 0, 10
2024-09-29 01:12:35, 0, 10
2024-09-29 01:12:37, 0, 11
2024-09-29 01:12:39, 0, 11
2024-09-29 01:12:41, 0, 11
2024-09-29 01:12:44, 0, 11
2024-09-29 01:12:47, 0, 11
2024-09-29 01:12:49, 0, 11
2024-09-29 01:12:51, 0, 11
2024-09-29 01:12:53, 0, 11
2024-09-29 01:12:55, 0, 11
2024-09-29 01:12:57, 0, 11
2024-09-29 01:13:00, 0, 11
2024-09-29 01:13:02, 0, 11
2024-09-29 01:13:04, 0, 11
2024-09-29 01:13:06, 0, 11
2024-09-29 01:13:08, 0, 11
2024-09-29 01:13:10, 0, 11
2024-09-29 01:13:12, 0, 11
2024-09-29 01:13:14, 0, 11
2024-09-29 01:13:17, 0, 13
2024-09-29 01:13:20, 0, 15
2024-09-29 01:13:22, 0, 17
2024-09-29 01:13:24, 0, 17
2024-09-29 01:13:27, 0, 17
2024-09-29 01:14:16, 20, 20
2024-09-29 01:15:43, 8, 8
2024-09-29 01:17:18, 12, 12
2024-09-29 01:19:03, 8, 8
2024-09-29 01:21:03, 12, 12
2024-09-29 01:22:37, 8, 8
2024-09-29 01:24:04, 13, 13
2024-09-29 01:26:23, 13, 13
2024-09-29 01:29:21, 12, 12
2024-09-29 01:31:51, 11, 11
2024-09-29 01:34:28, 15, 15
2024-09-29 01:37:58, 16, 16
2024-09-29 01:41:59, 16, 16
2024-09-29 01:46:05, 15, 15
2024-09-29 01:50:45, 17, 17
2024-09-29 01:56:05, 17, 17
2024-09-29 02:01:49, 17, 17
2024-09-29 02:08:02, 17, 17
2024-09-29 02:15:02, 17, 17
2024-09-29 02:21:45, 15, 16
2024-09-29 02:29:14, 17, 18
2024-09-29 02:37:31, 17, 18
2024-09-29 02:46:26, 17, 18
2024-09-29 02:55:20, 15, 17
2024-09-29 03:04:09, 16, 18
2024-09-29 03:13:47, 15, 17
2024-09-29 03:24:01, 17, 19
2024-09-29 03:35:53, 17, 19
2024-09-29 03:48:17, 17, 19
2024-09-29 04:00:58, 17, 19
2024-09-29 04:13:27, 16, 18
2024-09-29 04:27:04, 16, 18
2024-09-29 04:40:56, 16, 18
