start_time,end_time,run_time,program_string,n_samples,n_windows,disjoint_training_windows,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727795189,1727795932,743,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 129 n_windows 145 disjoint_training_windows False,129,145,False,0.32550410033767485,0,None,i7186,695,0.0003506659216765517
1727795241,1727796024,783,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 42 disjoint_training_windows True,123,42,True,0.32898697539797395,0,None,i7174,773,0
1727795220,1727796063,843,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 116 n_windows 54 disjoint_training_windows True,116,54,True,0.32898697539797395,0,None,i7181,826,0
1727795189,1727796110,921,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 117 n_windows 132 disjoint_training_windows True,117,132,True,0.32898697539797395,0,None,i7186,873,0
1727795220,1727796112,892,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 212 n_windows 123 disjoint_training_windows True,212,123,True,0.32898697539797395,0,None,i7181,874,0
1727795220,1727796179,959,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 287 n_windows 35 disjoint_training_windows True,287,35,True,0.32898697539797395,0,None,i7181,942,0
1727795220,1727796226,1006,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 371 n_windows 126 disjoint_training_windows True,371,126,True,0.32898697539797395,0,None,i7181,989,0
1727795189,1727796294,1105,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 405 n_windows 235 disjoint_training_windows True,405,235,True,0.32898697539797395,0,None,i7186,1056,0
1727795220,1727796397,1177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 685 n_windows 96 disjoint_training_windows True,685,96,True,0.32898697539797395,0,None,i7181,1160,0
1727795190,1727796562,1372,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 878 n_windows 163 disjoint_training_windows True,878,163,True,0.32898697539797395,0,None,i7186,1325,0
1727796659,1727797140,481,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 451 n_windows 160 disjoint_training_windows False,451,160,False,0.3008104196816208,0,None,i7181,474,0.0001731162987632632
1727796659,1727797151,492,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 404 n_windows 107 disjoint_training_windows False,404,107,False,0.2962240713941148,0,None,i7181,485,0.0001573278276879238
1727796659,1727797154,495,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 442 n_windows 104 disjoint_training_windows False,442,104,False,0.3000096478533526,0,None,i7181,488,0.0001699357729356314
1727796673,1727797154,481,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 302 n_windows 50 disjoint_training_windows False,302,50,False,0.2935359382537386,0,None,i7181,475,0.0001195811060678881
1727796672,1727797154,482,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7174,475,4.3271834179885174e-05
1727796679,1727797156,477,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7174,471,4.3271834179885174e-05
1727796659,1727797159,500,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 466 n_windows 71 disjoint_training_windows False,466,71,False,0.30368065605402794,0,None,i7181,493,0.00017705849180951608
1727796673,1727797165,492,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 305 n_windows 39 disjoint_training_windows False,305,39,False,0.293312831644959,0,None,i7181,485,0.00012104647552981354
1727796679,1727797169,490,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 289 n_windows 25 disjoint_training_windows False,289,25,False,0.2865605402797877,0,None,i7174,484,0.00012050870499495681
1727796640,1727797175,535,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 441 n_windows 218 disjoint_training_windows False,441,218,False,0.3014206464061746,0,None,i7186,529,0.00016909125673597456
1727796640,1727797176,536,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 390 n_windows 250 disjoint_training_windows False,390,250,False,0.30052942595272547,0,None,i7186,529,0.00014994334107850424
1727796643,1727797176,533,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 318 n_windows 78 disjoint_training_windows False,318,78,False,0.29205619874577904,0,None,i7186,526,0.0001255889326667206
1727796639,1727797177,538,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 440 n_windows 25 disjoint_training_windows False,440,25,False,0.2990665701881331,0,None,i7186,530,0.00016971416116433522
1727796640,1727797178,538,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 152 n_windows 25 disjoint_training_windows False,152,25,False,0.2748432223830197,0,None,i7186,531,6.358714911654916e-05
1727796659,1727797190,531,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 25 disjoint_training_windows False,1000,25,False,0.3219536903039074,0,None,i7181,524,0.0003574949139033956
1727796673,1727797377,704,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 250 disjoint_training_windows False,100,250,False,0.36629281234925226,0,None,i7181,698,0.001303972366148532
1727796659,1727797540,881,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 250 disjoint_training_windows True,100,250,True,0.32898697539797395,0,None,i7186,873,0
1727797153,1727797662,509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 426 n_windows 148 disjoint_training_windows False,426,148,False,0.3017317896767969,0,None,i7181,502,0.00016291998420356622
1727797259,1727797727,468,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7174,462,4.3271834179885174e-05
1727797200,1727797739,539,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 448 n_windows 226 disjoint_training_windows False,448,226,False,0.3026555716353111,0,None,i7186,532,0.0001711747597071704
1727797273,1727797741,468,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7174,462,4.3271834179885174e-05
1727797274,1727797742,468,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7174,462,4.3271834179885174e-05
1727797243,1727797744,501,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 310 n_windows 250 disjoint_training_windows False,310,250,False,0.2917462614568258,0,None,i7181,494,0.00012282124155086339
1727797200,1727797751,551,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 563 n_windows 151 disjoint_training_windows False,563,151,False,0.30444645441389295,0,None,i7186,544,0.00021356473065533107
1727797200,1727797757,557,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 581 n_windows 236 disjoint_training_windows False,581,236,False,0.3076965750120598,0,None,i7186,549,0.00021803436683335146
1727797213,1727797757,544,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 570 n_windows 235 disjoint_training_windows False,570,235,False,0.3088543174143753,0,None,i7186,537,0.0002136179416734925
1727797260,1727797765,505,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7181,498,4.3271834179885174e-05
1727797260,1727797766,506,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7181,499,4.3271834179885174e-05
1727797393,1727797889,496,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7181,489,4.3271834179885174e-05
1727796639,1727797935,1296,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 250 disjoint_training_windows True,1000,250,True,0.32898697539797395,0,None,i7186,1289,0
1727796699,1727797975,1276,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 65 disjoint_training_windows True,1000,65,True,0.32898697539797395,0,None,i7174,1269,0
1727797564,1727798100,536,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 25 disjoint_training_windows False,100,25,False,0.26486131210805597,0,None,i7186,528,4.3271834179885174e-05
1727797213,1727798101,888,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 100 n_windows 250 disjoint_training_windows True,100,250,True,0.32898697539797395,0,None,i7186,880,0
1727796640,1727798150,1510,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 25 disjoint_training_windows True,1000,25,True,0.32898697539797395,0,None,i7186,1503,0
1727797684,1727798222,538,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 652 n_windows 250 disjoint_training_windows False,652,250,False,0.3129413892908828,0,None,i7181,531,0.00024093056060429398
1727797804,1727798309,505,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 579 n_windows 159 disjoint_training_windows False,579,159,False,0.31321273516642545,0,None,i7181,498,0.00021340808392821675
1727797784,1727798313,529,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 42 disjoint_training_windows False,123,42,False,0.26928847081524365,0,None,i7186,522,5.244750424197884e-05
1727797784,1727798317,533,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 320 n_windows 170 disjoint_training_windows False,320,170,False,0.2940086830680174,0,None,i7186,526,0.00012561101044897307
1727797864,1727798325,461,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 46 disjoint_training_windows False,123,46,False,0.27085745296671493,0,None,i7174,454,5.229803014151033e-05
1727797784,1727798326,542,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 125 n_windows 48 disjoint_training_windows False,125,48,False,0.2670272551857211,0,None,i7186,534,5.379096012112168e-05
1727797844,1727798333,489,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 683 n_windows 225 disjoint_training_windows False,683,225,False,0.313833815726001,0,None,i7174,483,0.0002513435233800975
1727797844,1727798339,495,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 46 disjoint_training_windows False,123,46,False,0.27085745296671493,0,None,i7181,489,5.229803014151033e-05
1727797844,1727798342,498,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 46 disjoint_training_windows False,123,46,False,0.27085745296671493,0,None,i7181,491,5.229803014151033e-05
1727797864,1727798353,489,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 774 n_windows 250 disjoint_training_windows False,774,250,False,0.3195369030390738,0,None,i7174,483,0.00027994613131036134
1727797925,1727798424,499,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 648 n_windows 208 disjoint_training_windows False,648,208,False,0.31070188133140375,0,None,i7181,493,0.00024079749034836616
1727797994,1727798445,451,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 45 disjoint_training_windows False,123,45,False,0.2711480945489628,0,None,i7174,443,5.222276531651199e-05
1727797964,1727798491,527,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 123 n_windows 45 disjoint_training_windows False,123,45,False,0.2711480945489628,0,None,i7186,520,5.222276531651199e-05
1727797260,1727798573,1313,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 956 n_windows 69 disjoint_training_windows True,956,69,True,0.32898697539797395,0,None,i7181,1306,0
1727797179,1727798588,1409,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 25 disjoint_training_windows True,1000,25,True,0.32898697539797395,0,None,i7181,1402,0
1727797260,1727798646,1386,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 25 disjoint_training_windows True,1000,25,True,0.32898697539797395,0,None,i7181,1380,0
1727798144,1727798697,553,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 725 n_windows 226 disjoint_training_windows False,725,226,False,0.3124276410998553,0,None,i7186,545,0.00026824568737143426
1727798145,1727798698,553,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 758 n_windows 242 disjoint_training_windows False,758,242,False,0.3172575976845152,0,None,i7186,546,0.0002761266127928409
1727798175,1727798729,554,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 865 n_windows 250 disjoint_training_windows False,865,250,False,0.31776169802219,0,None,i7186,548,0.00031533380356484135
1727798344,1727798886,542,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 122 n_windows 39 disjoint_training_windows False,122,39,False,0.2706801736613603,0,None,i7186,535,5.174006337225248e-05
1727798364,1727798891,527,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 111 n_windows 25 disjoint_training_windows False,111,25,False,0.2672153883260975,0,None,i7186,520,4.7494121962061133e-05
1727798364,1727798906,542,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 530 n_windows 33 disjoint_training_windows False,530,33,False,0.30551013024602025,0,None,i7186,535,0.00020015973655983262
1727798384,1727798910,526,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 729 n_windows 178 disjoint_training_windows False,729,178,False,0.31272190062711047,0,None,i7181,519,0.00026893178712670353
1727798415,1727798927,512,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 111 n_windows 25 disjoint_training_windows False,111,25,False,0.2672153883260975,0,None,i7181,506,4.7494121962061133e-05
1727798415,1727798933,518,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 112 n_windows 25 disjoint_training_windows False,112,25,False,0.26923299565846603,0,None,i7181,511,4.76012125795049e-05
1727798415,1727798960,545,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 823 n_windows 250 disjoint_training_windows False,823,250,False,0.3183381572600097,0,None,i7181,538,0.0002990232752054983
1727798475,1727798982,507,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 111 n_windows 25 disjoint_training_windows False,111,25,False,0.2672153883260975,0,None,i7181,500,4.7494121962061133e-05
1727798595,1727799136,541,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 697 n_windows 25 disjoint_training_windows False,697,25,False,0.3118632416787265,0,None,i7181,534,0.00025787383094961455
1727798624,1727799177,553,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 707 n_windows 25 disjoint_training_windows False,707,25,False,0.31506994693680657,0,None,i7181,546,0.0002586588659941182
1727797744,1727799238,1494,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 25 disjoint_training_windows True,1000,25,True,0.32898697539797395,0,None,i7186,1487,0
1727798745,1727799299,554,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 845 n_windows 250 disjoint_training_windows False,845,250,False,0.32105764592378194,0,None,i7186,547,0.0003042026978403043
1727798245,1727799388,1143,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 526 n_windows 63 disjoint_training_windows True,526,63,True,0.32898697539797395,0,None,i7181,1136,0
1727798910,1727799450,540,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 137 n_windows 42 disjoint_training_windows False,137,42,False,0.2717390255668114,0,None,i7186,532,5.786736644644953e-05
1727798925,1727799493,568,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 1000 n_windows 250 disjoint_training_windows False,1000,250,False,0.32582368547998075,0,None,i7186,561,0.0003553963425011414
1727798950,1727799493,543,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 676 n_windows 25 disjoint_training_windows False,676,25,False,0.3130475156777617,0,None,i7186,536,0.0002491110811586252
1727798985,1727799513,528,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 643 n_windows 37 disjoint_training_windows False,643,37,False,0.31138929088277856,0,None,i7181,521,0.00023820527438472448
1727798424,1727799554,1130,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 526 n_windows 109 disjoint_training_windows True,526,109,True,0.32898697539797395,0,None,i7181,1123,0
1727798444,1727799561,1117,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 576 n_windows 250 disjoint_training_windows True,576,250,True,0.32898697539797395,0,None,i7181,1109,0
1727798524,1727799683,1159,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 535 n_windows 144 disjoint_training_windows True,535,144,True,0.32898697539797395,0,None,i7186,1152,0
1727798685,1727799838,1153,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 557 n_windows 111 disjoint_training_windows True,557,111,True,0.32898697539797395,0,None,i7181,1146,0
1727798725,1727799877,1152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 UDetect n_samples 479 n_windows 25 disjoint_training_windows True,479,25,True,0.32898697539797395,0,None,i7186,1145,0
