trial_index,arm_name,trial_status,generation_method,result,n_reference_samples,recent_samples_proportion,threshold
30,30_0,COMPLETED,BoTorch,0.260730824891461598902253626875,74,0.890459114159984910230605237302,0.744651553714873792877426694758
31,31_0,COMPLETED,BoTorch,0.256028702363724103285846922518,50,0.824736117650769262610310761374,0.731842666010375952900801621581
32,32_0,COMPLETED,BoTorch,0.251173420164013561084459524864,50,0.100000000000000005551115123126,0.500000000000000000000000000000
33,33_0,COMPLETED,BoTorch,0.260144717800289471121288897848,74,0.772597457566617240587447668076,0.692630479834633216995598559151
34,34_0,COMPLETED,BoTorch,0.251802942595272583048426895402,50,0.510954554067603039513301155239,0.564019180352643090259334712755
35,35_0,COMPLETED,BoTorch,0.252755668113844644828702712402,50,0.857293251850912318978714665718,0.687996066517518212179993497557
36,36_0,COMPLETED,BoTorch,0.252280511336227641905338714423,50,1.000000000000000000000000000000,0.639642688677367621252756180183
37,37_0,COMPLETED,BoTorch,0.268199469368065601670991782157,94,0.700353817611247597696433331294,0.800000000000000044408920985006
38,38_0,COMPLETED,BoTorch,0.256291606367583191250503205083,50,0.895116830691361275995632240665,0.766940468894461324644851174526
39,39_0,COMPLETED,BoTorch,0.251232513265798318435884084465,50,0.900752740361539072644347925234,0.582515833725933962483622963191
40,40_0,COMPLETED,BoTorch,0.258111432706222831967579622869,50,0.814680011608184706517477025045,0.800000000000000044408920985006
41,41_0,COMPLETED,BoTorch,0.251396526772793005299888591253,50,1.000000000000000000000000000000,0.579726293092297173537019716605
42,42_0,COMPLETED,BoTorch,0.251508683068017324657716926595,50,0.725604991148563138736449218413,0.500000000000000000000000000000
43,43_0,COMPLETED,BoTorch,0.251449589966232567306292366993,50,0.811883031469977978211716163059,0.544302078522298060647699458059
44,44_0,COMPLETED,BoTorch,0.257468644476604002768738155282,67,0.786115453940889552519877270242,0.668258841296488936833952720917
45,45_0,COMPLETED,BoTorch,0.253704775687409567197505566583,50,0.241624122136533003857294943373,0.730846862635321059542548027821
46,46_0,COMPLETED,BoTorch,0.252662807525325661117676645517,50,0.100000000000000005551115123126,0.580943391493934369051999055955
47,47_0,COMPLETED,BoTorch,0.251301254220935854633012240811,50,0.396884263871063458495314080210,0.500000000000000000000000000000
48,48_0,COMPLETED,BoTorch,0.252456584659913163548594638996,50,0.246922780228676475022808745052,0.584344643926275386647262166662
49,49_0,COMPLETED,BoTorch,0.251554510371442385796569851664,50,1.000000000000000000000000000000,0.500000000000000000000000000000
50,50_0,COMPLETED,BoTorch,0.252524119633381616267797653563,50,0.100000000000000005551115123126,0.664584522849250070031246195867
51,51_0,COMPLETED,BoTorch,0.253333333333333299286493911495,50,0.100000000000000005551115123126,0.800000000000000044408920985006
52,52_0,COMPLETED,BoTorch,0.254797395079594757305585517315,50,0.100000000000000005551115123126,0.718330539296517245340112367558
53,53_0,COMPLETED,BoTorch,0.259088277858176563306358275440,77,1.000000000000000000000000000000,0.500000000000000000000000000000
54,54_0,COMPLETED,BoTorch,0.252498794018330974253672138730,50,0.100000000000000005551115123126,0.622375611990742427792611124460
55,55_0,COMPLETED,BoTorch,0.254119633381572618269217400666,50,0.100000000000000005551115123126,0.663164821450404562419578269328
56,56_0,COMPLETED,BoTorch,0.252036903039073778565182237799,50,0.349595841374436555604177101486,0.683479622673925257814175893145
57,57_0,COMPLETED,BoTorch,0.254219729860106102847794318222,59,0.718467310643101653155895292002,0.500000000000000000000000000000
58,58_0,COMPLETED,BoTorch,0.258960443801254269757805559493,71,0.100000000000000005551115123126,0.500000000000000000000000000000
59,59_0,COMPLETED,BoTorch,0.251410998552822007034990292595,50,0.601896537418541544006700405589,0.500000000000000000000000000000
60,60_0,COMPLETED,BoTorch,0.252711046792088778190077391628,57,0.960628327325242503675895022752,0.528914786128193314951317915984
61,61_0,COMPLETED,BoTorch,0.253137964302942553018738180981,50,0.120820440797913986052947166172,0.606957357168174338468702444516
62,62_0,COMPLETED,BoTorch,0.251995899662325162360332342359,51,0.405560908370096173669594463718,0.500000000000000000000000000000
63,63_0,COMPLETED,BoTorch,0.258034249879401822447277936590,74,0.191538501447182263337509766643,0.575161269058075408366903502611
64,64_0,COMPLETED,BoTorch,0.252039315002411945521032521356,50,0.301786131289731085480809724686,0.500000000000000000000000000000
65,65_0,COMPLETED,BoTorch,0.252074288470815255358559170418,50,0.107462310525573881414551635771,0.556020489456461541877274612489
66,66_0,COMPLETED,BoTorch,0.254000241196333798043838214653,51,0.108128846752074486703421030143,0.596509307403561006566405922058
67,67_0,COMPLETED,BoTorch,0.261086589483839892622540901357,85,0.733578529366938569822309545998,0.500000000000000000000000000000
68,68_0,COMPLETED,BoTorch,0.257269657501206006067206999433,67,0.472944291480063783161824630952,0.500000000000000000000000000000
69,69_0,COMPLETED,BoTorch,0.252262421611191500758764050261,50,1.000000000000000000000000000000,0.548466769281154675752532057231
70,70_0,COMPLETED,BoTorch,0.253197057404727421392465203098,55,0.100000000000000005551115123126,0.714617781309147881430021698179
71,71_0,COMPLETED,BoTorch,0.252035697057404695087257096020,50,0.860472804840584526431257472723,0.500000000000000000000000000000
72,72_0,COMPLETED,BoTorch,0.252221418234442884553914154822,50,0.762411789569095166285706000053,0.500000000000000000000000000000
73,73_0,COMPLETED,BoTorch,0.255148335745296717114172224683,50,0.309413431032257602026902532089,0.792546817859768881753268487955
74,74_0,COMPLETED,BoTorch,0.251699228171731737013772089995,50,0.404559820117709412201634222583,0.671573203373752147804509604612
75,75_0,COMPLETED,BoTorch,0.252273275446213252060090326268,50,0.798005637053934568925228631997,0.549180774244112490656277714152
76,76_0,COMPLETED,BoTorch,0.254142547033285093327492631943,50,0.100000000000000005551115123126,0.728218622364646406275312529033
77,32_0,COMPLETED,BoTorch,0.252320308731307285654565930599,50,0.100000000000000005551115123126,0.500000000000000000000000000000
78,78_0,COMPLETED,BoTorch,0.252141823444283597055459722469,50,0.101032386639650723081373939749,0.581540975063708498460357532167
79,79_0,COMPLETED,BoTorch,0.252191268692715908628088072874,50,0.559330810394753186187699611764,0.583864368201500449906404810463
80,80_0,COMPLETED,BoTorch,0.251655812831644953853071910999,50,0.405907345398553665027918668784,0.500000000000000000000000000000
81,81_0,COMPLETED,BoTorch,0.250520984081041953039914460533,50,0.341235100216555675700647043413,0.528287564882613969174940393714
82,82_0,COMPLETED,BoTorch,0.251714905933429822226798933116,50,0.289059908492218964326525565411,0.500000000000000000000000000000
83,83_0,COMPLETED,BoTorch,0.252173178967679656459210946196,50,0.246903237003261166737644316527,0.584357754855903688273599527747
84,84_0,COMPLETED,BoTorch,0.251652194886637703419296485663,50,0.432225571037495703841102567822,0.534860916562768129445260001376
85,85_0,COMPLETED,BoTorch,0.258045103714423573748604212597,73,0.334149964889375095111745395116,0.500000000000000000000000000000
86,86_0,COMPLETED,BoTorch,0.250323203087313039816308446461,50,0.263618942299450542687822007792,0.500000000000000000000000000000
87,49_0,COMPLETED,BoTorch,0.251450795947901539761915046256,50,1.000000000000000000000000000000,0.500000000000000000000000000000
88,32_0,COMPLETED,BoTorch,0.252268451519536918148389759153,50,0.100000000000000005551115123126,0.500000000000000000000000000000
89,89_0,COMPLETED,BoTorch,0.251442354076218066438741516322,50,1.000000000000000000000000000000,0.553166901500531715818453903921
90,90_0,COMPLETED,BoTorch,0.251508683068017324657716926595,50,0.718566964967315979784245882911,0.553503417233016659082522892277
91,32_0,COMPLETED,BoTorch,0.252720694645441334991176063340,50,0.100000000000000005551115123126,0.500000000000000000000000000000
92,92_0,COMPLETED,BoTorch,0.251601543656536419391045455995,50,0.647157886174812513324638985068,0.583045015936292321256928516959
93,32_0,COMPLETED,BoTorch,0.252020019295706720896532715415,50,0.100000000000000005551115123126,0.500000000000000000000000000000
94,94_0,COMPLETED,BoTorch,0.252368547998070402726966676710,50,0.543615943101882659327372948610,0.524497559153069059512120020372
95,49_0,COMPLETED,BoTorch,0.251396526772793005299888591253,50,1.000000000000000000000000000000,0.500000000000000000000000000000
96,49_0,COMPLETED,BoTorch,0.251357935359382556050888979371,50,1.000000000000000000000000000000,0.500000000000000000000000000000
97,49_0,COMPLETED,BoTorch,0.251367583212735112851987651084,50,1.000000000000000000000000000000,0.500000000000000000000000000000
98,49_0,COMPLETED,BoTorch,0.251362759286058889962589546485,50,1.000000000000000000000000000000,0.500000000000000000000000000000
99,99_0,COMPLETED,BoTorch,0.251494211287988433944917687768,50,1.000000000000000000000000000000,0.548143530284457614065729558206
100,100_0,COMPLETED,BoTorch,0.251447178002894400350442083436,50,0.512211278341243358980250377499,0.609524129777032963595218006958
