start_time,end_time,run_time,program_string,n_reference_samples,recent_samples_proportion,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727634447,1727635051,604,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.31386760909213174 threshold 0.5251549201824856,50,0.31386760909213174,0.5251549201824856,0.2520369030390738,0,None,i7181,597,2.2714002233199577e-05
1727634447,1727635112,665,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.31366579369047953 threshold 0.5228801170650968,50,0.31366579369047953,0.5228801170650968,0.2520344910757356,0,None,i7186,658,2.2711332419326176e-05
1727634628,1727635180,552,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 195 recent_samples_proportion 0.14449076233431699 threshold 0.585501269903034,195,0.14449076233431699,0.585501269903034,0.28149421128798846,0,None,i7186,545,7.967446548139487e-05
1727634588,1727635181,593,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 102 recent_samples_proportion 0.5337798723950983 threshold 0.726147207338363,102,0.5337798723950983,0.726147207338363,0.2682778581765557,0,None,i7186,585,4.4517074581713974e-05
1727634648,1727635313,665,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.7194978660903871 threshold 0.6310790642164648,50,0.7194978660903871,0.6310790642164648,0.2522057404727448,0,None,i7186,658,2.3119705344069163e-05
1727634728,1727635409,681,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.2515050651230102,0,None,i7186,674,2.258578822144276e-05
1727634784,1727635427,643,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 68 recent_samples_proportion 0.677391667863297 threshold 0.5923574636508944,68,0.677391667863297,0.5923574636508944,0.25727448142788234,0,None,i7186,636,3.0157608493982997e-05
1727634788,1727635470,682,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.2514556198745779,0,None,i7186,675,2.2567971622003763e-05
1727634828,1727635484,656,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 62 recent_samples_proportion 0.8850377136841416 threshold 0.5356613370589912,62,0.8850377136841416,0.5356613370589912,0.2560154365653642,0,None,i7186,649,2.7528448619604106e-05
1727634808,1727635509,701,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.8342010618278864 threshold 0.6341066956101546,50,0.8342010618278864,0.6341066956101546,0.2537807525325615,0,None,i7186,695,2.2828228325917224e-05
1727634965,1727635586,621,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.2723831493478419 threshold 0.7265997735711641,50,0.2723831493478419,0.7265997735711641,0.25340086830680175,0,None,i7181,614,2.4007811044393628e-05
1727634988,1727635594,606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.4074288478473066 threshold 0.6342238048589138,50,0.4074288478473066,0.6342238048589138,0.25214423540762176,0,None,i7181,599,2.309585476408215e-05
1727634995,1727635601,606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.2513458755426917,0,None,i7181,600,2.256222558146515e-05
1727634988,1727635603,615,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.2721751767033471 threshold 0.7266119546055309,50,0.2721751767033471,0.7266119546055309,0.2530161601543657,0,None,i7181,608,2.3882162087661363e-05
1727635008,1727635619,611,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.540634313016997 threshold 0.6422307417747459,50,0.540634313016997,0.6422307417747459,0.25223830197780994,0,None,i7181,604,2.2942172827182048e-05
1727635008,1727635620,612,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.25134466956102264,0,None,i7181,606,2.2576193697573516e-05
1727635108,1727635640,532,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.3765974736639134 threshold 0.6212726459448886,50,0.3765974736639134,0.6212726459448886,0.25129281234925227,0,None,i7174,525,2.3137923055888603e-05
1727634965,1727635643,678,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.2513832609744332,0,None,i7186,671,2.2562701916752987e-05
1727635025,1727635648,623,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.2513555233960444,0,None,i7181,616,2.2560243422761512e-05
1727635055,1727635673,618,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 1 threshold 0.5,50,1,0.5,0.251532802701399,0,None,i7181,611,2.259940029076847e-05
1727635149,1727635839,690,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.6384490476554483 threshold 0.6400203290414481,50,0.6384490476554483,0.6400203290414481,0.25291968162083933,0,None,i7186,683,2.3255386213612767e-05
1727635225,1727635932,707,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 DiscriminativeDriftDetector2019 n_reference_samples 50 recent_samples_proportion 0.6286570276107979 threshold 0.6377038605739326,50,0.6286570276107979,0.6377038605739326,0.2519585142305837,0,None,i7186,699,2.3119257455962053e-05
