start_time,end_time,run_time,program_string,n_samples,const,max_depth,threshold,result,exit_code,signal,hostname,OO_Info_runtime,OO_Info_lpd
1727603402,1727604012,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4278290483442856 max_depth 3 threshold 0.8,100,0.4278290483442856,3,0.8,0.28136034732272075,0,None,i7186,602,8.120606313466784e-05
1727603395,1727604021,626,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6093214528680508 max_depth 3 threshold 0.6819980016684843,100,0.6093214528680508,3,0.6819980016684843,0.28149541726965754,0,None,i7186,618,8.11930650932098e-05
1727603402,1727604021,619,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6583743982977952 max_depth 3 threshold 0.5183298055742321,100,0.6583743982977952,3,0.5183298055742321,0.2818753014954173,0,None,i7186,612,8.112096971288961e-05
1727603407,1727604021,614,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5919683726133416 max_depth 3 threshold 0.6010476603778925,100,0.5919683726133416,3,0.6010476603778925,0.2814990352146647,0,None,i7186,607,8.119219203698221e-05
1727603403,1727604028,625,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 3 threshold 0.5127283888790162,100,1,3,0.5127283888790162,0.2824047274481428,0,None,i7186,618,8.099318164802707e-05
1727603402,1727604028,626,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8155132614885161 max_depth 3 threshold 0.756039753695847,100,0.8155132614885161,3,0.756039753695847,0.2817245537867824,0,None,i7186,619,8.115735583614206e-05
1727603402,1727604030,628,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.9168642574337319 max_depth 3 threshold 0.6028726823068037,100,0.9168642574337319,3,0.6028726823068037,0.28289194404245055,0,None,i7186,620,8.087558169767522e-05
1727603456,1727604071,615,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 3 threshold 0.6693867913616305,100,1,3,0.6693867913616305,0.2826133622768934,0,None,i7127,602,8.094282325344572e-05
1727603469,1727604076,607,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.30065090756735074 max_depth 3 threshold 0.7379267941244463,100,0.30065090756735074,3,0.7379267941244463,0.28032440906898215,0,None,i7181,599,8.143634103881737e-05
1727603456,1727604088,632,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.5202895133789688 max_depth 3 threshold 0.7553628473260832,100,0.5202895133789688,3,0.7553628473260832,0.2810817655571636,0,None,i7022,619,8.129288452190043e-05
1727603469,1727604098,629,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7430927639075775 max_depth 3 threshold 0.7590063786742633,100,0.7430927639075775,3,0.7590063786742633,0.28156415822479497,0,None,i7181,622,8.119607067128264e-05
1727603469,1727604109,640,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8212775163128742 max_depth 3 threshold 0.4989215339681881,100,0.8212775163128742,3,0.4989215339681881,0.2820996140858659,0,None,i7181,633,8.106682716148999e-05
1727603470,1727604117,647,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.18133855389805403 max_depth 4 threshold 0.7323732981364877,100,0.18133855389805403,4,0.7323732981364877,0.28297636275928606,0,None,i7181,640,8.081619210051458e-05
1727603469,1727604118,649,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.24141722527230475 max_depth 4 threshold 0.8,100,0.24141722527230475,4,0.8,0.2803207911239749,0,None,i7181,641,8.14765173484421e-05
1727603470,1727604121,651,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7361243759064074 max_depth 3 threshold 0.6362203062952576,100,0.7361243759064074,3,0.6362203062952576,0.2818451519536903,0,None,i7181,644,8.11282469375401e-05
1727603456,1727604191,735,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4512973916155315 max_depth 4 threshold 0.8,100,0.4512973916155315,4,0.8,0.28145923781958515,0,None,i7022,722,8.128025149669899e-05
1727603456,1727604261,805,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.6386084052997253 max_depth 4 threshold 0.5000017931649559,100,0.6386084052997253,4,0.5000017931649559,0.2806319343945972,0,None,i7127,793,8.163783751726083e-05
1727603407,1727604337,930,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.826218872883353 max_depth 4 threshold 0.3968138137610747,100,0.826218872883353,4,0.3968138137610747,0.28046550892426436,0,None,i7186,923,8.187626639778132e-05
1727604008,1727604585,577,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.9364748345103865 max_depth 2 threshold 0.5808576407036011,100,0.9364748345103865,2,0.5808576407036011,0.28032440906898215,0,None,i7186,570,8.143634103881737e-05
1727604029,1727604622,593,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.7450251486829362,100,1,2,0.7450251486829362,0.28032440906898215,0,None,i7186,586,8.143634103881737e-05
1727604049,1727604672,623,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.9675928789618119 max_depth 3 threshold 0.7216627355947598,100,0.9675928789618119,3,0.7216627355947598,0.28277013989387356,0,None,i7186,616,8.090498168526319e-05
1727604098,1727604673,575,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7563606102524657 max_depth 2 threshold 0.8,100,0.7563606102524657,2,0.8,0.28032440906898215,0,None,i7186,568,8.143634103881737e-05
1727604116,1727604690,574,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.4974383454727167,100,1,2,0.4974383454727167,0.28032440906898215,0,None,i7186,567,8.143634103881737e-05
1727604116,1727604700,584,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.8,100,1,2,0.8,0.28032440906898215,0,None,i7186,576,8.143634103881737e-05
1727604116,1727604729,613,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.8,100,0.1,4,0.8,0.28032440906898215,0,None,i7186,605,8.143634103881737e-05
1727604176,1727604770,594,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.7128533374339818,100,1,2,0.7128533374339818,0.28032440906898215,0,None,i7181,587,8.143634103881737e-05
1727604176,1727604777,601,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 291 const 1 max_depth 4 threshold 0.7362258011176586,291,1,4,0.7362258011176586,0.30861070911722144,0,None,i7181,594,0.00021723930470414151
1727604188,1727604783,595,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 178 const 0.3505325504532715 max_depth 4 threshold 0.6720778143029444,178,0.3505325504532715,4,0.6720778143029444,0.29317534973468407,0,None,i7181,588,0.00013945218088503002
1727604176,1727604786,610,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.7788095024034516,100,0.1,3,0.7788095024034516,0.28032440906898215,0,None,i7181,603,8.143634103881737e-05
1727604116,1727604794,678,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.4230049971729236 max_depth 4 threshold 0.6138201302209301,100,0.4230049971729236,4,0.6138201302209301,0.2809599614085866,0,None,i7186,671,8.138119237076367e-05
1727604188,1727604815,627,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.6727586831160779,100,0.1,4,0.6727586831160779,0.28062228654124455,0,None,i7181,619,8.138412363683339e-05
1727604236,1727604832,596,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.7368602807362641,100,1,2,0.7368602807362641,0.28032440906898215,0,None,i7181,589,8.143634103881737e-05
1727604236,1727604842,606,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.8,100,0.1,3,0.8,0.28032440906898215,0,None,i7181,599,8.143634103881737e-05
1727604236,1727604850,614,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.8,100,0.1,3,0.8,0.28032440906898215,0,None,i7181,607,8.143634103881737e-05
1727604249,1727604967,718,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.42417443140956057 max_depth 4 threshold 0.2,100,0.42417443140956057,4,0.2,0.28191871683550407,0,None,i7181,711,8.120849738531051e-05
1727604096,1727605121,1025,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 4 threshold 0.2,100,1,4,0.2,0.2831801736613604,0,None,i7186,1018,8.137562113625633e-05
1727604313,1727605126,813,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 4 threshold 0.24976813280964705,100,1,4,0.24976813280964705,0.2836890979257115,0,None,i7174,801,8.1232170374291e-05
1727604609,1727605203,594,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.23719073289892972 max_depth 3 threshold 0.8,100,0.23719073289892972,3,0.8,0.28032440906898215,0,None,i7186,587,8.143634103881737e-05
1727604361,1727605240,879,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.685293236834762 max_depth 4 threshold 0.2,100,0.685293236834762,4,0.2,0.28051013024602023,0,None,i7186,872,8.178607580462887e-05
1727604699,1727605273,574,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.8593617262388223 max_depth 2 threshold 0.7326960368827442,100,0.8593617262388223,2,0.7326960368827442,0.28032440906898215,0,None,i7186,567,8.143634103881737e-05
1727604729,1727605315,586,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 139 const 0.14260106964492616 max_depth 4 threshold 0.30530055964114466,139,0.14260106964492616,4,0.30530055964114466,0.29270742884708156,0,None,i7186,579,0.00010907178074072348
1727604756,1727605332,576,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 2 threshold 0.8,100,0.1,2,0.8,0.28032440906898215,0,None,i7186,569,8.143634103881737e-05
1727604716,1727605354,638,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 3 threshold 0.2441592639395666,100,1,3,0.2441592639395666,0.28145803183791607,0,None,i7186,631,8.128054279661906e-05
1727604789,1727605382,593,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 159 const 0.28058695543130574 max_depth 4 threshold 0.24787031116689695,159,0.28058695543130574,4,0.24787031116689695,0.29453087313072845,0,None,i7181,585,0.00012406160563298448
1727604838,1727605432,594,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 2 threshold 0.6130843172282463,100,1,2,0.6130843172282463,0.28032440906898215,0,None,i7181,587,8.143634103881737e-05
1727604879,1727605472,593,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 2 threshold 0.2,100,0.1,2,0.2,0.28032440906898215,0,None,i7181,586,8.143634103881737e-05
1727604896,1727605529,633,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 4 threshold 0.2,100,0.1,4,0.2,0.2818656536420646,0,None,i7181,625,8.108415569936173e-05
1727604917,1727605530,613,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.1 max_depth 3 threshold 0.2811673779595011,100,0.1,3,0.2811673779595011,0.28032440906898215,0,None,i7181,606,8.143634103881737e-05
1727604992,1727605552,560,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 125 const 0.12279715846467479 max_depth 2 threshold 0.41383950638000816,125,0.12279715846467479,2,0.41383950638000816,0.28689218523878435,0,None,i7181,553,9.983935276753155e-05
1727604736,1727605614,878,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 0.7251447530889757 max_depth 4 threshold 0.3146153231840197,100,0.7251447530889757,4,0.3146153231840197,0.2807621804148577,0,None,i7186,871,8.172498754267118e-05
1727605164,1727605618,454,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 151 const 0.404694710294062 max_depth 3 threshold 0.5668540848952497,151,0.404694710294062,3,0.5668540848952497,0.2892920887602508,0,None,i7174,448,0.0001197331112042507
1727604650,1727605641,991,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 100 const 1 max_depth 4 threshold 0.3969599111963618,100,1,4,0.3969599111963618,0.28217679691268693,0,None,i7186,984,8.152043750988881e-05
1727605228,1727605780,552,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_omniopt.py PokerHand 1000 BayesianNonparametricDetectionMethod n_samples 147 const 0.6002711146525491 max_depth 2 threshold 0.26489234730002476,147,0.6002711146525491,2,0.26489234730002476,0.2893572117703811,0,None,i7186,545,0.00011652562668281485
