trial_index,arm_name,trial_status,generation_method,result,n_samples,confidence,feature_proportion,n_clusters
46,46_0,COMPLETED,BoTorch,0.270665701881331433042987555382,100,0.010000000000000000208166817117,0.200000000000000011102230246252,1
47,47_0,COMPLETED,BoTorch,0.265104920405209831812953780172,100,0.250000000000000000000000000000,0.111624761330627708666440867091,2
48,48_0,COMPLETED,BoTorch,0.270619874577906371904134630313,100,0.100000000000000005551115123126,0.034287894684050565508037777818,2
49,49_0,COMPLETED,BoTorch,0.265680173661360319314894695708,100,0.250000000000000000000000000000,0.106217880490681981786593723882,3
50,50_0,COMPLETED,BoTorch,0.265209840810419650303231264843,100,0.250000000000000000000000000000,0.159470336260858297494635849034,2
51,51_0,COMPLETED,BoTorch,0.265921369995176126721503351291,100,0.250000000000000000000000000000,0.200000000000000011102230246252,4
52,52_0,COMPLETED,BoTorch,0.294149782923299518699877808103,308,0.025000000000000001387778780781,0.076951969676878395620889250495,2
53,53_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.068499618636857578790611000841,1
54,54_0,COMPLETED,BoTorch,0.264509165460685036208587916917,100,0.250000000000000000000000000000,0.200000000000000011102230246252,2
55,55_0,COMPLETED,BoTorch,0.279602026049204033242290279304,100,0.001000000000000000020816681712,0.200000000000000011102230246252,1
56,56_0,COMPLETED,BoTorch,0.270036179450072411079020184843,100,0.025000000000000001387778780781,0.199535571062655570084842793221,4
57,57_0,COMPLETED,BoTorch,0.266441148094548996283492670045,100,0.050000000000000002775557561563,0.179968288355066341477339619814,4
58,58_0,COMPLETED,BoTorch,0.292829232995658439442365761352,274,0.025000000000000001387778780781,0.063819841783673739166182770077,3
59,59_0,COMPLETED,BoTorch,0.287747226242161091569471409457,100,0.001000000000000000020816681712,0.200000000000000011102230246252,4
60,60_0,COMPLETED,BoTorch,0.265389532079112422380262614752,100,0.250000000000000000000000000000,0.200000000000000011102230246252,3
61,51_0,COMPLETED,BoTorch,0.264904727448142751633497482544,100,0.250000000000000000000000000000,0.200000000000000011102230246252,4
62,62_0,COMPLETED,BoTorch,0.264904727448142751633497482544,100,0.250000000000000000000000000000,0.157875109277411301844651347892,4
63,63_0,COMPLETED,BoTorch,0.267074288470815268681235465920,100,0.250000000000000000000000000000,0.127902252698476631698198957565,2
64,64_0,COMPLETED,BoTorch,0.279779305354558638363471345656,118,0.001000000000000000020816681712,0.195173412651064803746692177810,2
65,65_0,COMPLETED,BoTorch,0.266140858658948431525459454861,100,0.250000000000000000000000000000,0.145585477484363984279625015006,1
66,66_0,COMPLETED,BoTorch,0.266140858658948431525459454861,100,0.250000000000000000000000000000,0.147851125674286931754863871902,1
67,67_0,COMPLETED,BoTorch,0.265311143270622329382035786693,100,0.100000000000000005551115123126,0.178017096733771307270899342257,4
68,68_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.063038119545012802347194735830,1
69,69_0,COMPLETED,BoTorch,0.266140858658948431525459454861,100,0.250000000000000000000000000000,0.200000000000000011102230246252,1
70,69_0,COMPLETED,BoTorch,0.266140858658948431525459454861,100,0.250000000000000000000000000000,0.200000000000000011102230246252,1
71,71_0,COMPLETED,BoTorch,0.282743608297153836694803885621,100,0.001000000000000000020816681712,0.095557102229740842336269679436,1
72,69_0,COMPLETED,BoTorch,0.266140858658948431525459454861,100,0.250000000000000000000000000000,0.200000000000000011102230246252,1
73,73_0,COMPLETED,BoTorch,0.265877954655089232538500709779,100,0.100000000000000005551115123126,0.200000000000000011102230246252,2
74,74_0,COMPLETED,BoTorch,0.266189097925711548597860200971,100,0.250000000000000000000000000000,0.022821504645745865902384252877,3
75,75_0,COMPLETED,BoTorch,0.277569946936806588588808608620,173,0.250000000000000000000000000000,0.200000000000000011102230246252,4
76,76_0,COMPLETED,BoTorch,0.284845634346357901023338854429,220,0.025000000000000001387778780781,0.171978087245400146354512571634,1
77,77_0,COMPLETED,BoTorch,0.266737819585142310607750459894,100,0.100000000000000005551115123126,0.200000000000000011102230246252,1
78,77_0,COMPLETED,BoTorch,0.266737819585142310607750459894,100,0.100000000000000005551115123126,0.200000000000000011102230246252,1
79,79_0,COMPLETED,BoTorch,0.284362035697057424776801326516,228,0.025000000000000001387778780781,0.192083004366270820861828383386,1
80,80_0,COMPLETED,BoTorch,0.274657501205981646741349777585,135,0.100000000000000005551115123126,0.200000000000000011102230246252,2
81,81_0,COMPLETED,BoTorch,0.273724071394114809585573766526,105,0.005000000000000000104083408559,0.119407873090501992496825778289,1
82,82_0,COMPLETED,BoTorch,0.266254220935841723338910469465,100,0.250000000000000000000000000000,0.042146187575146314141516512564,2
83,83_0,COMPLETED,BoTorch,0.292783405692233489325815298798,346,0.250000000000000000000000000000,0.071503605591182545220263477859,2
84,75_0,COMPLETED,BoTorch,0.277454172696575018797204847942,173,0.250000000000000000000000000000,0.200000000000000011102230246252,4
85,85_0,COMPLETED,BoTorch,0.282850940665701933163234116364,157,0.050000000000000002775557561563,0.053702779364252509197719120948,3
86,86_0,COMPLETED,BoTorch,0.279430776652194845510734921845,152,0.100000000000000005551115123126,0.023917583569774580887212778180,4
87,87_0,COMPLETED,BoTorch,0.266654606849975883697823064722,100,0.250000000000000000000000000000,0.037505726348380785672986803547,2
88,88_0,COMPLETED,BoTorch,0.279657501205981651182241876086,150,0.050000000000000002775557561563,0.079821518535756086354382432546,2
89,89_0,COMPLETED,BoTorch,0.266737819585142310607750459894,100,0.100000000000000005551115123126,0.174884221516155097253530925627,1
90,90_0,COMPLETED,BoTorch,0.269813072841292855841288655938,100,0.025000000000000001387778780781,0.148195435547283954624830926150,1
91,77_0,COMPLETED,BoTorch,0.266737819585142310607750459894,100,0.100000000000000005551115123126,0.200000000000000011102230246252,1
92,92_0,COMPLETED,BoTorch,0.265694645441389321049996397051,100,0.250000000000000000000000000000,0.033707657150358803777034921723,2
93,93_0,COMPLETED,BoTorch,0.278112638687891933209073158650,153,0.050000000000000002775557561563,0.071329545044852046831174163799,2
94,94_0,COMPLETED,BoTorch,0.266637723106608826029173542338,100,0.250000000000000000000000000000,0.032172239915852975100651889306,2
95,95_0,COMPLETED,BoTorch,0.295928605885190543212104330451,319,0.001000000000000000020816681712,0.200000000000000011102230246252,4
96,96_0,COMPLETED,BoTorch,0.266509889049686421458318363875,100,0.250000000000000000000000000000,0.017924730352540090699831054621,2
97,97_0,COMPLETED,BoTorch,0.277861794500723569001365831355,166,0.100000000000000005551115123126,0.111611382580355036897579168453,4
98,98_0,COMPLETED,BoTorch,0.267038109020742875365783675079,100,0.250000000000000000000000000000,0.050489515786813543574140794590,4
99,99_0,COMPLETED,BoTorch,0.294187168355040995493254740722,301,0.005000000000000000104083408559,0.080799212261498470910581204407,3
100,100_0,COMPLETED,BoTorch,0.266648576941630466308197355829,100,0.250000000000000000000000000000,0.044482555475510422715590408416,4
101,101_0,COMPLETED,BoTorch,0.287492764109985476927988656826,273,0.025000000000000001387778780781,0.085753487422381785565406175920,1
102,102_0,COMPLETED,BoTorch,0.266125180897250346312432611739,100,0.250000000000000000000000000000,0.033543377052116289671612747725,4
103,103_0,COMPLETED,BoTorch,0.267068258562469851291609757027,100,0.250000000000000000000000000000,0.033440639794442034160582011282,4
104,104_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.036505117536770277653079830316,1
105,105_0,COMPLETED,BoTorch,0.267492764109985570186722725339,100,0.250000000000000000000000000000,0.028830864552846571791100416249,4
106,106_0,COMPLETED,BoTorch,0.292256391702846118896275129373,288,0.010000000000000000208166817117,0.096754763556448367123330456252,2
107,107_0,COMPLETED,BoTorch,0.266766763145200203055651400064,100,0.250000000000000000000000000000,0.023362646599296647831334183820,4
108,108_0,COMPLETED,BoTorch,0.266691992281717360491199997341,100,0.250000000000000000000000000000,0.020726584857856129168185432832,4
109,109_0,COMPLETED,BoTorch,0.278664978292329945652738842909,159,0.100000000000000005551115123126,0.044211268138367058877502557834,3
110,110_0,COMPLETED,BoTorch,0.274739507959478990173352030979,126,0.100000000000000005551115123126,0.059878997487557289458592890696,4
111,111_0,COMPLETED,BoTorch,0.267440906898215091658244091377,100,0.250000000000000000000000000000,0.025656768214582188758488001668,4
112,112_0,COMPLETED,BoTorch,0.265606608779546560228368434764,100,0.250000000000000000000000000000,0.024419600336531684103835715405,4
113,113_0,COMPLETED,BoTorch,0.278607091172214160756936962571,156,0.100000000000000005551115123126,0.027141222999015869599137573687,3
114,114_0,COMPLETED,BoTorch,0.278310419681620846432679172722,152,0.100000000000000005551115123126,0.047694359628426323538530340329,3
115,115_0,COMPLETED,BoTorch,0.265387120115774255424412331195,100,0.250000000000000000000000000000,0.038988677223391096648974496475,4
116,116_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.049738440660780827706766160645,1
117,117_0,COMPLETED,BoTorch,0.302309454896285578762160639599,411,0.001000000000000000020816681712,0.140145107403291890868501923251,4
118,118_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
119,119_0,COMPLETED,BoTorch,0.278637240713941136682763044519,172,0.050000000000000002775557561563,0.200000000000000011102230246252,3
120,120_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.048593689470893541848539598504,1
121,121_0,COMPLETED,BoTorch,0.311116739025566801934985505795,183,0.001000000000000000020816681712,0.035801898679152968640870824402,4
122,122_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.048296241396162453707319173191,1
123,123_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.047665086285069331595298791626,1
124,124_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.047316575317859009552901028428,1
125,125_0,COMPLETED,BoTorch,0.286870477568740955831572136958,211,0.005000000000000000104083408559,0.160722948797047154867456697502,3
126,126_0,COMPLETED,BoTorch,0.292190062711046749654997256584,337,0.005000000000000000104083408559,0.102292789507217193878396699347,3
127,127_0,COMPLETED,BoTorch,0.310909310178485331910280820011,678,0.050000000000000002775557561563,0.128759511771469686847169100474,2
128,128_0,COMPLETED,BoTorch,0.310771828268210370538326969836,182,0.001000000000000000020816681712,0.035995133853017412250974160770,4
129,129_0,FAILED,BoTorch,,230,0.250000000000000000000000000000,0.000000000000000000000000000000,1
130,130_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.045359913357807417344513822854,1
131,131_0,FAILED,BoTorch,,229,0.250000000000000000000000000000,0.000000000000000000000000000000,1
132,132_0,FAILED,BoTorch,,227,0.250000000000000000000000000000,0.000000000000000000000000000000,1
133,133_0,COMPLETED,BoTorch,0.294034008683068059930576509942,352,0.250000000000000000000000000000,0.098168705538623141082510414890,2
134,134_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050315271550182422144459337687,1
135,135_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050766865902727165149599386496,1
136,136_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050504912170116725289581438574,1
137,137_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050970185064206509351070195635,1
138,138_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050614450151675149935925901445,1
139,139_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050138878747595573559525661267,1
140,140_0,COMPLETED,BoTorch,0.289524843222383032603772790026,254,0.010000000000000000208166817117,0.009544117887174069850275692772,3
141,141_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.027417080626232416540322134324,1
142,142_0,COMPLETED,BoTorch,0.284444042450554768208803579910,173,0.001000000000000000020816681712,0.123181387492010754880489287189,3
143,143_0,COMPLETED,BoTorch,0.272988422575976885653403769538,121,0.250000000000000000000000000000,0.032939386489557666293226390053,1
144,144_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.050397608925995256157204238434,1
145,145_0,COMPLETED,BoTorch,0.265619874577906367463242531812,100,0.250000000000000000000000000000,0.163236779356049632738745458482,4
146,146_0,COMPLETED,BoTorch,0.280151953690303878730105680006,171,0.100000000000000005551115123126,0.020056208405210197709411801270,2
147,147_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.049805387446812503238202651801,1
148,148_0,COMPLETED,BoTorch,0.292800289435600546994464821182,293,0.010000000000000000208166817117,0.075862777938960734847029243610,4
149,149_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.051917039133237842529755567966,1
150,150_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.052258665421560851482851717265,1
151,151_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.052211428481386795708019121776,1
152,152_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.051899044103794193805168077915,1
153,153_0,COMPLETED,BoTorch,0.278017366136034782542196808208,170,0.100000000000000005551115123126,0.017157494960939496941865201052,2
154,154_0,FAILED,BoTorch,,151,0.250000000000000000000000000000,0.000000000000000000000000000000,4
155,155_0,COMPLETED,BoTorch,0.278950795947901619697972819267,171,0.100000000000000005551115123126,0.016893846161754374340935314081,2
156,156_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.049652065133151290776680752970,1
157,157_0,COMPLETED,BoTorch,0.264856488181379634561096736434,100,0.250000000000000000000000000000,0.183010858806825327249612200831,3
158,158_0,COMPLETED,BoTorch,0.280827303424987961832925975614,178,0.050000000000000002775557561563,0.070791305551041960875124914310,2
159,159_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.052944212052922060007809079707,1
160,160_0,COMPLETED,BoTorch,0.264006271104679224315248120547,100,0.250000000000000000000000000000,0.189759541032041040287126065778,4
161,161_0,COMPLETED,BoTorch,0.287022431259044807916325225960,235,0.005000000000000000104083408559,0.105382706189895716808457848401,3
162,162_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.049088870410681550993103883229,1
163,163_0,COMPLETED,BoTorch,0.277050168837433719026819289866,148,0.050000000000000002775557561563,0.005102395700533231270856759920,2
164,164_0,COMPLETED,BoTorch,0.264944524843222395382724698720,100,0.100000000000000005551115123126,0.198080013733558657484934428794,4
165,165_0,COMPLETED,BoTorch,0.265680173661360319314894695708,100,0.250000000000000000000000000000,0.191124439388942857220854421030,3
166,166_0,COMPLETED,BoTorch,0.278221177038109002133126068657,158,0.250000000000000000000000000000,0.200000000000000011102230246252,1
167,167_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.048862258501669669774614135349,1
168,168_0,COMPLETED,BoTorch,0.287219006271104637662006098253,234,0.050000000000000002775557561563,0.176981218309804899657677879077,1
169,169_0,COMPLETED,BoTorch,0.283358658948383967945972017333,198,0.001000000000000000020816681712,0.200000000000000011102230246252,1
170,170_0,COMPLETED,BoTorch,0.288865171249397034713979337539,139,0.010000000000000000208166817117,0.093497685206801461887948789808,4
171,171_0,COMPLETED,BoTorch,0.280168837433671047421057664906,153,0.005000000000000000104083408559,0.167414708244667392866844579657,1
172,172_0,COMPLETED,BoTorch,0.287132175590931071340605740261,202,0.001000000000000000020816681712,0.145594283020721193544488869520,4
173,173_0,COMPLETED,BoTorch,0.277379401833092176232753445220,162,0.005000000000000000104083408559,0.176090543290137402365758134692,1
174,174_0,COMPLETED,BoTorch,0.304261939218523846939490340446,419,0.001000000000000000020816681712,0.123217977003118275836079931196,4
175,175_0,COMPLETED,BoTorch,0.279623733719247424822640368802,147,0.005000000000000000104083408559,0.161372700373134586593337758131,1
176,176_0,COMPLETED,BoTorch,0.287715870718765032165720185731,204,0.001000000000000000020816681712,0.168326320223342013049361298727,3
177,177_0,COMPLETED,BoTorch,0.284813072841292758141662488924,183,0.001000000000000000020816681712,0.101967054482906424595078931361,3
178,178_0,COMPLETED,BoTorch,0.282455378678244106716022088222,185,0.005000000000000000104083408559,0.174652985088769391319729606948,3
179,179_0,COMPLETED,BoTorch,0.280799565846599152862950177223,144,0.005000000000000000104083408559,0.153040437513289662163629145653,2
180,180_0,COMPLETED,BoTorch,0.287922093584177529734802192252,220,0.001000000000000000020816681712,0.173229805605066261575686326069,2
181,181_0,COMPLETED,BoTorch,0.285477568740955089943156508525,192,0.001000000000000000020816681712,0.186435694528571727079935271831,2
182,182_0,COMPLETED,BoTorch,0.280915340086830722654553937900,177,0.001000000000000000020816681712,0.139001928384399953131378424587,2
183,183_0,COMPLETED,BoTorch,0.285547515677761709618209806649,192,0.001000000000000000020816681712,0.184572013116698935286663640909,2
184,184_0,COMPLETED,BoTorch,0.271438736131210833768534484989,100,0.005000000000000000104083408559,0.124884889729805784175376004441,1
185,185_0,COMPLETED,BoTorch,0.284359623733719257820951042959,194,0.005000000000000000104083408559,0.200000000000000011102230246252,1
186,186_0,COMPLETED,BoTorch,0.279052098408104187754474878602,155,0.005000000000000000104083408559,0.169816536097741915822822988957,1
187,187_0,COMPLETED,BoTorch,0.265887602508441900361901844008,100,0.100000000000000005551115123126,0.183367946131215348026799460968,4
188,188_0,COMPLETED,BoTorch,0.281319343945972022424939495977,184,0.005000000000000000104083408559,0.198297852464462798227629036774,1
189,189_0,COMPLETED,BoTorch,0.324157018813314046212781249778,1000,0.001000000000000000020816681712,0.200000000000000011102230246252,4
190,190_0,COMPLETED,BoTorch,0.321632899179932429944983596215,857,0.001000000000000000020816681712,0.078690445868493677505917105464,1
191,191_0,COMPLETED,BoTorch,0.268461167390255717180025385460,111,0.250000000000000000000000000000,0.199369732630930496242172011989,4
192,192_0,COMPLETED,BoTorch,0.286938012542209408550775151525,125,0.010000000000000000208166817117,0.013685528305224049783195283680,3
193,193_0,COMPLETED,BoTorch,0.266368789194404209652589088364,100,0.100000000000000005551115123126,0.182745895072306097084435805300,4
194,194_0,COMPLETED,BoTorch,0.322161119150988883852448907419,976,0.001000000000000000020816681712,0.200000000000000011102230246252,3
195,195_0,COMPLETED,BoTorch,0.323787988422575945257619878248,965,0.001000000000000000020816681712,0.200000000000000011102230246252,4
196,195_0,COMPLETED,BoTorch,0.323238060781476099769804477546,965,0.001000000000000000020816681712,0.200000000000000011102230246252,4
197,197_0,COMPLETED,BoTorch,0.322635069946936803297887763620,965,0.001000000000000000020816681712,0.199020702640858915266619533213,2
198,198_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,4
199,199_0,COMPLETED,BoTorch,0.278070429329474233526298121433,177,0.050000000000000002775557561563,0.026468955384571127287252068072,2
200,189_0,COMPLETED,BoTorch,0.325141099855282167396808290505,1000,0.001000000000000000020816681712,0.200000000000000011102230246252,4
201,201_0,COMPLETED,BoTorch,0.305247226242161162623744985467,544,0.050000000000000002775557561563,0.196824549372222490362105418171,2
202,202_0,COMPLETED,BoTorch,0.314370477568740924745327447454,188,0.001000000000000000020816681712,0.022440683374965957053159826273,4
203,203_0,COMPLETED,BoTorch,0.312692957067052579311905446957,187,0.001000000000000000020816681712,0.023391348905394158258497228076,4
204,118_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
205,205_0,COMPLETED,BoTorch,0.264770863482875040695319057704,100,0.250000000000000000000000000000,0.183832211683872565055608561124,4
206,206_0,COMPLETED,BoTorch,0.319965026531596752334962729947,919,0.001000000000000000020816681712,0.198852693699973381846746178780,1
207,207_0,COMPLETED,BoTorch,0.279013506994693627483172804205,155,0.050000000000000002775557561563,0.012644201833267138326832856876,2
208,42_0,FAILED,BoTorch,,100,0.010000000000000000208166817117,0.000000000000000000000000000000,1
209,209_0,COMPLETED,BoTorch,0.323362276893391253906884230673,920,0.001000000000000000020816681712,0.198834649936369234346500434185,1
210,189_0,COMPLETED,BoTorch,0.324854076218041520895951634884,1000,0.001000000000000000020816681712,0.200000000000000011102230246252,4
211,211_0,COMPLETED,BoTorch,0.278528702363724067758710134513,111,0.001000000000000000020816681712,0.117070640942127046635334863822,1
212,212_0,COMPLETED,BoTorch,0.323101784852870221875775769149,976,0.010000000000000000208166817117,0.200000000000000011102230246252,4
213,213_0,COMPLETED,BoTorch,0.281054027978774767504432929854,159,0.025000000000000001387778780781,0.180340861569562305177782945975,2
214,214_0,COMPLETED,BoTorch,0.277169561022672428229896013363,174,0.250000000000000000000000000000,0.188441310756199270626254360650,4
215,215_0,COMPLETED,BoTorch,0.269611673902556692183907216531,107,0.050000000000000002775557561563,0.111728123906690679500997021023,1
216,216_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.060642060464390273866186475971,1
217,217_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.060225730870675557582227810371,1
218,218_0,FAILED,BoTorch,,569,0.001000000000000000020816681712,0.000000000000000000000000000000,4
219,219_0,COMPLETED,BoTorch,0.265677761698022152359044412151,100,0.250000000000000000000000000000,0.062580185499531260084893347084,1
220,118_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
221,221_0,RUNNING,BoTorch,,187,0.250000000000000000000000000000,0.052850737238033990150753993476,1
222,59_0,COMPLETED,BoTorch,0.288771104679208856502725666360,100,0.001000000000000000020816681712,0.200000000000000011102230246252,4
223,223_0,COMPLETED,BoTorch,0.298052339604437999120989388757,375,0.100000000000000005551115123126,0.153831505030393611566097433752,1
224,224_0,COMPLETED,BoTorch,0.301693198263386364033067366108,420,0.250000000000000000000000000000,0.012946567745694659637423207244,2
225,225_0,FAILED,BoTorch,,250,0.250000000000000000000000000000,0.000000000000000000000000000000,1
226,226_0,COMPLETED,BoTorch,0.295326821032320330218112758303,348,0.250000000000000000000000000000,0.090501819572133074265352092880,2
227,118_0,FAILED,BoTorch,,100,0.025000000000000001387778780781,0.000000000000000000000000000000,1
228,228_0,COMPLETED,BoTorch,0.283795224312590410598033940914,140,0.010000000000000000208166817117,0.041977368993984839895539096233,3
