2024-09-29 04:44:15, 20, 20
2024-09-29 04:54:44, 0, 1
2024-09-29 04:54:46, 0, 1
2024-09-29 04:54:48, 0, 1
2024-09-29 04:54:51, 0, 1
2024-09-29 04:54:53, 0, 1
2024-09-29 04:54:55, 0, 1
2024-09-29 04:54:57, 0, 1
2024-09-29 04:55:00, 0, 1
2024-09-29 04:55:02, 0, 1
2024-09-29 04:55:04, 0, 1
2024-09-29 04:55:07, 0, 1
2024-09-29 04:55:09, 0, 1
2024-09-29 04:55:11, 0, 1
2024-09-29 04:55:13, 0, 1
2024-09-29 04:55:16, 0, 1
2024-09-29 04:55:18, 0, 1
2024-09-29 04:55:20, 0, 1
2024-09-29 04:55:22, 0, 1
2024-09-29 04:55:25, 0, 1
2024-09-29 04:55:27, 0, 1
2024-09-29 04:55:29, 0, 1
2024-09-29 04:55:32, 0, 1
2024-09-29 04:55:34, 0, 2
2024-09-29 04:55:36, 0, 2
2024-09-29 04:55:39, 0, 2
2024-09-29 04:55:41, 0, 3
2024-09-29 04:55:43, 0, 3
2024-09-29 04:55:46, 0, 3
2024-09-29 04:55:48, 0, 3
2024-09-29 04:55:50, 0, 3
2024-09-29 04:55:53, 0, 5
2024-09-29 04:55:56, 0, 7
2024-09-29 04:55:59, 0, 8
2024-09-29 04:56:01, 0, 9
2024-09-29 04:56:03, 0, 9
2024-09-29 04:56:06, 0, 9
2024-09-29 04:56:08, 0, 10
2024-09-29 04:56:10, 0, 10
2024-09-29 04:56:13, 0, 10
2024-09-29 04:56:15, 0, 10
2024-09-29 04:56:17, 0, 10
2024-09-29 04:56:19, 0, 10
2024-09-29 04:56:21, 0, 10
2024-09-29 04:56:24, 0, 10
2024-09-29 04:56:26, 0, 10
2024-09-29 04:56:28, 0, 10
2024-09-29 04:56:30, 0, 10
2024-09-29 04:56:32, 0, 10
2024-09-29 04:56:34, 0, 10
2024-09-29 04:56:37, 0, 10
2024-09-29 04:56:39, 0, 10
2024-09-29 04:56:42, 0, 12
2024-09-29 04:56:44, 0, 13
2024-09-29 04:56:47, 0, 14
2024-09-29 04:56:49, 0, 14
2024-09-29 04:56:51, 0, 14
2024-09-29 04:56:53, 0, 15
2024-09-29 04:56:56, 0, 15
2024-09-29 04:56:58, 0, 15
2024-09-29 04:57:00, 0, 15
2024-09-29 04:57:02, 0, 15
2024-09-29 04:57:04, 0, 15
2024-09-29 04:57:06, 0, 15
2024-09-29 04:57:08, 0, 15
2024-09-29 04:57:11, 0, 15
2024-09-29 04:57:13, 0, 15
2024-09-29 04:57:15, 0, 16
2024-09-29 04:57:17, 0, 16
2024-09-29 04:57:19, 0, 16
2024-09-29 04:57:22, 0, 16
2024-09-29 04:57:24, 0, 16
2024-09-29 04:57:26, 0, 17
2024-09-29 04:57:28, 0, 17
2024-09-29 04:57:31, 0, 18
2024-09-29 04:57:33, 0, 18
2024-09-29 04:57:35, 0, 18
2024-09-29 04:57:37, 0, 18
2024-09-29 04:57:39, 0, 18
2024-09-29 04:57:42, 0, 18
2024-09-29 04:57:44, 0, 18
2024-09-29 04:57:46, 0, 18
2024-09-29 04:57:48, 0, 18
2024-09-29 04:57:50, 0, 18
2024-09-29 04:57:52, 0, 18
2024-09-29 04:57:55, 0, 18
2024-09-29 04:57:57, 0, 18
2024-09-29 04:57:59, 0, 18
2024-09-29 04:58:01, 0, 18
2024-09-29 04:58:03, 0, 18
2024-09-29 04:58:05, 0, 18
2024-09-29 04:58:07, 0, 18
2024-09-29 04:58:10, 0, 18
2024-09-29 04:58:12, 0, 18
2024-09-29 04:58:14, 0, 18
2024-09-29 04:58:16, 0, 18
2024-09-29 04:58:18, 0, 18
2024-09-29 04:58:20, 0, 18
2024-09-29 04:58:23, 0, 18
2024-09-29 04:58:25, 0, 18
2024-09-29 04:58:27, 0, 18
2024-09-29 04:58:29, 0, 18
2024-09-29 04:58:31, 0, 18
2024-09-29 04:58:33, 0, 18
2024-09-29 04:58:36, 0, 18
2024-09-29 04:58:38, 0, 18
2024-09-29 04:58:40, 0, 18
2024-09-29 04:58:42, 0, 18
2024-09-29 04:58:44, 0, 18
2024-09-29 04:58:46, 0, 18
2024-09-29 04:58:48, 0, 18
2024-09-29 04:58:50, 0, 18
2024-09-29 04:58:52, 0, 18
2024-09-29 04:58:55, 0, 18
2024-09-29 04:58:57, 0, 18
2024-09-29 04:58:59, 0, 18
2024-09-29 04:59:01, 0, 18
2024-09-29 04:59:03, 0, 18
2024-09-29 04:59:05, 0, 18
2024-09-29 04:59:07, 0, 18
2024-09-29 04:59:10, 0, 18
2024-09-29 04:59:12, 0, 18
2024-09-29 04:59:14, 0, 18
2024-09-29 04:59:16, 0, 18
2024-09-29 04:59:18, 0, 18
2024-09-29 04:59:20, 0, 18
2024-09-29 04:59:22, 0, 18
2024-09-29 04:59:25, 0, 18
2024-09-29 04:59:27, 0, 18
2024-09-29 04:59:29, 0, 18
2024-09-29 04:59:31, 0, 18
2024-09-29 04:59:33, 0, 18
2024-09-29 04:59:35, 0, 18
2024-09-29 04:59:37, 0, 18
2024-09-29 04:59:40, 0, 18
2024-09-29 04:59:42, 0, 18
2024-09-29 04:59:44, 0, 18
2024-09-29 04:59:46, 0, 18
2024-09-29 04:59:48, 0, 18
2024-09-29 04:59:50, 0, 18
2024-09-29 04:59:52, 0, 18
2024-09-29 04:59:54, 0, 18
2024-09-29 04:59:57, 0, 18
2024-09-29 04:59:59, 0, 18
2024-09-29 05:00:01, 0, 18
2024-09-29 05:00:03, 0, 18
2024-09-29 05:00:05, 0, 18
2024-09-29 05:00:07, 0, 18
2024-09-29 05:00:09, 0, 18
2024-09-29 05:00:12, 0, 18
2024-09-29 05:00:14, 0, 18
2024-09-29 05:00:16, 0, 18
2024-09-29 05:00:18, 0, 18
2024-09-29 05:00:20, 0, 18
2024-09-29 05:00:22, 0, 18
2024-09-29 05:00:24, 0, 18
2024-09-29 05:00:27, 0, 18
2024-09-29 05:00:29, 0, 18
2024-09-29 05:00:31, 0, 18
2024-09-29 05:00:33, 0, 18
2024-09-29 05:00:35, 0, 18
2024-09-29 05:00:37, 0, 18
2024-09-29 05:00:39, 0, 18
2024-09-29 05:00:42, 0, 18
2024-09-29 05:00:44, 0, 18
2024-09-29 05:00:46, 0, 18
2024-09-29 05:00:48, 0, 18
2024-09-29 05:00:50, 0, 18
2024-09-29 05:00:52, 0, 18
2024-09-29 05:00:55, 0, 18
2024-09-29 05:00:57, 0, 18
2024-09-29 05:00:59, 0, 18
2024-09-29 05:01:01, 0, 18
2024-09-29 05:01:03, 0, 18
2024-09-29 05:01:05, 0, 18
2024-09-29 05:01:07, 0, 18
2024-09-29 05:01:09, 0, 18
2024-09-29 05:01:12, 0, 18
2024-09-29 05:01:14, 0, 18
2024-09-29 05:01:16, 0, 18
2024-09-29 05:01:18, 0, 18
2024-09-29 05:01:20, 0, 18
2024-09-29 05:01:22, 0, 18
2024-09-29 05:01:24, 0, 18
2024-09-29 05:01:26, 0, 18
2024-09-29 05:01:29, 0, 18
2024-09-29 05:01:31, 0, 18
2024-09-29 05:01:33, 0, 18
2024-09-29 05:01:35, 0, 18
2024-09-29 05:01:37, 0, 18
2024-09-29 05:01:39, 0, 18
2024-09-29 05:01:41, 0, 18
2024-09-29 05:01:43, 0, 18
2024-09-29 05:01:46, 0, 18
2024-09-29 05:01:48, 0, 18
2024-09-29 05:01:50, 0, 18
2024-09-29 05:01:52, 0, 18
2024-09-29 05:01:54, 0, 18
2024-09-29 05:01:56, 0, 18
2024-09-29 05:01:59, 0, 19
2024-09-29 05:02:01, 0, 19
2024-09-29 05:02:03, 0, 19
2024-09-29 05:02:05, 0, 19
2024-09-29 05:02:07, 0, 19
2024-09-29 05:02:09, 0, 19
2024-09-29 05:02:12, 0, 19
2024-09-29 05:02:14, 0, 19
2024-09-29 05:02:16, 0, 19
2024-09-29 05:02:18, 0, 19
2024-09-29 05:02:20, 0, 19
2024-09-29 05:02:22, 0, 19
2024-09-29 05:02:25, 0, 19
2024-09-29 05:02:27, 0, 19
2024-09-29 05:02:29, 0, 19
2024-09-29 05:02:31, 0, 19
2024-09-29 05:02:33, 0, 19
2024-09-29 05:02:35, 0, 19
