trial_index,arm_name,trial_status,generation_method,generation_node,VAL_LOSS,RAM_USAGE,RUNTIME,lr,epochs,width_height,val_split
22,22_0,COMPLETED,BoTorch,GenerationStep_1,0.295599999999999973887554460816,643.529999999999972715158946812153,116.000000000000000000000000000000,0.005574275526153010980323632140,50,5.000000000000000000000000000000,0.2
23,23_0,COMPLETED,BoTorch,GenerationStep_1,0.244799999999999989830357094434,637.029999999999972715158946812153,78.000000000000000000000000000000,0.009849095001218133652032271641,34,10.000000000000000000000000000000,0.2
24,24_0,COMPLETED,BoTorch,GenerationStep_1,0.548799999999999954525264911354,640.230000000000018189894035458565,70.000000000000000000000000000000,0.006991562841436697872676830912,30,5.000000000000000000000000000000,0.2
25,25_0,COMPLETED,BoTorch,GenerationStep_1,0.179299999999999987165821835333,652.299999999999954525264911353588,107.000000000000000000000000000000,0.006039355882019716535713538264,50,15.000000000000000000000000000000,0.2
26,26_0,COMPLETED,BoTorch,GenerationStep_1,1.522999999999999909405801190587,637.019999999999981810105964541435,93.000000000000000000000000000000,0.007431387764042924649887655875,41,10.000000000000000000000000000000,0.2
27,27_0,COMPLETED,BoTorch,GenerationStep_1,2.001500000000000056843418860808,637.610000000000013642420526593924,81.000000000000000000000000000000,0.000000000000000000000000000000,37,10.000000000000000000000000000000,0.2
28,28_0,COMPLETED,BoTorch,GenerationStep_1,1.622600000000000042277292777726,638.309999999999945430317893624306,105.000000000000000000000000000000,0.000000000000000000000000000000,50,10.000000000000000000000000000000,0.2
29,29_0,COMPLETED,BoTorch,GenerationStep_1,0.867500000000000048849813083507,638.250000000000000000000000000000,110.000000000000000000000000000000,0.018902718430873668986613722609,50,10.000000000000000000000000000000,0.2
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.314800000000000024247270857813,651.179999999999949977791402488947,74.000000000000000000000000000000,0.008475971962715435695234766911,32,15.000000000000000000000000000000,0.2
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.922599999999999975663911300217,637.149999999999977262632455676794,78.000000000000000000000000000000,0.011190751074674001874775797205,38,10.000000000000000000000000000000,0.2
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.101900000000000004463096558993,635.539999999999963620211929082870,85.000000000000000000000000000000,0.004338138322124452175843067891,37,10.000000000000000000000000000000,0.2
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.521700000000000052580162446247,636.399999999999977262632455676794,86.000000000000000000000000000000,0.003687968036041198473251601087,38,10.000000000000000000000000000000,0.2
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.908399999999999985256238232978,636.259999999999990905052982270718,70.000000000000000000000000000000,0.017434409786313147944225576680,30,10.000000000000000000000000000000,0.2
35,35_0,COMPLETED,BoTorch,GenerationStep_1,1.063199999999999922906113170029,637.299999999999954525264911353588,88.000000000000000000000000000000,0.033168067802162568002977138804,39,10.000000000000000000000000000000,0.2
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.230699999999999988409271622913,637.980000000000018189894035458565,94.000000000000000000000000000000,0.004375794397376246182285175479,44,10.000000000000000000000000000000,0.2
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.498699999999999976640907561887,636.639999999999986357579473406076,79.000000000000000000000000000000,0.004395536863282607092928699899,36,10.000000000000000000000000000000,0.2
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.326100000000000000976996261670,637.549999999999954525264911353588,91.000000000000000000000000000000,0.010390792809766236093338420687,46,10.000000000000000000000000000000,0.2
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.263400000000000023003821070233,636.230000000000018189894035458565,84.000000000000000000000000000000,0.004269449698548516587692791546,40,10.000000000000000000000000000000,0.2
40,40_0,COMPLETED,BoTorch,GenerationStep_1,1.522899999999999920419213594869,637.740000000000009094947017729282,91.000000000000000000000000000000,0.018118373918069329009394863306,43,10.000000000000000000000000000000,0.2
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.432300000000000017585932710062,636.549999999999954525264911353588,60.000000000000000000000000000000,0.033200200984582199648098566058,30,5.000000000000000000000000000000,0.2
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.883299999999999974065190144756,642.750000000000000000000000000000,66.000000000000000000000000000000,0.015792103914551509219466041145,30,5.000000000000000000000000000000,0.2
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.540499999999999980460074766597,637.950000000000045474735088646412,84.000000000000000000000000000000,0.025881819435112186217340379812,40,5.000000000000000000000000000000,0.2
44,44_0,COMPLETED,BoTorch,GenerationStep_1,1.699000000000000065725203057809,645.570000000000050022208597511053,66.000000000000000000000000000000,0.000000000000000000000000000000,30,5.000000000000000000000000000000,0.2
45,45_0,COMPLETED,BoTorch,GenerationStep_1,1.525500000000000078159700933611,648.419999999999959072738420218229,95.000000000000000000000000000000,0.026693608762824186375617330214,44,15.000000000000000000000000000000,0.2
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.229399999999999992805754800429,650.299999999999954525264911353588,83.000000000000000000000000000000,0.004415962198260673342298243682,39,15.000000000000000000000000000000,0.2
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.133899999999999991251442565954,636.809999999999945430317893624306,66.000000000000000000000000000000,0.004221260205281654638576060989,30,10.000000000000000000000000000000,0.2
48,48_0,COMPLETED,BoTorch,GenerationStep_1,1.525800000000000045119463720766,648.559999999999945430317893624306,104.000000000000000000000000000000,0.050502756653792911512024232934,50,5.000000000000000000000000000000,0.2
49,49_0,COMPLETED,BoTorch,GenerationStep_1,1.534599999999999964117591844115,636.980000000000018189894035458565,81.000000000000000000000000000000,0.066311365639139377425870236493,37,10.000000000000000000000000000000,0.2
50,50_0,COMPLETED,BoTorch,GenerationStep_1,1.083499999999999907629444351187,638.720000000000027284841053187847,66.000000000000000000000000000000,0.025241550474752915550480381057,30,5.000000000000000000000000000000,0.2
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.857800000000000006927791673661,636.559999999999945430317893624306,66.000000000000000000000000000000,0.025930299168467826897988004475,30,10.000000000000000000000000000000,0.2
52,52_0,COMPLETED,BoTorch,GenerationStep_1,1.528499999999999969801933730196,636.860000000000013642420526593924,70.000000000000000000000000000000,0.081606189093364978059952363765,31,10.000000000000000000000000000000,0.2
53,53_0,COMPLETED,BoTorch,GenerationStep_1,1.532100000000000017408297026122,640.929999999999949977791402488947,66.000000000000000000000000000000,0.100000000000000005551115123126,30,5.000000000000000000000000000000,0.2
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.114900000000000002131628207280,649.909999999999968167685437947512,67.000000000000000000000000000000,0.004000317760741326465756539932,30,15.000000000000000000000000000000,0.2
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.568899999999999961275420901075,657.360000000000013642420526593924,68.000000000000000000000000000000,0.004478961934017734736190874401,30,20.000000000000000000000000000000,0.2
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.920100000000000028954616482224,650.879999999999995452526491135359,68.000000000000000000000000000000,0.033756289997000019087458611011,30,15.000000000000000000000000000000,0.2
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.561100000000000043165471197426,657.360000000000013642420526593924,69.000000000000000000000000000000,0.010739091508087925119774297400,30,20.000000000000000000000000000000,0.2
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.110600000000000003863576125696,637.549999999999954525264911353588,66.000000000000000000000000000000,0.004140367203913436315587670578,30,5.000000000000000000000000000000,0.2
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.458199999999999996180832795289,647.039999999999963620211929082870,67.000000000000000000000000000000,0.017988610104006694245803998911,30,15.000000000000000000000000000000,0.2
60,60_0,COMPLETED,BoTorch,GenerationStep_1,1.932199999999999917577042651828,663.879999999999995452526491135359,70.000000000000000000000000000000,0.000000000000000000000000000000,30,20.000000000000000000000000000000,0.2
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.289600000000000024069635173873,636.750000000000000000000000000000,69.000000000000000000000000000000,0.004157533394078889894818207296,31,10.000000000000000000000000000000,0.2
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.066400000000000000688338275268,636.769999999999981810105964541435,77.000000000000000000000000000000,0.004354369428488793353215768889,35,10.000000000000000000000000000000,0.2
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.391699999999999992628119116489,638.179999999999949977791402488947,90.000000000000000000000000000000,0.004038106279175465371245046242,42,10.000000000000000000000000000000,0.2
64,64_0,COMPLETED,BoTorch,GenerationStep_1,1.401799999999999934985339677951,644.159999999999968167685437947512,66.000000000000000000000000000000,0.059488295980118989503271365038,30,5.000000000000000000000000000000,0.2
65,65_0,COMPLETED,BoTorch,GenerationStep_1,1.525700000000000056132876125048,634.580000000000040927261579781771,71.000000000000000000000000000000,0.072050569691059718202552630828,32,5.000000000000000000000000000000,0.2
66,66_0,COMPLETED,BoTorch,GenerationStep_1,1.544499999999999984012788445398,636.950000000000045474735088646412,80.000000000000000000000000000000,0.100000000000000005551115123126,37,10.000000000000000000000000000000,0.2
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.139600000000000001865174681370,640.389999999999986357579473406076,95.000000000000000000000000000000,0.004173152949174463270665125236,45,5.000000000000000000000000000000,0.2
68,68_0,COMPLETED,BoTorch,GenerationStep_1,1.533400000000000096278540695494,637.460000000000036379788070917130,101.000000000000000000000000000000,0.077112007793206913119909984289,47,10.000000000000000000000000000000,0.2
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.245100000000000012301271112847,640.830000000000040927261579781771,66.000000000000000000000000000000,0.017981078820320014338696168466,30,5.000000000000000000000000000000,0.2
70,70_0,COMPLETED,BoTorch,GenerationStep_1,1.532999999999999918287585387588,633.440000000000054569682106375694,70.000000000000000000000000000000,0.087902655008280233817075099978,32,5.000000000000000000000000000000,0.2
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.181799999999999989386267884584,635.379999999999995452526491135359,79.000000000000000000000000000000,0.004244820870343096047561104456,36,5.000000000000000000000000000000,0.2
72,72_0,COMPLETED,BoTorch,GenerationStep_1,1.035199999999999898037117418426,643.120000000000004547473508864641,73.000000000000000000000000000000,0.035054628482391977928323001379,33,5.000000000000000000000000000000,0.2
73,73_0,COMPLETED,BoTorch,GenerationStep_1,1.527300000000000101962882581574,647.470000000000027284841053187847,104.000000000000000000000000000000,0.033266246193503136441282919122,50,5.000000000000000000000000000000,0.2
74,74_0,COMPLETED,BoTorch,GenerationStep_1,1.545700000000000073896444519050,641.710000000000036379788070917130,96.000000000000000000000000000000,0.093770785469950448942633158822,45,5.000000000000000000000000000000,0.2
75,75_0,COMPLETED,BoTorch,GenerationStep_1,1.525800000000000045119463720766,651.100000000000022737367544323206,71.000000000000000000000000000000,0.075148560149057963553076433527,31,15.000000000000000000000000000000,0.2
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.130299999999999999156230501285,641.830000000000040927261579781771,79.000000000000000000000000000000,0.004091062616496995291148763840,37,5.000000000000000000000000000000,0.2
77,77_0,COMPLETED,BoTorch,GenerationStep_1,1.526999999999999912958514869388,654.190000000000054569682106375694,108.000000000000000000000000000000,0.059290240579716338431559563560,50,15.000000000000000000000000000000,0.2
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.142199999999999993072208326339,642.470000000000027284841053187847,70.000000000000000000000000000000,0.004274016983544925464555408468,31,5.000000000000000000000000000000,0.2
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.160200000000000009059419880941,641.000000000000000000000000000000,74.000000000000000000000000000000,0.010024351614629506065923258973,34,5.000000000000000000000000000000,0.2
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.125599999999999989430676805569,641.909999999999968167685437947512,91.000000000000000000000000000000,0.004017834473747884313499234565,43,5.000000000000000000000000000000,0.2
81,81_0,COMPLETED,BoTorch,GenerationStep_1,1.127999999999999891642232796585,651.590000000000031832314562052488,88.000000000000000000000000000000,0.004042876663708404143260377595,40,15.000000000000000000000000000000,0.2
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.312699999999999977973175191437,641.789999999999963620211929082870,82.000000000000000000000000000000,0.018388421590637627628384009881,37,5.000000000000000000000000000000,0.2
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.231800000000000006039613253961,645.649999999999977262632455676794,87.000000000000000000000000000000,0.005298594285563751685175226669,41,5.000000000000000000000000000000,0.2
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.185299999999999992494892353534,650.850000000000022737367544323206,101.000000000000000000000000000000,0.004151619836198206653365971874,46,15.000000000000000000000000000000,0.2
85,85_0,COMPLETED,BoTorch,GenerationStep_1,1.525199999999999889155333221424,651.669999999999959072738420218229,69.000000000000000000000000000000,0.026750468264573650650772762560,30,15.000000000000000000000000000000,0.2
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.642900000000000027000623958884,648.710000000000036379788070917130,82.000000000000000000000000000000,0.017854003009658236250656315747,37,15.000000000000000000000000000000,0.2
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.964500000000000023980817331903,659.100000000000022737367544323206,69.000000000000000000000000000000,0.018133100154220368332991242255,30,20.000000000000000000000000000000,0.2
88,88_0,COMPLETED,BoTorch,GenerationStep_1,1.524000000000000021316282072803,639.809999999999945430317893624306,98.000000000000000000000000000000,0.067313400611888660196591160911,46,5.000000000000000000000000000000,0.2
89,89_0,COMPLETED,BoTorch,GenerationStep_1,1.546699999999999963762320476235,652.519999999999981810105964541435,87.000000000000000000000000000000,0.080982430123042833947089036428,40,15.000000000000000000000000000000,0.2
90,90_0,COMPLETED,BoTorch,GenerationStep_1,1.529800000000000048672177399567,636.330000000000040927261579781771,68.000000000000000000000000000000,0.093409808164543722819317395079,30,10.000000000000000000000000000000,0.2
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.284299999999999997157829056960,637.029999999999972715158946812153,69.000000000000000000000000000000,0.010090315924567041724890792409,30,10.000000000000000000000000000000,0.2
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.865800000000000014033219031262,653.870000000000004547473508864641,68.000000000000000000000000000000,0.010548948674004689565752990177,30,15.000000000000000000000000000000,0.2
93,93_0,COMPLETED,BoTorch,GenerationStep_1,1.523500000000000076383344094211,659.620000000000004547473508864641,71.000000000000000000000000000000,0.032572226428805563236412723427,30,20.000000000000000000000000000000,0.2
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.115400000000000002575717417130,636.450000000000045474735088646412,78.000000000000000000000000000000,0.004434013516873896651460107421,35,5.000000000000000000000000000000,0.2
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.155099999999999987876364571093,648.250000000000000000000000000000,101.000000000000000000000000000000,0.004167630486968534365976868372,48,5.000000000000000000000000000000,0.2
96,96_0,COMPLETED,BoTorch,GenerationStep_1,1.525600000000000067146288529329,651.919999999999959072738420218229,86.000000000000000000000000000000,0.053375946270331472987002996433,39,15.000000000000000000000000000000,0.2
97,97_0,COMPLETED,BoTorch,GenerationStep_1,1.522999999999999909405801190587,650.460000000000036379788070917130,77.000000000000000000000000000000,0.065422010909893163477235589198,34,15.000000000000000000000000000000,0.2
98,98_0,COMPLETED,BoTorch,GenerationStep_1,1.526200000000000001065814103640,638.039999999999963620211929082870,83.000000000000000000000000000000,0.057306495365110697581823018254,39,5.000000000000000000000000000000,0.2
99,99_0,COMPLETED,BoTorch,GenerationStep_1,1.525099999999999900168745625706,652.330000000000040927261579781771,89.000000000000000000000000000000,0.035520364163964070203238776458,41,15.000000000000000000000000000000,0.2
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.599199999999999954880536279234,660.009999999999990905052982270718,83.000000000000000000000000000000,0.009964825528525088349507399244,36,20.000000000000000000000000000000,0.2
101,101_0,COMPLETED,BoTorch,GenerationStep_1,1.535900000000000042987835513486,642.389999999999986357579473406076,67.000000000000000000000000000000,0.065293784454241637904559070193,30,5.000000000000000000000000000000,0.2
102,102_0,COMPLETED,BoTorch,GenerationStep_1,1.044499999999999984012788445398,637.240000000000009094947017729282,75.000000000000000000000000000000,0.018402424241769625712361602154,34,10.000000000000000000000000000000,0.2
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.366099999999999980992981818417,640.000000000000000000000000000000,69.000000000000000000000000000000,0.019256727865895204021562392427,30,5.000000000000000000000000000000,0.2
104,104_0,COMPLETED,BoTorch,GenerationStep_1,1.529099999999999903721459304506,662.179999999999949977791402488947,69.000000000000000000000000000000,0.067815760486627657543934333262,30,20.000000000000000000000000000000,0.2
105,105_0,COMPLETED,BoTorch,GenerationStep_1,1.527099999999999901945102465106,649.519999999999981810105964541435,69.000000000000000000000000000000,0.090831340091290777016830304547,30,15.000000000000000000000000000000,0.2
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.605700000000000016164847238542,643.399999999999977262632455676794,71.000000000000000000000000000000,0.026003641354790701240018435669,32,5.000000000000000000000000000000,0.2
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.986500000000000043520742565306,635.460000000000036379788070917130,68.000000000000000000000000000000,0.006007097844698412215935778846,30,10.000000000000000000000000000000,0.2
108,108_0,COMPLETED,BoTorch,GenerationStep_1,1.799500000000000099475983006414,649.970000000000027284841053187847,107.000000000000000000000000000000,0.017368043644634827832318180185,50,15.000000000000000000000000000000,0.2
109,109_0,COMPLETED,BoTorch,GenerationStep_1,1.527500000000000079936057773011,639.549999999999954525264911353588,80.000000000000000000000000000000,0.069844224459112341785171906849,36,5.000000000000000000000000000000,0.2
110,110_0,COMPLETED,BoTorch,GenerationStep_1,1.095499999999999918287585387588,647.399999999999977262632455676794,75.000000000000000000000000000000,0.059524757743228413897629280882,34,5.000000000000000000000000000000,0.2
111,111_0,COMPLETED,BoTorch,GenerationStep_1,1.525700000000000056132876125048,637.950000000000045474735088646412,90.000000000000000000000000000000,0.061377494531701326518913219843,41,10.000000000000000000000000000000,0.2
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.207900000000000001465494392505,642.250000000000000000000000000000,69.000000000000000000000000000000,0.009836656645299703474738528541,30,5.000000000000000000000000000000,0.2
113,113_0,COMPLETED,BoTorch,GenerationStep_1,1.533800000000000052224891078367,636.059999999999945430317893624306,78.000000000000000000000000000000,0.078136350571646001617054366761,35,10.000000000000000000000000000000,0.2
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.198699999999999987743137808138,640.669999999999959072738420218229,67.000000000000000000000000000000,0.003551631701158862279565919806,30,5.000000000000000000000000000000,0.2
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.151799999999999990496490909209,642.210000000000036379788070917130,106.000000000000000000000000000000,0.009917505944196309750071627320,50,5.000000000000000000000000000000,0.2
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.919000000000000039079850466806,642.830000000000040927261579781771,68.000000000000000000000000000000,0.039543545826253606589872902077,30,5.000000000000000000000000000000,0.2
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.363700000000000023270274596143,638.110000000000013642420526593924,109.000000000000000000000000000000,0.009076480549987876039752521251,50,10.000000000000000000000000000000,0.2
118,118_0,COMPLETED,BoTorch,GenerationStep_1,1.529400000000000092725827016693,637.870000000000004547473508864641,98.000000000000000000000000000000,0.047611426061800306286375672471,46,10.000000000000000000000000000000,0.2
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.650200000000000000177635683940,637.509999999999990905052982270718,99.000000000000000000000000000000,0.006171697163667000385345318136,46,10.000000000000000000000000000000,0.2
120,120_0,COMPLETED,BoTorch,GenerationStep_1,1.544999999999999928945726423990,637.740000000000009094947017729282,89.000000000000000000000000000000,0.083676421016093835425486702206,40,10.000000000000000000000000000000,0.2
121,121_0,COMPLETED,BoTorch,GenerationStep_1,1.533099999999999907274172983307,636.519999999999981810105964541435,69.000000000000000000000000000000,0.087373317048177648325157917952,30,10.000000000000000000000000000000,0.2
122,122_0,COMPLETED,BoTorch,GenerationStep_1,1.528499999999999969801933730196,635.889999999999986357579473406076,68.000000000000000000000000000000,0.069656356381048722958837515762,30,10.000000000000000000000000000000,0.2
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.166500000000000009103828801926,635.710000000000036379788070917130,69.000000000000000000000000000000,0.002618682293731283000637333203,30,10.000000000000000000000000000000,0.2
124,124_0,COMPLETED,BoTorch,GenerationStep_1,1.524199999999999999289457264240,644.570000000000050022208597511053,68.000000000000000000000000000000,0.028063068333033087259353877130,30,5.000000000000000000000000000000,0.2
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.134200000000000013722356584367,640.950000000000045474735088646412,108.000000000000000000000000000000,0.003531414708688070547976112223,50,5.000000000000000000000000000000,0.2
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.268500000000000016431300764452,641.799999999999954525264911353588,79.000000000000000000000000000000,0.003471279713398495083559458507,36,5.000000000000000000000000000000,0.2
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.202699999999999991295851486939,635.700000000000045474735088646412,68.000000000000000000000000000000,0.003601825961620013123731798288,30,10.000000000000000000000000000000,0.2
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.570300000000000029132252166164,641.720000000000027284841053187847,86.000000000000000000000000000000,0.038676831141571388350541838008,39,5.000000000000000000000000000000,0.2
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.648499999999999965361041631695,637.000000000000000000000000000000,106.000000000000000000000000000000,0.004018343885966241084417571727,49,10.000000000000000000000000000000,0.2
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.351399999999999990141219541329,635.929999999999949977791402488947,91.000000000000000000000000000000,0.012147941579546312623749670934,41,5.000000000000000000000000000000,0.2
131,131_0,COMPLETED,BoTorch,GenerationStep_1,1.523099999999999898392388786306,636.649999999999977262632455676794,69.000000000000000000000000000000,0.019004802059569315952902712752,30,10.000000000000000000000000000000,0.2
132,132_0,COMPLETED,BoTorch,GenerationStep_1,1.528799999999999936761696517351,638.879999999999995452526491135359,108.000000000000000000000000000000,0.100000000000000005551115123126,50,10.000000000000000000000000000000,0.2
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.224200000000000010391687510491,636.200000000000045474735088646412,74.000000000000000000000000000000,0.010585254302787982724765036835,32,10.000000000000000000000000000000,0.2
134,134_0,COMPLETED,BoTorch,GenerationStep_1,1.529600000000000070699002208130,641.549999999999954525264911353588,78.000000000000000000000000000000,0.096962119474099064952987703236,35,5.000000000000000000000000000000,0.2
135,135_0,COMPLETED,BoTorch,GenerationStep_1,1.536000000000000031974423109205,636.879999999999995452526491135359,74.000000000000000000000000000000,0.094954565148714573097343816244,33,10.000000000000000000000000000000,0.2
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.512099999999999999644728632120,640.970000000000027284841053187847,69.000000000000000000000000000000,0.011252304889077923560902760869,30,5.000000000000000000000000000000,0.2
137,137_0,COMPLETED,BoTorch,GenerationStep_1,1.524999999999999911182158029987,651.860000000000013642420526593924,77.000000000000000000000000000000,0.032311598938004268410928432331,34,15.000000000000000000000000000000,0.2
138,138_0,COMPLETED,BoTorch,GenerationStep_1,1.530599999999999960564878165314,667.440000000000054569682106375694,73.000000000000000000000000000000,0.058831377943555883403004003185,31,20.000000000000000000000000000000,0.2
139,139_0,COMPLETED,BoTorch,GenerationStep_1,1.532200000000000006394884621841,648.690000000000054569682106375694,89.000000000000000000000000000000,0.064694374878079982660317170939,40,15.000000000000000000000000000000,0.2
