start_time,end_time,run_time,program_string,lr,epochs,width_height,val_split,VAL_LOSS,RAM_USAGE,RUNTIME,exit_code,signal,hostname
1739367036,1739367280,244,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.007176576554775238 --epochs=40 --validation_split=0.2 --width=15 --height=15,0.007176576554775238,40,15,0.2,0.4926,648.32,244,0,None,arbeitsrechner
1739367292,1739367747,455,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.050403634645044805 --epochs=36 --validation_split=0.2 --width=10 --height=10,0.050403634645044805,36,10,0.2,1.5372,638.96,454,0,None,arbeitsrechner
