trial_index,arm_name,trial_status,generation_method,result,n_samples,const,max_depth,threshold
172,172_0,COMPLETED,BoTorch,0.289512783405692197824521372240,141,0.755763226276860211605423955916,4,0.576149589739470835425549921638
173,173_0,COMPLETED,BoTorch,0.298479257115291884971952640626,174,0.835755180937133634877511667582,2,0.653303828079771831127686709806
174,174_0,RUNNING,BoTorch,,196,0.846472154190134995488392632979,4,0.671230032564440026732199839898
175,175_0,COMPLETED,BoTorch,0.295306319343946022115687810583,183,0.862411497078117705861188824201,2,0.266482041910973854736965904522
176,176_0,COMPLETED,BoTorch,0.290261698022190040013867928792,140,0.958830288424676435710125588230,3,0.646196299362590931281147277332
177,177_0,COMPLETED,BoTorch,0.288402074288470866569866757345,135,1.000000000000000000000000000000,4,0.200000000000000011102230246252
178,178_0,COMPLETED,BoTorch,0.291585865894838369705155400879,158,0.100000000000000005551115123126,4,0.215964072133795370600495289182
179,179_0,COMPLETED,BoTorch,0.286520742884708190523213033885,122,0.966225189864108768844630503736,4,0.754136680482391907887063098315
180,180_0,COMPLETED,BoTorch,0.285855041003376775243793872505,129,0.991745606669502177688002575451,4,0.200000000000000011102230246252
181,181_0,COMPLETED,BoTorch,0.288309213699951771836538227944,120,0.567853852172886974791765624104,2,0.766294260111517688827120764472
182,182_0,COMPLETED,BoTorch,0.291585865894838369705155400879,158,0.109133940135581863906111266260,4,0.213251008893593108073361008792
183,183_0,COMPLETED,BoTorch,0.298656536420646379070831244462,201,0.804966247471551543668510930729,3,0.694251561773776559860493762244
184,184_0,COMPLETED,BoTorch,0.289686444766039552511927013256,136,0.825278487845191421889978755644,4,0.755411197320168259494721496594
185,185_0,COMPLETED,BoTorch,0.287342016401350708321160709602,132,0.875138227399023471697603326902,2,0.483428504425656824228241248420
186,186_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.903546926302124409069449484377,2,0.674320702735722088405623253493
187,187_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.896050517688234071655983825622,2,0.673895512275354158227003154025
188,188_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.892678078944392994209522385063,2,0.676147998562335761363328856532
189,189_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.802858457916524992370455038326,2,0.800000000000000044408920985006
190,190_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.890338273437926264186614844220,2,0.800000000000000044408920985006
191,191_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.633807978920846393222632286779,2,0.200000000000000011102230246252
192,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
193,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
194,194_0,COMPLETED,BoTorch,0.283748191027496377003558336583,106,0.842385685228827618686864298070,3,0.746108818889442249044918753498
195,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
196,196_0,COMPLETED,BoTorch,0.282759286058851921907830728742,100,0.828384882570699865311780740740,3,0.232606379828846965285293890702
197,197_0,COMPLETED,BoTorch,0.289756391702846172186980311380,144,0.648820977258636411022507672897,3,0.359140510001706936282772630875
198,198_0,COMPLETED,BoTorch,0.293654124457308207674088862404,164,0.931122701007022102182020262262,2,0.619400872920816025768431245524
199,199_0,COMPLETED,BoTorch,0.288803666184273999384402031865,148,0.613921533114687889565175282769,4,0.295801448398209765322519615438
200,200_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.790346793803923364230001880060,2,0.329806698136218656713936070446
201,201_0,COMPLETED,BoTorch,0.280622286541244547741769110871,100,0.100000000000000005551115123126,4,0.477832850297235045555765964309
202,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
203,203_0,COMPLETED,BoTorch,0.280622286541244547741769110871,100,0.100000000000000005551115123126,4,0.478157063056679654255987088618
204,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
205,46_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,4,0.800000000000000044408920985006
206,45_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,1.000000000000000000000000000000,2,0.800000000000000044408920985006
207,207_0,COMPLETED,BoTorch,0.297071876507477128370737773366,179,0.725234931272955130054924666183,4,0.790359520829561290611309232190
208,46_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,4,0.800000000000000044408920985006
209,209_0,COMPLETED,BoTorch,0.281045586107091183158956937405,100,0.100000000000000005551115123126,4,0.425430027905785990149922781711
210,133_0,COMPLETED,BoTorch,0.281655812831644980498424502002,100,1.000000000000000000000000000000,4,0.800000000000000044408920985006
211,211_0,COMPLETED,BoTorch,0.281849975880366643288255090738,100,0.534422713022195128296232269349,3,0.281666505650945975247623209725
212,212_0,COMPLETED,BoTorch,0.295141099855282251773758162017,186,1.000000000000000000000000000000,2,0.243897113123416442448387897457
213,72_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,2,0.200000000000000011102230246252
214,214_0,COMPLETED,BoTorch,0.283894114809454922720988179208,102,0.853847788821290087923898681765,3,0.669268090225853540253808660054
215,72_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,2,0.200000000000000011102230246252
216,216_0,COMPLETED,BoTorch,0.284252291365171272374823274731,104,0.693454476070416436783716562786,2,0.565582385302276668959109429125
217,217_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.639511969747473152381189720472,2,0.322570601108127852363338661235
218,218_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,3,0.694032745577860099572831131809
219,219_0,COMPLETED,BoTorch,0.299260733236854759020673100167,196,1.000000000000000000000000000000,4,0.441932317499453386488994510728
220,72_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,2,0.200000000000000011102230246252
221,221_0,COMPLETED,BoTorch,0.292029667149059313224768175132,161,1.000000000000000000000000000000,2,0.351487777975540871544524179626
222,222_0,COMPLETED,BoTorch,0.283317655571635351741122121894,100,0.368313527455379374764277145005,4,0.638261415881231419788832681661
223,72_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.100000000000000005551115123126,2,0.200000000000000011102230246252
224,224_0,COMPLETED,BoTorch,0.280324409068982149939586179244,100,0.961772034136499254231011946104,2,0.675451569484452951641628715151
