trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_windows,disjoint_training_windows
1717,1753958872.000000000000000000000000000000,1753958891.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1705 n_samples 770 n_windows 2885 disjoint_training_windows True,0.000000000000000000000000000000,,i7172,0.000000000000000000000000000000,555.011718750000000000000000000000,555.011718750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718873.000000000000000000000000000000,1717_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1705,770,2885,True
1718,1753958896.000000000000000000000000000000,1753958909.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1229 n_samples 4413 n_windows 315 disjoint_training_windows False,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,550.042968750000000000000000000000,550.042968750000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.307250000000000023092638912203,5718881.000000000000000000000000000000,1718_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.009999999999999786837179271970,1229,4413,315,False
1719,1753958934.000000000000000000000000000000,1753958946.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4825 n_samples 2354 n_windows 4992 disjoint_training_windows True,0.000000000000000000000000000000,,i7182,0.000000000000000000000000000000,517.464843750000000000000000000000,516.798177083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718889.000000000000000000000000000000,1719_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,4825,2354,4992,True
1720,1753958970.000000000000000000000000000000,1753959001.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4413 n_samples 2828 n_windows 261 disjoint_training_windows True,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,552.988281250000000000000000000000,552.988281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718897.000000000000000000000000000000,1720_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4413,2828,261,True
1721,1753959004.000000000000000000000000000000,1753959029.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 782 n_samples 184 n_windows 4431 disjoint_training_windows False,0.000000000000000000000000000000,,i7176,3.000000000000000000000000000000,549.625000000000000000000000000000,549.625000000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718906.000000000000000000000000000000,1721_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,782,184,4431,False
1722,1753959023.000000000000000000000000000000,1753959042.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1283 n_samples 4060 n_windows 1905 disjoint_training_windows True,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,552.070312500000000000000000000000,552.070312500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718914.000000000000000000000000000000,1722_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1283,4060,1905,True
1723,1753959050.000000000000000000000000000000,1753959075.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2662 n_samples 1686 n_windows 2792 disjoint_training_windows False,0.000000000000000000000000000000,,i7176,7.000000000000000000000000000000,555.117187500000000000000000000000,554.450520833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.087250000000000049737991503207,5718922.000000000000000000000000000000,1723_0,COMPLETED,SOBOL,7.000000000000000000000000000000,6.490000000000000213162820728030,2662,1686,2792,False
1724,1753959079.000000000000000000000000000000,1753959110.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3623 n_samples 4860 n_windows 4356 disjoint_training_windows False,0.000000000000000000000000000000,,i7184,15.000000000000000000000000000000,551.417968750000000000000000000000,551.417968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.452875000000000027533531010704,5718931.000000000000000000000000000000,1724_0,COMPLETED,SOBOL,15.000000000000000000000000000000,1.479999999999999982236431605997,3623,4860,4356,False
1725,1753959108.000000000000000000000000000000,1753959127.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2200 n_samples 1900 n_windows 949 disjoint_training_windows True,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,554.355468750000000000000000000000,553.688802083333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718939.000000000000000000000000000000,1725_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2200,1900,949,True
1726,1753959142.000000000000000000000000000000,1753959187.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 493 n_samples 3277 n_windows 3500 disjoint_training_windows False,0.000000000000000000000000000000,,i7174,22.000000000000000000000000000000,551.343750000000000000000000000000,551.343750000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.061624999999999999222843882762,5718950.000000000000000000000000000000,1726_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.670000000000000039968028886506,493,3277,3500,False
1727,1753959203.000000000000000000000000000000,1753959229.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4080 n_samples 1218 n_windows 1810 disjoint_training_windows True,0.000000000000000000000000000000,,i7174,1.000000000000000000000000000000,551.207031250000000000000000000000,551.207031250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718963.000000000000000000000000000000,1727_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4080,1218,1810,True
1728,1753959229.000000000000000000000000000000,1753959254.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4129 n_samples 3063 n_windows 3640 disjoint_training_windows False,0.000000000000000000000000000000,,i7169,12.000000000000000000000000000000,553.210937500000000000000000000000,552.710937500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.969875000000000042632564145606,5718978.000000000000000000000000000000,1728_0,COMPLETED,SOBOL,12.000000000000000000000000000000,2.540000000000000035527136788005,4129,3063,3640,False
1729,1753959263.000000000000000000000000000000,1753959275.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 522 n_samples 105 n_windows 1677 disjoint_training_windows True,0.000000000000000000000000000000,,i7166,0.000000000000000000000000000000,549.625000000000000000000000000000,549.625000000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5718991.000000000000000000000000000000,1729_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,522,105,1677,True
1730,1753959291.000000000000000000000000000000,1753959316.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2249 n_samples 3826 n_windows 4189 disjoint_training_windows False,0.000000000000000000000000000000,,i7166,12.000000000000000000000000000000,551.441406250000000000000000000000,551.441406250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.281125000000000013766765505352,5719005.000000000000000000000000000000,1730_0,COMPLETED,SOBOL,12.000000000000000000000000000000,1.129999999999999893418589635985,2249,3826,4189,False
1731,1753959322.000000000000000000000000000000,1753959348.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3652 n_samples 1764 n_windows 1133 disjoint_training_windows True,0.000000000000000000000000000000,,i7157,1.000000000000000000000000000000,549.488281250000000000000000000000,549.488281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719017.000000000000000000000000000000,1731_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3652,1764,1133,True
1732,1753959350.000000000000000000000000000000,1753959363.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2730 n_samples 4782 n_windows 2032 disjoint_training_windows True,0.000000000000000000000000000000,,i7164,0.000000000000000000000000000000,553.531250000000000000000000000000,553.531250000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719030.000000000000000000000000000000,1732_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2730,4782,2032,True
1733,1753959378.000000000000000000000000000000,1753959397.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1293 n_samples 2134 n_windows 2648 disjoint_training_windows False,0.000000000000000000000000000000,,i7112,7.000000000000000000000000000000,551.550781250000000000000000000000,551.550781250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.484875000000000000444089209850,5719043.000000000000000000000000000000,1733_0,COMPLETED,SOBOL,7.000000000000000000000000000000,5.400000000000000355271367880050,1293,2134,2648,False
1734,1753959407.000000000000000000000000000000,1753959420.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 850 n_samples 3355 n_windows 81 disjoint_training_windows True,0.000000000000000000000000000000,,i7112,0.000000000000000000000000000000,552.648437500000000000000000000000,552.648437500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719055.000000000000000000000000000000,1734_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,850,3355,81,True
1735,1753959442.000000000000000000000000000000,1753959467.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4423 n_samples 983 n_windows 4604 disjoint_training_windows False,0.000000000000000000000000000000,,i7176,9.000000000000000000000000000000,549.917968750000000000000000000000,549.917968750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.851875000000000048849813083507,5719066.000000000000000000000000000000,1735_0,COMPLETED,SOBOL,9.000000000000000000000000000000,4.209999999999999964472863211995,4423,983,4604,False
1736,1753959466.000000000000000000000000000000,1753959485.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4776 n_samples 4276 n_windows 496 disjoint_training_windows False,0.000000000000000000000000000000,,i7111,5.000000000000000000000000000000,551.515625000000000000000000000000,551.515625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.131625000000000103028696685215,5719076.000000000000000000000000000000,1736_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.169999999999999928945726423990,4776,4276,496,False
1737,1753959531.000000000000000000000000000000,1753959544.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1200 n_samples 1318 n_windows 4823 disjoint_training_windows True,0.000000000000000000000000000000,,i7166,0.000000000000000000000000000000,550.652343750000000000000000000000,550.652343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719086.000000000000000000000000000000,1737_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1200,1318,4823,True
1738,1753959555.000000000000000000000000000000,1753959574.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1656 n_samples 2617 n_windows 2291 disjoint_training_windows False,0.000000000000000000000000000000,,i7169,6.000000000000000000000000000000,551.437500000000000000000000000000,551.437500000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.620999999999999996447286321199,5719096.000000000000000000000000000000,1738_0,COMPLETED,SOBOL,6.000000000000000000000000000000,5.089999999999999857891452847980,1656,2617,2291,False
1739,1753959589.000000000000000000000000000000,1753959608.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3070 n_samples 555 n_windows 3024 disjoint_training_windows True,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,552.707031250000000000000000000000,552.707031250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719105.000000000000000000000000000000,1739_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3070,555,3024,True
1740,1753961775.000000000000000000000000000000,1753961787.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3362 n_samples 3496 n_windows 3970 disjoint_training_windows True,0.000000000000000000000000000000,,i7168,0.000000000000000000000000000000,552.109375000000000000000000000000,552.109375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719578.000000000000000000000000000000,1740_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,3362,3496,3970,True
1741,1753961812.000000000000000000000000000000,1753961837.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1991 n_samples 849 n_windows 717 disjoint_training_windows False,0.000000000000000000000000000000,,i7172,9.000000000000000000000000000000,558.855468750000000000000000000000,554.855468750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.499000000000000110134124042816,5719582.000000000000000000000000000000,1741_0,COMPLETED,SOBOL,9.000000000000000000000000000000,13.949999999999999289457264239900,1991,849,717,False
1742,1753961834.000000000000000000000000000000,1753961847.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 242 n_samples 4647 n_windows 3264 disjoint_training_windows True,0.000000000000000000000000000000,,i7168,0.000000000000000000000000000000,554.011718750000000000000000000000,554.011718750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719586.000000000000000000000000000000,1742_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,242,4647,3264,True
1743,1753961896.000000000000000000000000000000,1753961915.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3862 n_samples 2275 n_windows 1418 disjoint_training_windows False,0.000000000000000000000000000000,,i7186,7.000000000000000000000000000000,551.109375000000000000000000000000,551.109375000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.459000000000000074606987254811,5719589.000000000000000000000000000000,1743_0,COMPLETED,SOBOL,7.000000000000000000000000000000,6.679999999999999715782905695960,3862,2275,1418,False
1744,1753961926.000000000000000000000000000000,1753961939.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3995 n_samples 4449 n_windows 4851 disjoint_training_windows True,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,555.410156250000000000000000000000,555.410156250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719592.000000000000000000000000000000,1744_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3995,4449,4851,True
1745,1753961956.000000000000000000000000000000,1753961968.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 106 n_samples 2390 n_windows 467 disjoint_training_windows False,0.000000000000000000000000000000,,i7186,3.000000000000000000000000000000,553.707031250000000000000000000000,553.707031250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.052999999999999998501198916756,5719595.000000000000000000000000000000,1745_0,COMPLETED,SOBOL,3.000000000000000000000000000000,8.699999999999999289457264239900,106,2390,467,False
1746,1753961986.000000000000000000000000000000,1753961998.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2125 n_samples 3688 n_windows 2900 disjoint_training_windows True,0.000000000000000000000000000000,,i7186,1.000000000000000000000000000000,551.453125000000000000000000000000,550.786458333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719598.000000000000000000000000000000,1746_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2125,3688,2900,True
1747,1753962019.000000000000000000000000000000,1753962044.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3227 n_samples 729 n_windows 2422 disjoint_training_windows False,0.000000000000000000000000000000,,i7184,7.000000000000000000000000000000,551.140625000000000000000000000000,551.140625000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.067250000000000031974423109205,5719601.000000000000000000000000000000,1747_0,COMPLETED,SOBOL,7.000000000000000000000000000000,4.349999999999999644728632119950,3227,729,2422,False
1748,1753962053.000000000000000000000000000000,1753962072.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2893 n_samples 2732 n_windows 822 disjoint_training_windows False,0.000000000000000000000000000000,,i7172,3.000000000000000000000000000000,552.234375000000000000000000000000,551.567708333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.386500000000000065725203057809,5719603.000000000000000000000000000000,1748_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.259999999999999786837179271970,2893,2732,822,False
1749,1753962085.000000000000000000000000000000,1753962104.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1835 n_samples 358 n_windows 3858 disjoint_training_windows True,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,552.140625000000000000000000000000,552.140625000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719605.000000000000000000000000000000,1749_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1835,358,3858,True
1750,1753962111.000000000000000000000000000000,1753962136.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1023 n_samples 4157 n_windows 1371 disjoint_training_windows False,0.000000000000000000000000000000,,i7172,6.000000000000000000000000000000,552.867187500000000000000000000000,552.867187500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.255749999999999977351450297647,5719608.000000000000000000000000000000,1750_0,COMPLETED,SOBOL,6.000000000000000000000000000000,1.850000000000000088817841970013,1023,4157,1371,False
1751,1753962187.000000000000000000000000000000,1753962206.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4956 n_samples 1512 n_windows 3314 disjoint_training_windows True,0.000000000000000000000000000000,,i7172,0.000000000000000000000000000000,552.238281250000000000000000000000,552.238281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719612.000000000000000000000000000000,1751_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,4956,1512,3314,True
1752,1753962206.000000000000000000000000000000,1753962224.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4597 n_samples 3241 n_windows 1786 disjoint_training_windows True,0.000000000000000000000000000000,,i7184,1.000000000000000000000000000000,555.210937500000000000000000000000,555.210937500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719614.000000000000000000000000000000,1752_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4597,3241,1786,True
1753,1753962233.000000000000000000000000000000,1753962258.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 678 n_samples 1182 n_windows 3533 disjoint_training_windows False,0.000000000000000000000000000000,,i7172,8.000000000000000000000000000000,552.429687500000000000000000000000,552.429687500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.254249999999999976019182668097,5719616.000000000000000000000000000000,1753_0,COMPLETED,SOBOL,8.000000000000000000000000000000,6.700000000000000177635683940025,678,1182,3533,False
1754,1753962259.000000000000000000000000000000,1753962278.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1467 n_samples 4903 n_windows 1080 disjoint_training_windows True,0.000000000000000000000000000000,,i7182,0.000000000000000000000000000000,554.152343750000000000000000000000,554.152343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719619.000000000000000000000000000000,1754_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1467,4903,1080,True
1755,1753962298.000000000000000000000000000000,1753962329.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2558 n_samples 1942 n_windows 4234 disjoint_training_windows False,0.000000000000000000000000000000,,i7172,12.000000000000000000000000000000,549.550781250000000000000000000000,549.550781250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.625499999999999944932937978592,5719622.000000000000000000000000000000,1755_0,COMPLETED,SOBOL,12.000000000000000000000000000000,1.689999999999999946709294817992,2558,1942,4234,False
