trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,theta,lambida
85,,,,,,,,,,,,,,,85_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2836,3802,0.168912736875098196120958959909,0.830684703662991519301783682749
86,,,,,,,,,,,,,,,86_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4293,2253,0.696385865259822489647945076285,0.066662225579842929179541499707
87,,,,,,,,,,,,,,,87_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1655,3680,0.351186198192555476538245784468,0.510468799965456132561314461782
88,,,,,,,,,,,,,,,88_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1490,799,0.655012211826816237447701496421,0.791077020751312365298701934080
89,,,,,,,,,,,,,,,89_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3815,4530,0.298104188464395680746576999809,0.347274283176288001140363803643
90,,,,,,,,,,,,,,,90_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2689,1683,0.832907321794517319091255558305,0.612416713640093757220483894343
91,,,,,,,,,,,,,,,91_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,134,2992,0.245540307343751179613988711026,0.058238516297191379733622085269
92,,,,,,,,,,,,,,,92_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,818,2006,0.490462317696027438884698312904,0.147822627583518634297732319283
93,,,,,,,,,,,,,,,93_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3256,3314,0.585939005370810672701509247418,0.717609803197905460336869509774
94,,,,,,,,,,,,,,,94_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4615,478,0.058913648077100519429016856066,0.452566369511187061025481170873
95,,,,,,,,,,,,,,,95_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1938,4207,0.892103233090229319479647074331,0.880790585357695832158242410515
96,,,,,,,,,,,,,,,96_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1961,2070,0.557611302033159894619984697783,0.516098610326647722068571511045
97,,,,,,,,,,,,,,,97_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4592,3261,0.395803316483926026503326056627,0.088129471745342011224089162624
98,,,,,,,,,,,,,,,98_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3164,454,0.984736002203729032800083587063,0.821095512973144647794754291681
99,,,,,,,,,,,,,,,99_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,910,4223,0.093019025566149507455726563876,0.251076102500781439541555073447
100,,,,,,,,,,,,,,,100_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,30,776,0.330258663814794239943495313128,0.418651819206774244985780342176
101,,,,,,,,,,,,,,,101_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2792,4546,0.745694078801665494182770999032,0.973092707950621860213402669615
102,,,,,,,,,,,,,,,102_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3831,1747,0.148930255145300172170408359307,0.240240865746513015954732850332
103,,,,,,,,,,,,,,,103_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1474,2940,0.802628567470517029214249760116,0.683818982599303071268082021561
104,,,,,,,,,,,,,,,104_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1639,55,0.201079534954391403456241960157,0.902084593204781404196523908467
105,,,,,,,,,,,,,,,105_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4309,4020,0.843073532199487107874347202596,0.458510253677144652417752013207
106,,,,,,,,,,,,,,,106_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2940,2423,0.254588587801158394707812249180,0.692478300679475022860742683406
107,,,,,,,,,,,,,,,107_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,490,3498,0.666123363243974697667226791964,0.138041189260780822190000094452
108,,,,,,,,,,,,,,,108_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1056,1496,0.913122226936742609204600285011,0.032688189839944245540515055382
109,,,,,,,,,,,,,,,109_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3623,2569,0.009696894004009663434184851383,0.602703822987154080870197958575
110,,,,,,,,,,,,,,,110_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4758,983,0.605951963667012760694774442527,0.368865229304879915783743626889
111,,,,,,,,,,,,,,,111_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2440,4947,0.440239758786559076675359847286,0.796830590561032336971436507156
112,,,,,,,,,,,,,,,112_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2251,1128,0.814472752872947625135680027597,0.214743445077911015994587273781
113,,,,,,,,,,,,,,,113_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4928,4819,0.231253829823713730196033111497,0.642953380702063426177517158067
114,,,,,,,,,,,,,,,114_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3567,1396,0.632412687059398681554966969998,0.377925294257700439271019376974
115,,,,,,,,,,,,,,,115_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1130,2666,0.286969147921819212054828085456,0.947696293551474777672183336108
116,,,,,,,,,,,,,,,116_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,447,2344,0.042195564773958180171398169023,0.850140169130638279071376928187
117,,,,,,,,,,,,,,,117_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3002,3613,0.879041917260829364089147475170,0.295947691565379478184638628591
118,,,,,,,,,,,,,,,118_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4126,181,0.470052070936281207735873977072,0.561105231329798725958823979454
119,,,,,,,,,,,,,,,119_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1801,3871,0.577476945761498106080011893937,0.117286317434161901918088233288
120,,,,,,,,,,,,,,,120_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1343,1613,0.428662107516638912763085045299,0.335550113733857846565200588884
121,,,,,,,,,,,,,,,121_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3981,3077,0.524382667261734547459184341278,0.779372864440083468196007743245
122,,,,,,,,,,,,,,,122_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2523,865,0.122711275301128630577096600973,0.015335039114579559343942705141
123,,,,,,,,,,,,,,,123_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,280,4439,0.955656988243944960359499418701,0.569531353490427161290199364885
124,,,,,,,,,,,,,,,124_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,652,562,0.716740796493366305597305654373,0.729310195196419930319109425909
125,,,,,,,,,,,,,,,125_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3402,4137,0.359588901060633348016892796295,0.159535359092056738816722827323
126,,,,,,,,,,,,,,,126_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4469,1915,0.769030328977294286296739755926,0.923687383441254450389124031062
127,,,,,,,,,,,,,,,127_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2104,3381,0.181907186596840603209912501370,0.495473611006513214860547122953
128,,,,,,,,,,,,,,,128_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2076,1035,0.701192986361496184422037458717,0.940928906958550248518236003292
129,,,,,,,,,,,,,,,129_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4479,4922,0.344042992458119978316233300575,0.388438158988952619843360025698
130,,,,,,,,,,,,,,,130_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3431,1450,0.753482544893771422067629828234,0.653607330014929210904028877849
131,,,,,,,,,,,,,,,131_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,642,2602,0.166361311485059559789334571178,0.208079012902453536204561146405
132,,,,,,,,,,,,,,,132_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,311,2397,0.412994233109429453865146797398,0.118342611465603111953193149475
133,,,,,,,,,,,,,,,133_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2514,3550,0.508712891325168281575486162183,0.548261950306594414428218442481
134,,,,,,,,,,,,,,,134_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3951,87,0.107043493923731150574418791166,0.283237464589998100272794090415
135,,,,,,,,,,,,,,,135_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1352,3975,0.939987297894805617914926187950,0.851306734288111321973246958805
136,,,,,,,,,,,,,,,136_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1831,1871,0.057863435459975159913525999400,0.570542453462257959095893511403
137,,,,,,,,,,,,,,,137_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4118,2828,0.894711696918588095250868263975,0.002477020574733614782791946141
138,,,,,,,,,,,,,,,138_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2972,646,0.485719856034871166894362204403,0.766617413662374014293732216174
139,,,,,,,,,,,,,,,139_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,456,4650,0.593146632389444872224260052462,0.336701911631971606553292986064
140,,,,,,,,,,,,,,,140_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1101,344,0.830020566726010322611273295479,0.488721943439915762485981076679
141,,,,,,,,,,,,,,,141_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3578,4346,0.246799734705034634618669997508,0.934246423741802556328650553041
142,,,,,,,,,,,,,,,142_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4957,2175,0.647960467421729080506054287980,0.170204997688531867172656575349
143,,,,,,,,,,,,,,,143_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2241,3130,0.302515026754792748509004240987,0.722691908847540642746309913491
144,,,,,,,,,,,,,,,144_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2449,1967,0.928668135539256089927562243247,0.265735005421563974525867024568
145,,,,,,,,,,,,,,,145_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4728,3355,0.025244704135879873080350321857,0.817979245746508265568763818010
146,,,,,,,,,,,,,,,146_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3614,517,0.621497838778793831870927988348,0.085123505387455222770398677312
147,,,,,,,,,,,,,,,147_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1086,4170,0.455787542870081940904469774978,0.530890716008841967443743214972
148,,,,,,,,,,,,,,,148_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,479,840,0.216749310890957697095515754881,0.675113872816786142472267329140
149,,,,,,,,,,,,,,,149_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2968,4492,0.858741406606696511261134219239,0.244955640466883783901153037732
