trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
17,,,,,,,,,,,,,,,17_0,COMPLETED,SOBOL,7217.000000000000000000000000000000,18.780000000000001136868377216160,3981,1342,0.792801812523044713287845297600,0.049984908458776775019849480941,False,True
18,,,,,,,,,,,,,,,18_0,COMPLETED,SOBOL,7966.000000000000000000000000000000,0.000000000000000000000000000000,3266,4130,9.384924415352754678565361246001,0.001476162922568619202678963376,False,True
19,,,,,,,,,,,,,,,19_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,63,1239,3.680545533185824780275652301498,0.028444155665580183461882413098,True,False
20,,,,,,,,,,,,,,,20_0,COMPLETED,SOBOL,245.000000000000000000000000000000,0.000000000000000000000000000000,1066,4995,1.419411167365498771530951671593,0.033274860084522517311711453658,True,False
21,,,,,,,,,,,,,,,21_0,COMPLETED,SOBOL,2387.000000000000000000000000000000,62.240000000000001989519660128281,2862,386,5.396681248228997418436847510748,0.012107698011212052191520882616,False,True
22,,,,,,,,,,,,,,,22_0,COMPLETED,SOBOL,11180.000000000000000000000000000000,9.150000000000000355271367880050,4971,2589,4.302578379558400278881435951917,0.038960757079534232005801897003,False,True
23,,,,,,,,,,,,,,,23_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,1768,2042,7.513319926283323013649351196364,0.016622062728274614173962220320,True,False
24,,,,,,,,,,,,,,,24_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1313,3783,4.472917733054608824261322297389,0.008383722212631256054393702470,False,False
25,,,,,,,,,,,,,,,25_0,COMPLETED,SOBOL,4267.000000000000000000000000000000,29.550000000000000710542735760100,4516,894,8.595431874913163738938237656839,0.037103229469619691816006934459,True,True
26,,,,,,,,,,,,,,,26_0,FAILED,SOBOL,,,2732,3641,2.190581098041497032369306907640,0.014359422973357141573025330672,True,True
27,,,,,,,,,,,,,,,27_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,934,1689,5.878574400173500968946882494492,0.041134053390938792038600269052,False,False
28,,,,,,,,,,,,,,,28_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,516,2944,9.223567924552597219189919997007,0.045964855542872100346851738095,False,False
29,,,,,,,,,,,,,,,29_0,COMPLETED,SOBOL,1651.000000000000000000000000000000,6.879999999999999893418589635985,3719,2398,2.595210040718316957253364307689,0.024991049894131721342827034960,True,True
30,,,,,,,,,,,,,,,30_0,COMPLETED,SOBOL,2771.000000000000000000000000000000,2.459999999999999964472863211995,4114,4639,6.501522309845314318010878196219,0.026078798168338836183099971322,True,True
31,,,,,,,,,,,,,,,31_0,COMPLETED,SOBOL,3.000000000000000000000000000000,21.149999999999998578914528479800,2317,31,0.317450063171796525995915772000,0.003933460241649300130617472604,False,False
32,,,,,,,,,,,,,,,32_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2205,3025,3.300194738486781798059155335068,0.017085206510499120757806679194,True,False
33,,,,,,,,,,,,,,,33_0,COMPLETED,SOBOL,1472.000000000000000000000000000000,7.969999999999999751310042483965,4159,2322,9.766229235990904200548357039224,0.037684421889018271389915071268,False,True
34,,,,,,,,,,,,,,,34_0,COMPLETED,SOBOL,2204.000000000000000000000000000000,4.790000000000000035527136788005,3596,4397,1.173791505117900646482098636625,0.011846877194475384162397624266,False,True
35,,,,,,,,,,,,,,,35_0,COMPLETED,SOBOL,65.000000000000000000000000000000,0.000000000000000000000000000000,550,257,6.892826877105981964177772169933,0.034366799490526317439886838656,True,False
36,,,,,,,,,,,,,,,36_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,814,4020,7.894309544379823684323582710931,0.029529774881899357313885801091,True,False
37,,,,,,,,,,,,,,,37_0,FAILED,SOBOL,,,2768,661,3.921931304899975767597197773284,0.001209021916147321427936756066,False,True
38,,,,,,,,,,,,,,,38_0,COMPLETED,SOBOL,2131.000000000000000000000000000000,5.019999999999999573674358543940,4401,3556,5.016330528028309920784977293806,0.048703008388634776160142081380,False,True
39,,,,,,,,,,,,,,,39_0,COMPLETED,SOBOL,16.000000000000000000000000000000,21.219999999999998863131622783840,1355,1759,1.800716211498714969252432638314,0.021529617778956892937269884669,True,False
40,,,,,,,,,,,,,,,40_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1798,4763,6.102752653507516278352795779938,0.005025116037577390462609550070,False,False
41,,,,,,,,,,,,,,,41_0,COMPLETED,SOBOL,429.000000000000000000000000000000,41.979999999999996873611962655559,4845,623,1.965601093406788901774007172207,0.025817693741526457490431667452,True,True
42,,,,,,,,,,,,,,,42_0,COMPLETED,SOBOL,2073.000000000000000000000000000000,7.259999999999999786837179271970,2910,2659,8.370748224736191289707676332910,0.023715186403598636361023110908,True,True
43,,,,,,,,,,,,,,,43_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,957,1957,4.697411412425339882759089960018,0.046428471025079492973119954513,False,False
44,,,,,,,,,,,,,,,44_0,COMPLETED,SOBOL,48.000000000000000000000000000000,1.290000000000000035527136788005,104,3219,0.092766189499758192060774319998,0.041591160593554381275094300463,False,False
45,,,,,,,,,,,,,,,45_0,COMPLETED,SOBOL,1007.000000000000000000000000000000,15.089999999999999857891452847980,3151,1423,6.726015914717689447854809259297,0.013077051203232260140341125521,True,True
46,,,,,,,,,,,,,,,46_0,COMPLETED,SOBOL,2378.000000000000000000000000000000,3.280000000000000248689957516035,4018,4356,2.819388517547398720353157841600,0.036836372073274108174256724624,True,True
47,,,,,,,,,,,,,,,47_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2065,998,8.998587994416244129070037161000,0.009469625039026142304665611960,False,False
48,,,,,,,,,,,,,,,48_0,COMPLETED,SOBOL,2676.000000000000000000000000000000,6.019999999999999573674358543940,1974,4192,2.354457663333974881680887847324,0.048333342201542110749823422111,True,True
49,,,,,,,,,,,,,,,49_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3771,1146,5.711663069875911880046714941273,0.019625870393589140566747985872,False,False
50,,,,,,,,,,,,,,,50_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3398,3386,4.617263809498400206621226971038,0.029897811325266959031621283316,False,False
51,,,,,,,,,,,,,,,51_0,COMPLETED,SOBOL,932.000000000000000000000000000000,19.960000000000000852651282912120,195,1277,8.448051033464260228811326669529,0.003111139557790011406918084802,True,True
52,,,,,,,,,,,,,,,52_0,COMPLETED,SOBOL,1560.000000000000000000000000000000,16.949999999999999289457264239900,1177,2531,6.333402020236477802939134562621,0.010655482714530081778114833924,True,True
53,,,,,,,,,,,,,,,53_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.879999999999999893418589635985,2975,2140,0.482540355670265874721280852100,0.031641416750848284922259523455,False,False
54,,,,,,,,,,,,,,,54_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4780,4889,9.074978123792446282891432929318,0.018275162287056445631350243275,False,False
55,,,,,,,,,,,,,,,55_0,COMPLETED,SOBOL,323.000000000000000000000000000000,65.530000000000001136868377216160,1578,437,2.740769844368100116582809278043,0.040408365925308317723185780324,True,True
56,,,,,,,,,,,,,,,56_0,COMPLETED,SOBOL,2058.000000000000000000000000000000,5.589999999999999857891452847980,1444,3743,9.533523751902393428281357046217,0.035643346743192527714683137674,False,True
57,,,,,,,,,,,,,,,57_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,4648,1634,3.534976193746552031171859198366,0.006742518510669467945994881575,True,False
58,,,,,,,,,,,,,,,58_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,2522,3835,7.441603553667665238435802166350,0.042779770236462358323770160951,True,False
59,,,,,,,,,,,,,,,59_0,COMPLETED,SOBOL,461.000000000000000000000000000000,33.079999999999998294697434175760,725,789,0.627701984235085608254678390949,0.015799742044415324149220225536,False,True
60,,,,,,,,,,,,,,,60_0,COMPLETED,SOBOL,3644.000000000000000000000000000000,8.369999999999999218402990663890,325,4542,4.158241838904098486295879411045,0.023343799378257246851520179121,False,True
61,,,,,,,,,,,,,,,61_0,COMPLETED,SOBOL,178.000000000000000000000000000000,0.000000000000000000000000000000,3529,90,7.660691231942736045823494350770,0.044523095740005375064995973844,True,False
62,,,,,,,,,,,,,,,62_0,COMPLETED,SOBOL,13.000000000000000000000000000000,1.469999999999999973354647408996,4226,2878,1.255544137862510956082928714750,0.005391902236267924128365613967,True,False
63,,,,,,,,,,,,,,,63_0,COMPLETED,SOBOL,2231.000000000000000000000000000000,10.339999999999999857891452847980,2430,2488,5.563583042737096917562666931190,0.027718468199949712615914876324,False,True
64,,,,,,,,,,,,,,,64_0,COMPLETED,SOBOL,2526.000000000000000000000000000000,7.959999999999999964472863211995,2462,3518,1.564052937094122075478708211449,0.007270886110141873762136022208,False,True
65,,,,,,,,,,,,,,,65_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,4259,1722,5.252040223483928294001543690683,0.035797838814090938985845724574,True,False
66,,,,,,,,,,,,,,,66_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,3575,4060,3.846688701628707462987222243100,0.015277296326588840277849179472,True,False
67,,,,,,,,,,,,,,,67_0,COMPLETED,SOBOL,662.000000000000000000000000000000,31.910000000000000142108547152020,371,701,7.969208859229460983897297410294,0.042631205948069697542202050045,False,True
68,,,,,,,,,,,,,,,68_0,COMPLETED,SOBOL,3192.000000000000000000000000000000,2.530000000000000248689957516035,768,4434,7.125170736865141130067513586255,0.043982050143182280232956316013,False,True
69,,,,,,,,,,,,,,,69_0,COMPLETED,SOBOL,16.000000000000000000000000000000,15.419999999999999928945726423990,2565,295,0.941104356937110475556096389482,0.023202315752860160763537678008,True,False
70,,,,,,,,,,,,,,,70_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,4682,2985,9.846917073054239466500803246163,0.028253538807388397374742439183,True,False
71,,,,,,,,,,,,,,,71_0,COMPLETED,SOBOL,1737.000000000000000000000000000000,8.859999999999999431565811391920,1479,2282,3.218553322474472455638760948204,0.005527416773140430422683877509,False,True
72,,,,,,,,,,,,,,,72_0,COMPLETED,SOBOL,3076.000000000000000000000000000000,5.519999999999999573674358543940,1620,4319,8.761579941622912315324356313795,0.019380744066089392735330321216,True,True
73,,,,,,,,,,,,,,,73_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4822,960,3.057197576657868953731167493970,0.047714334444608541563326298274,False,False
74,,,,,,,,,,,,,,,74_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3011,3259,6.649820626477711549284776992863,0.003362428964581340787298735506,False,False
75,,,,,,,,,,,,,,,75_0,COMPLETED,SOBOL,1737.000000000000000000000000000000,19.829999999999998294697434175760,1213,1463,0.169152193529531369442509003420,0.030522976260632279921214404794,True,True
76,,,,,,,,,,,,,,,76_0,COMPLETED,SOBOL,1844.000000000000000000000000000000,6.419999999999999928945726423990,229,2697,4.928802587215789010599564790027,0.031873540533706549993109291563,True,True
77,,,,,,,,,,,,,,,77_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3431,1994,8.139547765735537510067842958961,0.011287162567954511435686093535,False,False
78,,,,,,,,,,,,,,,78_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3816,4723,2.045944152081385247754496958805,0.040170132170896981349539345274,False,False
79,,,,,,,,,,,,,,,79_0,COMPLETED,SOBOL,264.000000000000000000000000000000,46.780000000000001136868377216160,2019,583,6.023210601150059240183054498630,0.017637366561219097044199699553,True,True
80,,,,,,,,,,,,,,,80_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2109,4850,2.508426040482707453094235461322,0.025566604963969442182447622258,False,False
81,,,,,,,,,,,,,,,81_0,COMPLETED,SOBOL,285.000000000000000000000000000000,69.180000000000006821210263296962,4061,399,9.307665216099470839594687276985,0.004400151731446385813817379073,True,True
82,,,,,,,,,,,,,,,82_0,COMPLETED,SOBOL,1826.000000000000000000000000000000,7.019999999999999573674358543940,3186,2571,0.401852537231519868488049951338,0.046673443930223587616801239619,True,True
83,,,,,,,,,,,,,,,83_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,139,2181,6.415043417624198163196069799596,0.024334040738176555829230807149,False,False
84,,,,,,,,,,,,,,,84_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,990,3424,8.684714251995085732005463796668,0.013315509190317244281320796517,False,False
85,,,,,,,,,,,,,,,85_0,COMPLETED,SOBOL,982.000000000000000000000000000000,28.039999999999999147348717087880,2943,1316,4.381554169916548779895038023824,0.042229180552065377629578080132,True,True
86,,,,,,,,,,,,,,,86_0,COMPLETED,SOBOL,2319.000000000000000000000000000000,3.839999999999999857891452847980,4891,4151,5.786905654522590758404021471506,0.009237324230372906397334986650,True,True
87,,,,,,,,,,,,,,,87_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1843,1105,2.279558367108926120181422447786,0.036204515194054695537140275974,False,False
88,,,,,,,,,,,,,,,88_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1388,2840,5.332191923820413848034149850719,0.038206666977610444224655594780,True,False
89,,,,,,,,,,,,,,,89_0,COMPLETED,SOBOL,1441.000000000000000000000000000000,8.900000000000000355271367880050,4435,2449,1.486744540989398899455409264192,0.017233570169657468768020791572,False,True
90,,,,,,,,,,,,,,,90_0,RUNNING,SOBOL,,,2812,4583,7.580348191892729126095673564123,0.033838585313409566546205553550,False,True
91,,,,,,,,,,,,,,,91_0,COMPLETED,SOBOL,113.000000000000000000000000000000,0.000000000000000000000000000000,859,130,4.237783872636966542302161542466,0.011692538545932620874800988986,True,False
92,,,,,,,,,,,,,,,92_0,COMPLETED,SOBOL,10.000000000000000000000000000000,1.669999999999999928945726423990,592,3874,0.864709981154650475509981788491,0.000673727076034992913323995456,True,False
93,,,,,,,,,,,,,,,93_0,COMPLETED,SOBOL,658.000000000000000000000000000000,29.640000000000000568434188608080,3638,827,7.203794550430961507458960113581,0.029394036112353208456404729532,False,True
94,,,,,,,,,,,,,,,94_0,RUNNING,SOBOL,,,4195,3702,3.611171463361941391667642164975,0.022070840401574972483578207516,False,True
95,,,,,,,,,,,,,,,95_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,2241,1593,9.457137766497210051852562173735,0.048844669039826843492946295555,True,False
96,,,,,,,,,,,,,,,96_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2281,3949,6.814919262791984344573847920401,0.037239428875036541255472144485,False,False
97,,,,,,,,,,,,,,,97_0,COMPLETED,SOBOL,446.000000000000000000000000000000,28.649999999999998578914528479800,4078,747,0.001023560104891657824080497541,0.008917967068497092281154081661,True,True
98,,,,,,,,,,,,,,,98_0,COMPLETED,SOBOL,1863.000000000000000000000000000000,19.949999999999999289457264239900,3677,3475,8.907150473035871485194547858555,0.040991744013968857418550584271,True,True
99,,,,,,,,,,,,,,,99_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,474,1835,2.908597048134542895070353552001,0.013819062245078386416685667371,False,False
100,,,,,,,,,,,,,,,100_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,890,3071,1.879043549546971947350471054961,0.024843358564190568676943726700,False,False
101,,,,,,,,,,,,,,,101_0,RUNNING,SOBOL,,,2687,2212,6.187076438679360634864679013845,0.045441772163379939852845268433,True,True
102,,,,,,,,,,,,,,,102_0,RUNNING,SOBOL,,,4482,4512,4.781430089582690001748233044054,0.004087314650882035646506373894,True,True
103,,,,,,,,,,,,,,,103_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1279,216,8.283885498363524391152168391272,0.026608038726262748380202438625,False,False
104,,,,,,,,,,,,,,,104_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1722,3188,3.994070735051296949791321821976,0.049347938484512271495319168935,True,False
105,,,,,,,,,,,,,,,105_0,COMPLETED,SOBOL,1333.000000000000000000000000000000,9.500000000000000000000000000000,4925,1547,7.824861590811983624860204145079,0.020833120253402739874282190158,False,True
106,,,,,,,,,,,,,,,106_0,RUNNING,SOBOL,,,2830,4237,1.730963075418025187701687173103,0.029075150650460273443753678180,False,True
107,,,,,,,,,,,,,,,107_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,1033,1034,5.088164850165136421367151342565,0.001709112456999719144648541835,True,False
108,,,,,,,,,,,,,,,108_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,28,4770,9.701356077430769886404959834181,0.012733500608243049703749427692,True,False
109,,,,,,,,,,,,,,,109_0,COMPLETED,SOBOL,261.000000000000000000000000000000,52.590000000000003410605131648481,3232,474,3.367144315208308480436016907333,0.033525276532862337275364694733,False,True
110,,,,,,,,,,,,,,,110_0,COMPLETED,SOBOL,1767.000000000000000000000000000000,10.699999999999999289457264239900,3937,2813,6.960081636340357924552790791495,0.016002182012889533402333341883,False,True
111,,,,,,,,,,,,,,,111_0,COMPLETED,SOBOL,8.000000000000000000000000000000,1.469999999999999973354647408996,2141,1954,1.109223454572260347816836656420,0.038716268413700162531743131922,True,False
112,,,,,,,,,,,,,,,112_0,RUNNING,SOBOL,,,1898,2626,7.744786176791415677200802747393,0.006040039541665464736808210944,False,True
113,,,,,,,,,,,,,,,113_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,3852,2079,4.071455417471938176277035381645,0.027025171798653904037257333925,True,False
114,,,,,,,,,,,,,,,114_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,3317,4955,5.477101803817786773720399651211,0.022892028120346370051452211669,True,False
115,,,,,,,,,,,,,,,115_0,COMPLETED,SOBOL,129.000000000000000000000000000000,63.950000000000002842170943040401,271,347,1.339944190725684158849162486149,0.045026033537928014660600695152,False,True
116,,,,,,,,,,,,,,,116_0,RUNNING,SOBOL,,,1102,4092,3.443614977306686419922243658220,0.043669612661469729697483188602,False,True
117,,,,,,,,,,,,,,,117_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,3055,1202,9.622808550180867115386718069203,0.014961432012729347293400472552,True,False
118,,,,,,,,,,,,,,,118_0,COMPLETED,SOBOL,6.000000000000000000000000000000,1.100000000000000088817841970013,4700,3335,0.716681600000709351228067589545,0.034563139813952148404752051647,True,False
119,,,,,,,,,,,,,,,119_0,COMPLETED,SOBOL,907.000000000000000000000000000000,10.410000000000000142108547152020,1653,1382,7.349937229213305833752656326396,0.007777176887262610832651787973,False,True
120,1753434710.000000000000000000000000000000,1753434722.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4823 batch_size 1716 gamma 3.6167267219126225 alpha 0.012549999080598355 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7163,1.000000000000000000000000000000,703.558593750000000000000000000000,703.558593750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5680023.000000000000000000000000000000,120_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4823,1716,3.616726721912622455334940241301,0.012549999080598355297166968114,False,False
121,1753434744.000000000000000000000000000000,1753436264.000000000000000000000000000000,1520.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1744 batch_size 2722 gamma 7.751795140375384 alpha 0.046671056617517026 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7158,1487.000000000000000000000000000000,1389.265625000000000000000000000000,1222.546461092715162521926686167717,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.683769230769230795807800404873,5680028.000000000000000000000000000000,121_0,COMPLETED,SOBOL,1487.000000000000000000000000000000,8.460000000000000852651282912120,1744,2722,7.751795140375383752484594879206,0.046671056617517026054997586471,True,True
122,1753434787.000000000000000000000000000000,1753435017.000000000000000000000000000000,230.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 849 batch_size 613 gamma 0.9362379567418248 alpha 0.024517753959167752 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7145,202.000000000000000000000000000000,855.562500000000000000000000000000,768.618206521739125491876620799303,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.836461538461538478550494346564,5680048.000000000000000000000000000000,122_0,COMPLETED,SOBOL,202.000000000000000000000000000000,38.890000000000000568434188608080,849,613,0.936237956741824750572789071157,0.024517753959167751937053836286,True,True
123,1753434847.000000000000000000000000000000,1753434872.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2595 batch_size 3826 gamma 5.5111776681905615 alpha 0.033890470974612986 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7133,1.000000000000000000000000000000,703.515625000000000000000000000000,703.515625000000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5680065.000000000000000000000000000000,123_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2595,3826,5.511177668190561540484395663952,0.033890470974612986465590580565,False,False
124,1753434908.000000000000000000000000000000,1753434951.000000000000000000000000000000,43.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3233 batch_size 973 gamma 9.77931451824773 alpha 0.02564210798684508 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7119,1.000000000000000000000000000000,702.667968750000000000000000000000,702.667968750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5680086.000000000000000000000000000000,124_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3233,973,9.779314518247730347866308875382,0.025642107986845078665405495144,False,False
125,1753435293.000000000000000000000000000000,1753445880.000000000000000000000000000000,10587.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 199 batch_size 4635 gamma 3.7791985834650696 alpha 0.016474836782552304 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7107,10376.000000000000000000000000000000,2616.347656250000000000000000000000,1878.665299416506286434014327824116,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.559307692307692283506526109704,5680104.000000000000000000000000000000,125_0,COMPLETED,SOBOL,10376.000000000000000000000000000000,2.589999999999999857891452847980,199,4635,3.779198583465069649633960580104,0.016474836782552303854343378475,True,True
