trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_windows,disjoint_training_windows
881,1753429303.000000000000000000000000000000,1753429390.000000000000000000000000000000,87.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2567 n_samples 3379 n_windows 3683 disjoint_training_windows False,0.000000000000000000000000000000,,i7159,20.000000000000000000000000000000,692.000000000000000000000000000000,653.043750000000045474735088646412,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.394923076923076876720841710267,5679173.000000000000000000000000000000,881_0,COMPLETED,SOBOL,20.000000000000000000000000000000,3.779999999999999804600747665972,2567,3379,3683,False
882,1753429298.000000000000000000000000000000,1753429317.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4803 n_samples 1925 n_windows 2068 disjoint_training_windows True,0.000000000000000000000000000000,,i7155,2.000000000000000000000000000000,704.324218750000000000000000000000,704.324218750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679175.000000000000000000000000000000,882_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4803,1925,2068,True
883,1753429330.000000000000000000000000000000,1753429361.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 2123 n_samples 4842 n_windows 3771 disjoint_training_windows False,0.000000000000000000000000000000,,i7156,15.000000000000000000000000000000,701.574218750000000000000000000000,701.574218750000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.163307692307692292610354911631,5679177.000000000000000000000000000000,883_0,COMPLETED,SOBOL,15.000000000000000000000000000000,1.860000000000000097699626167014,2123,4842,3771,False
884,1753429331.000000000000000000000000000000,1753429356.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1561 n_samples 1407 n_windows 3046 disjoint_training_windows False,0.000000000000000000000000000000,,i7153,9.000000000000000000000000000000,703.472656250000000000000000000000,702.805989583333371228945907205343,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.662384615384615349498176328780,5679179.000000000000000000000000000000,884_0,COMPLETED,SOBOL,9.000000000000000000000000000000,23.660000000000000142108547152020,1561,1407,3046,False
885,1753429360.000000000000000000000000000000,1753429373.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4193 n_samples 4324 n_windows 1001 disjoint_training_windows True,0.000000000000000000000000000000,,i7145,1.000000000000000000000000000000,704.226562500000000000000000000000,704.226562500000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679182.000000000000000000000000000000,885_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4193,4324,1001,True
886,1753429359.000000000000000000000000000000,1753429378.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3129 n_samples 374 n_windows 4501 disjoint_training_windows False,0.000000000000000000000000000000,,i7141,5.000000000000000000000000000000,702.753906250000000000000000000000,702.753906250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679186.000000000000000000000000000000,886_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,3129,374,4501,False
887,1753429389.000000000000000000000000000000,1753429401.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 1121 n_samples 2627 n_windows 1536 disjoint_training_windows True,0.000000000000000000000000000000,,i7145,1.000000000000000000000000000000,706.093750000000000000000000000000,704.760416666666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679190.000000000000000000000000000000,887_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1121,2627,1536,True
888,1753429418.000000000000000000000000000000,1753429431.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 659 n_samples 2237 n_windows 4729 disjoint_training_windows True,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,704.464843750000000000000000000000,703.131510416666628771054092794657,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679194.000000000000000000000000000000,888_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,659,2237,4729,True
889,1753429420.000000000000000000000000000000,1753429439.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 3613 n_samples 4529 n_windows 1775 disjoint_training_windows False,0.000000000000000000000000000000,,i7148,7.000000000000000000000000000000,704.281250000000000000000000000000,703.614583333333371228945907205343,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.555846153846153878674840598251,5679199.000000000000000000000000000000,889_0,COMPLETED,SOBOL,7.000000000000000000000000000000,2.680000000000000159872115546023,3613,4529,1775,False
890,1753429449.000000000000000000000000000000,1753429468.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier UDetect recent_samples_size 4033 n_samples 814 n_windows 2803 disjoint_training_windows True,0.000000000000000000000000000000,,i7155,2.000000000000000000000000000000,705.800781250000000000000000000000,705.800781250000000000000000000000,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.000000000000000000000000000000,5679204.000000000000000000000000000000,890_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4033,814,2803,True
