trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
420,,,,,,,,,,,,,,,420_0,COMPLETED,SOBOL,4525.000000000000000000000000000000,3.509999999999999786837179271970,2454,3001,1.444940813215449315620730885712,0.042362932990770790775414411655,False,True
421,,,,,,,,,,,,,,,421_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,2923,482,6.309788006472402344115835148841,0.006713584474287928247071555177,True,False
422,,,,,,,,,,,,,,,422_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,4601,4647,2.633898945691995230333759536734,0.027208823521621527258274042538,True,False
423,,,,,,,,,,,,,,,423_0,COMPLETED,SOBOL,3426.000000000000000000000000000000,9.660000000000000142108547152020,70,2129,7.738595698701218772441734472523,0.022642088857945056462606103764,False,True
424,,,,,,,,,,,,,,,424_0,COMPLETED,SOBOL,3977.000000000000000000000000000000,5.089999999999999857891452847980,602,3493,3.393373314369469984086435943027,0.012397420040797442822300133969,True,True
425,,,,,,,,,,,,,,,425_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,4820,1014,8.268133594037033518020507472102,0.038620427939109504278381024278,False,False
426,,,,,,,,,,,,,,,426_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2673,3880,1.925436143205501160480253020069,0.021991615549661221867827620713,False,False
427,,,,,,,,,,,,,,,427_0,COMPLETED,SOBOL,2541.000000000000000000000000000000,14.550000000000000710542735760100,1892,1400,7.040035180363805267234056373127,0.029797237300779672725115077014,True,True
428,,,,,,,,,,,,,,,428_0,COMPLETED,SOBOL,4772.000000000000000000000000000000,4.040000000000000035527136788005,1675,4872,8.901193621788173970799107337371,0.037610137993004173762034980655,True,True
429,,,,,,,,,,,,,,,429_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,3706,2354,4.011329303429462811436678748578,0.014287473605014384264721982731,False,False
430,,,,,,,,,,,,,,,430_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,3822,2755,5.166709844470956269901762425434,0.046384994688443842436598174572,False,False
431,,,,,,,,,,,,,,,431_0,COMPLETED,SOBOL,100.000000000000000000000000000000,74.260000000000005115907697472721,853,236,0.047990694392472506291102973819,0.004741623840760439065333819997,True,True
432,,,,,,,,,,,,,,,432_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,640,2538,8.713030890632420977226502145641,0.026475245361682029493488599314,False,False
433,,,,,,,,,,,,,,,433_0,COMPLETED,SOBOL,109.000000000000000000000000000000,1.889999999999999902300373832986,3921,19,3.535571929157711679181375075132,0.025047910210676493231174433163,True,True
434,,,,,,,,,,,,,,,434_0,COMPLETED,SOBOL,2783.000000000000000000000000000000,1.830000000000000071054273576010,3568,4797,7.210308351383544867019281809917,0.041679218663834040337068387316,True,True
435,,,,,,,,,,,,,,,435_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1850,2278,2.417937292907387014651021672762,0.009072589788120241638402774242,False,False
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2106,3951,4.142545612785966113733593374491,0.001320107999723404805514359595,False,False
437,,,,,,,,,,,,,,,437_0,COMPLETED,SOBOL,1205.000000000000000000000000000000,8.679999999999999715782905695960,2575,1471,9.354639213548042064871879119892,0.049347099824808539347831271016,True,True
438,,,,,,,,,,,,,,,438_0,COMPLETED,SOBOL,2181.000000000000000000000000000000,3.700000000000000177635683940025,4959,3715,0.531949620545841828089805858326,0.017247094479389490917498051203,True,True
439,,,,,,,,,,,,,,,439_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,428,1236,5.347968785095960519981872494100,0.034191472267266362350390807023,False,False
440,,,,,,,,,,,,,,,440_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,168,4396,0.944080473111942430897158828884,0.044050171374809002355910081405,True,False
441,,,,,,,,,,,,,,,441_0,COMPLETED,SOBOL,1346.000000000000000000000000000000,6.830000000000000071054273576010,4387,1877,6.146575668516569557198181428248,0.005449519614689053020883946488,False,True
442,,,,,,,,,,,,,,,442_0,COMPLETED,SOBOL,1640.000000000000000000000000000000,9.369999999999999218402990663890,3097,2920,4.989889916288666960042519349372,0.035228475221432749286964991597,False,True
443,,,,,,,,,,,,,,,443_0,COMPLETED,SOBOL,77.000000000000000000000000000000,0.000000000000000000000000000000,2315,402,9.796302406163885478918018634431,0.015045209424104543510791742733,True,False
444,,,,,,,,,,,,,,,444_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,1326,3334,6.763238347502426250912321847863,0.019703982518520207767309670999,True,False
445,,,,,,,,,,,,,,,445_0,COMPLETED,SOBOL,1144.000000000000000000000000000000,17.309999999999998721023075631820,3358,855,1.576152373301796583149325670092,0.030654290952719751017774285629,False,True
446,,,,,,,,,,,,,,,446_0,COMPLETED,SOBOL,2565.000000000000000000000000000000,2.299999999999999822364316059975,4179,4353,7.919849890056067209798129624687,0.010156638453714551123541198763,False,True
447,,,,,,,,,,,,,,,447_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,1210,1874,3.117862621115520482817373704165,0.039427653163205837738569670137,True,False
448,,,,,,,,,,,,,,,448_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,1214,4686,7.547878800743260008232482505264,0.005732797490432858800168958169,True,False
449,,,,,,,,,,,,,,,449_0,COMPLETED,SOBOL,1574.000000000000000000000000000000,4.500000000000000000000000000000,4183,2167,2.668384001594036991633629440912,0.044527304113376887928499314739,False,True
450,1753960336.000000000000000000000000000000,1753962206.000000000000000000000000000000,1870.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3283 batch_size 3039 gamma 6.510271787818522 alpha 0.014749446435365828 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7164,1858.000000000000000000000000000000,1407.542968750000000000000000000000,1176.087475066489105302025564014912,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.269625000000000003552713678801,5719360.000000000000000000000000000000,450_0,COMPLETED,SOBOL,1858.000000000000000000000000000000,5.030000000000000248689957516035,3283,3039,6.510271787818521893598244787427,0.014749446435365827848262831878,False,True
451,,,,,,,,,,,,,,,451_0,COMPLETED,SOBOL,6.000000000000000000000000000000,3.020000000000000017763568394003,1251,521,1.400693343826569625676370378642,0.034739659149199728083168281501,True,False
452,,,,,,,,,,,,,,,452_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2294,3209,4.541020730563439578020279441262,0.030177565742284060551492430591,True,False
453,1753960370.000000000000000000000000000000,1753960824.000000000000000000000000000000,454.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3075 batch_size 729 gamma 9.426160065229983 alpha 0.019420310391578825 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7110,440.000000000000000000000000000000,727.246093750000000000000000000000,617.275598404255333662149496376514,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.299250000000000015987211554602,5719373.000000000000000000000000000000,453_0,COMPLETED,SOBOL,440.000000000000000000000000000000,24.370000000000000994759830064140,3075,729,9.426160065229982620849114027806,0.019420310391578824577019091180,False,True
454,1753960405.000000000000000000000000000000,1753964724.000000000000000000000000000000,4319.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4444 batch_size 4067 gamma 0.7680120098404587 alpha 0.039916864961851393 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7172,4303.000000000000000000000000000000,2040.968750000000000000000000000000,1577.254014756944343389477580785751,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.275249999999999994670929481799,5719374.000000000000000000000000000000,454_0,COMPLETED,SOBOL,4303.000000000000000000000000000000,2.129999999999999893418589635985,4444,4067,0.768012009840458698128884407197,0.039916864961851393489578043727,False,True
455,,,,,,,,,,,,,,,455_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,225,1587,5.891780360453762632744201255264,0.010451995389536023611798398747,True,False
456,,,,,,,,,,,,,,,456_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,434,2795,0.238095085497014247177816059775,0.024570613354444506559737249063,False,False
457,1753960425.000000000000000000000000000000,1753960531.000000000000000000000000000000,106.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4965 batch_size 276 gamma 5.132842361310497 alpha 0.02619175689900294 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7166,94.000000000000000000000000000000,669.210937500000000000000000000000,597.691080729166628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.371625000000000094146912488213,5719380.000000000000000000000000000000,457_0,COMPLETED,SOBOL,94.000000000000000000000000000000,64.079999999999998294697434175760,4965,276,5.132842361310497203419345169095,0.026191756899002941599841065567,True,True
458,1753960426.000000000000000000000000000000,1753963069.000000000000000000000000000000,2643.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2503 batch_size 4912 gamma 3.811462498838082 alpha 0.009561616447288543 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7113,2633.000000000000000000000000000000,2749.085937500000000000000000000000,1971.082692081766936098574660718441,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.978125000000000022204460492503,5719382.000000000000000000000000000000,458_0,COMPLETED,SOBOL,2633.000000000000000000000000000000,1.820000000000000062172489379009,2503,4912,3.811462498838082080254707761924,0.009561616447288543221838530428,True,True
459,,,,,,,,,,,,,,,459_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2035,2394,8.944827988336793822554682265036,0.041975145770236851894274821007,False,False
460,1753960431.000000000000000000000000000000,1753960444.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1822 batch_size 3842 gamma 6.995790094922297 alpha 0.04963094787113369 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7109,0.000000000000000000000000000000,551.207031250000000000000000000000,551.207031250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719387.000000000000000000000000000000,460_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,1822,3842,6.995790094922297086554863199126,0.049630947871133687665512468357,False,False
461,1753960455.000000000000000000000000000000,1753971862.000000000000000000000000000000,11407.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3541 batch_size 1362 gamma 2.125912772709504 alpha 0.0017970555988140405 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7112,11395.000000000000000000000000000000,5617.957031250000000000000000000000,3405.013793410385005699936300516129,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719389.000000000000000000000000000000,461_0,COMPLETED,SOBOL,11395.000000000000000000000000000000,0.000000000000000000000000000000,3541,1362,2.125912772709503961721111409133,0.001797055598814040547339665466,True,True
462,1753960455.000000000000000000000000000000,1753962323.000000000000000000000000000000,1868.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3971 batch_size 3455 gamma 8.302611498096958 alpha 0.03389589294278995 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7110,1854.000000000000000000000000000000,1651.089843750000000000000000000000,1336.213887965425556103582493960857,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.045749999999999957367435854394,5719391.000000000000000000000000000000,462_0,COMPLETED,SOBOL,1854.000000000000000000000000000000,1.989999999999999991118215802999,3971,3455,8.302611498096958086989616276696,0.033895892942789947188675370171,True,True
463,1753960456.000000000000000000000000000000,1753960481.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 691 batch_size 975 gamma 3.202658800358884 alpha 0.01675770676136017 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7108,0.000000000000000000000000000000,551.375000000000000000000000000000,551.375000000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.121874999999999997224442438437,5719395.000000000000000000000000000000,463_0,COMPLETED,SOBOL,0.000000000000000000000000000000,1.830000000000000071054273576010,691,975,3.202658800358884061409980859025,0.016757706761360170039099060091,False,False
464,1753960487.000000000000000000000000000000,1753962635.000000000000000000000000000000,2148.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 788 batch_size 3677 gamma 5.616798270280474 alpha 0.039109272593632345 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7164,2136.000000000000000000000000000000,1801.246093750000000000000000000000,1429.746636284722171694738790392876,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.129000000000000003552713678801,5719398.000000000000000000000000000000,464_0,COMPLETED,SOBOL,2136.000000000000000000000000000000,5.639999999999999680255768907955,788,3677,5.616798270280473737159354641335,0.039109272593632345149661233563,True,True
465,1753960486.000000000000000000000000000000,1753960499.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3756 batch_size 1197 gamma 0.4193522754106671 alpha 0.012693164773751051 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7112,1.000000000000000000000000000000,550.902343750000000000000000000000,550.902343750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.149625000000000007993605777301,5719399.000000000000000000000000000000,465_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.729999999999999982236431605997,3756,1197,0.419352275410667107991002922063,0.012693164773751050913852544966,False,False
466,1753960487.000000000000000000000000000000,1753960499.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3718 batch_size 3913 gamma 9.076042546981945 alpha 0.029320124662015588 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7109,0.000000000000000000000000000000,552.136718750000000000000000000000,552.136718750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719403.000000000000000000000000000000,466_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,3718,3913,9.076042546981945235984312603250,0.029320124662015587674313010780,False,False
467,1753960517.000000000000000000000000000000,1753961392.000000000000000000000000000000,875.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1687 batch_size 1433 gamma 4.264905073414557 alpha 0.02170831019803882 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7111,867.000000000000000000000000000000,813.593750000000000000000000000000,740.157215589887641726818401366472,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.362249999999999960920149533194,5719406.000000000000000000000000000000,467_0,COMPLETED,SOBOL,867.000000000000000000000000000000,15.660000000000000142108547152020,1687,1433,4.264905073414556824218379915692,0.021708310198038819477384109291,True,True
468,1753960517.000000000000000000000000000000,1753962874.000000000000000000000000000000,2357.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1939 batch_size 4837 gamma 2.296187694440596 alpha 0.013992089193314315 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7109,2348.000000000000000000000000000000,2684.609375000000000000000000000000,1945.384279404008339042775332927704,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.959374999999999977795539507497,5719407.000000000000000000000000000000,468_0,COMPLETED,SOBOL,2348.000000000000000000000000000000,2.080000000000000071054273576010,1939,4837,2.296187694440595894462830983684,0.013992089193314315165306283006,True,True
469,1753960517.000000000000000000000000000000,1753960530.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2720 batch_size 2318 gamma 7.488294261807576 alpha 0.037120946294162425 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7108,0.000000000000000000000000000000,551.027343750000000000000000000000,551.027343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719409.000000000000000000000000000000,469_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,2720,2318,7.488294261807576290834731480572,0.037120946294162425471707678071,False,False
470,1753960547.000000000000000000000000000000,1753960560.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4789 batch_size 2578 gamma 3.6475591141376644 alpha 0.005025277711916715 use_mmd2 False use_k2s_test False,0.000000000000000000000000000000,,i7166,0.000000000000000000000000000000,554.078125000000000000000000000000,553.411458333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719415.000000000000000000000000000000,470_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,4789,2578,3.647559114137664426635865311255,0.005025277711916714684647899958,False,False
471,1753960545.000000000000000000000000000000,1753960614.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 570 batch_size 59 gamma 8.44481186359655 alpha 0.04686174848116934 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7112,55.000000000000000000000000000000,637.765625000000000000000000000000,592.671386718750000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.372624999999999984012788445398,5719417.000000000000000000000000000000,471_0,COMPLETED,SOBOL,55.000000000000000000000000000000,3.169999999999999928945726423990,570,59,8.444811863596550338684210146312,0.046861748481169342162022672937,True,True
472,1753960545.000000000000000000000000000000,1753962851.000000000000000000000000000000,2306.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 8 batch_size 4313 gamma 2.8496364422375335 alpha 0.03158373437076807 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7107,2294.000000000000000000000000000000,2261.164062500000000000000000000000,1731.078630118534420034848153591156,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.367499999999999937827510620991,5719420.000000000000000000000000000000,472_0,COMPLETED,SOBOL,2294.000000000000000000000000000000,4.330000000000000071054273576010,8,4313,2.849636442237533540122740305378,0.031583734370768071220147987788,False,True
473,1753960577.000000000000000000000000000000,1753960602.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4540 batch_size 1834 gamma 8.031839458983391 alpha 0.01759099036687985 use_mmd2 True use_k2s_test False,0.000000000000000000000000000000,,i7108,13.000000000000000000000000000000,611.921875000000000000000000000000,580.201171875000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719424.000000000000000000000000000000,473_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,4540,1834,8.031839458983391466517787193879,0.017590990366879850209658187055,True,False
474,1753960577.000000000000000000000000000000,1753960596.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2939 batch_size 3294 gamma 1.8541406676732004 alpha 0.04736559667112306 use_mmd2 True use_k2s_test False,0.000000000000000000000000000000,,i7107,7.000000000000000000000000000000,576.015625000000000000000000000000,560.263020833333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719426.000000000000000000000000000000,474_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,2939,3294,1.854140667673200404408362373943,0.047365596671123062766373124077,True,False
475,1753960587.000000000000000000000000000000,1753961003.000000000000000000000000000000,416.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 2470 batch_size 815 gamma 6.6414815971935175 alpha 0.0025804663356393575 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7106,400.000000000000000000000000000000,738.324218750000000000000000000000,626.946893601190481604135129600763,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.278250000000000108357767203415,5719429.000000000000000000000000000000,475_0,COMPLETED,SOBOL,400.000000000000000000000000000000,19.489999999999998436805981327780,2470,815,6.641481597193517494304160209140,0.002580466335639357462750087535,False,True
476,1753960605.000000000000000000000000000000,1753962822.000000000000000000000000000000,2217.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1467 batch_size 2959 gamma 9.918669018634596 alpha 0.007202990448102353 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7169,2205.000000000000000000000000000000,1361.343750000000000000000000000000,1143.666374719731038567260839045048,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.229624999999999968025576890795,5719431.000000000000000000000000000000,476_0,COMPLETED,SOBOL,2205.000000000000000000000000000000,3.990000000000000213162820728030,1467,2959,9.918669018634595602179615525529,0.007202990448102353227000094193,False,True
477,1753960611.000000000000000000000000000000,1753960655.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 3186 batch_size 440 gamma 4.711290865775198 alpha 0.04265848373295739 use_mmd2 True use_k2s_test False,0.000000000000000000000000000000,,i7166,35.000000000000000000000000000000,2223.394531250000000000000000000000,1169.250651041666742457891814410686,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719433.000000000000000000000000000000,477_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,3186,440,4.711290865775198177800575649599,0.042658483732957393208540253227,True,False
478,1753960606.000000000000000000000000000000,1753960625.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 4318 batch_size 4434 gamma 6.033975939434022 alpha 0.022165168734733016 use_mmd2 True use_k2s_test False,0.000000000000000000000000000000,,i7108,6.000000000000000000000000000000,568.910156250000000000000000000000,556.597656250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5719435.000000000000000000000000000000,478_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,4318,4434,6.033975939434021995566581608728,0.022165168734733016464577559645,True,False
479,1753960636.000000000000000000000000000000,1753961900.000000000000000000000000000000,1264.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1036 batch_size 1916 gamma 1.2129171101385727 alpha 0.026924955375492575 use_mmd2 False use_k2s_test True,0.000000000000000000000000000000,,i7166,1254.000000000000000000000000000000,948.914062500000000000000000000000,845.980926513671875000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.187124999999999985789145284798,5719436.000000000000000000000000000000,479_0,COMPLETED,SOBOL,1254.000000000000000000000000000000,7.099999999999999644728632119950,1036,1916,1.212917110138572729383099613187,0.026924955375492574949358726144,False,True
480,1753972457.000000000000000000000000000000,1753975015.000000000000000000000000000000,2558.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier HDDDM recent_samples_size 1002 batch_size 3090 gamma 3.9780179691165687 alpha 0.04562703353026882 use_mmd2 True use_k2s_test True,0.000000000000000000000000000000,,i7179,2550.000000000000000000000000000000,1432.761718750000000000000000000000,1199.243722641050908350734971463680,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.295125000000000081712414612412,5721049.000000000000000000000000000000,480_0,COMPLETED,SOBOL,2550.000000000000000000000000000000,3.669999999999999928945726423990,1002,3090,3.978017969116568686160917422967,0.045627033530268819305764083083,True,True
