trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,max_window_size,min_window_size,min_p_value
535,,,,,,,,,,,,,,,535_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2486,2235,4977,0.347614870228432126797457613065
536,,,,,,,,,,,,,,,536_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,2096,4715,1006,0.168131694855354729689622672595
537,,,,,,,,,,,,,,,537_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3167,57,4403,0.636233566563855879039124374685
538,,,,,,,,,,,,,,,538_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.979999999999999982236431605997,4530,3253,1529,0.293055465219821786870824098514
539,,,,,,,,,,,,,,,539_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.800000000000000044408920985006,914,1661,3063,0.761034863180853449193818960339
540,,,,,,,,,,,,,,,540_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,260,3085,4122,0.913990492777898899667832210980
541,,,,,,,,,,,,,,,541_0,COMPLETED,SOBOL,80.000000000000000000000000000000,0.000000000000000000000000000000,3830,2157,38,0.383000112798158098836864837722
542,,,,,,,,,,,,,,,542_0,COMPLETED,SOBOL,8.000000000000000000000000000000,9.349999999999999644728632119950,2537,3946,3413,0.539341835909802447268646119483
543,,,,,,,,,,,,,,,543_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1421,1125,2429,0.008473925956338643900034313106
544,,,,,,,,,,,,,,,544_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1491,2914,401,0.365345899336319390737770618216
545,,,,,,,,,,,,,,,545_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2598,2005,3876,0.833362509222142389120335792541
546,,,,,,,,,,,,,,,546_0,COMPLETED,SOBOL,118.000000000000000000000000000000,0.000000000000000000000000000000,3769,3805,2056,0.240544087334163492197802725059
547,,,,,,,,,,,,,,,547_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,189,963,3669,0.708439179818984077208199323650
548,,,,,,,,,,,,,,,548_0,COMPLETED,SOBOL,32.000000000000000000000000000000,5.990000000000000213162820728030,828,4877,4767,0.611699936190340687325317503564
549,,,,,,,,,,,,,,,549_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4435,198,760,0.080733846294507388696715111109
550,,,,,,,,,,,,,,,550_0,COMPLETED,SOBOL,6.000000000000000000000000000000,1.810000000000000053290705182008,3262,3405,2690,0.986226619811356064460028392205
551,,,,,,,,,,,,,,,551_0,COMPLETED,SOBOL,44.000000000000000000000000000000,20.239999999999998436805981327780,2181,1832,1784,0.455382051037717616726041569564
552,,,,,,,,,,,,,,,552_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2415,4352,2931,0.026219601677823813068446412444
553,,,,,,,,,,,,,,,553_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.560000000000000053290705182008,3496,884,1346,0.556713604350388080455047656869
554,,,,,,,,,,,,,,,554_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4825,2679,4605,0.400868332969769813889371334881
555,,,,,,,,,,,,,,,555_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.770000000000000017763568394003,1218,2396,1120,0.931239984694216427207891229045
556,,,,,,,,,,,,,,,556_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,580,3483,2315,0.778894392507430199934503889381
557,,,,,,,,,,,,,,,557_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4160,1285,3212,0.310313409824855612750837963176
558,,,,,,,,,,,,,,,558_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2833,4487,220,0.653970785875432225608960834506
559,,,,,,,,,,,,,,,559_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1726,433,4255,0.185512157862167792465868387808
560,,,,,,,,,,,,,,,560_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1658,4588,1413,0.967041817552875770935827404173
561,,,,,,,,,,,,,,,561_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3077,495,3021,0.498948340854607541583476404412
562,,,,,,,,,,,,,,,562_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.469999999999999973354647408996,4228,3697,1054,0.592393679791130112199937229889
563,,,,,,,,,,,,,,,563_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,336,1538,4514,0.124421605136897414634056246996
564,,,,,,,,,,,,,,,564_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.350000000000000088817841970013,993,2625,3298,0.214366788566950711159009301809
565,,,,,,,,,,,,,,,565_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4913,2302,2386,0.745348773536458564237250357110
566,,,,,,,,,,,,,,,566_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3720,4097,4169,0.339290036103874426132165353920
567,,,,,,,,,,,,,,,567_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.830000000000000071054273576010,2327,668,149,0.870150622750539337602049272391
568,,,,,,,,,,,,,,,568_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1937,3149,3962,0.674741458035726049402569515223
569,,,,,,,,,,,,,,,569_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3330,1616,472,0.144261921498924472473390778759
570,,,,,,,,,,,,,,,570_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4679,4822,3584,0.799542672786489161396161762241
571,,,,,,,,,,,,,,,571_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,759,104,1985,0.269185609997157015982338634785
572,,,,,,,,,,,,,,,572_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.829999999999999960031971113494,101,4019,827,0.428386230400111533977991484790
573,,,,,,,,,,,,,,,573_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3993,1216,4857,0.896891775208152775000769452163
574,,,,,,,,,,,,,,,574_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,2686,3016,1718,0.053859902152977888467599854039
575,,,,,,,,,,,,,,,575_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1267,2067,2600,0.522242976934742197947514341649
576,,,,,,,,,,,,,,,576_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1294,3368,1854,0.150376189603935922489696963567
577,,,,,,,,,,,,,,,577_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2723,1873,2736,0.681304648940823986968950976006
578,,,,,,,,,,,,,,,578_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4035,4913,691,0.275299958107806719276311469002
579,,,,,,,,,,,,,,,579_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,152,157,4721,0.806105947418417789762656866515
580,,,,,,,,,,,,,,,580_0,COMPLETED,SOBOL,61.000000000000000000000000000000,25.440000000000001278976924368180,708,3769,3719,0.903976973133627348389040889742
581,,,,,,,,,,,,,,,581_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4638,1004,2121,0.435937022067978963146828164099
582,,,,,,,,,,,,,,,582_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3294,2951,3826,0.529328314404934663350843493390
583,,,,,,,,,,,,,,,583_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1911,1964,336,0.061410837086755785951819319735
584,,,,,,,,,,,,,,,584_0,COMPLETED,SOBOL,16.000000000000000000000000000000,11.900000000000000355271367880050,2301,4523,4305,0.490434203156549453073154154481
585,,,,,,,,,,,,,,,585_0,COMPLETED,SOBOL,10.000000000000000000000000000000,19.480000000000000426325641456060,3684,392,285,0.958976602654904142220004814590
586,,,,,,,,,,,,,,,586_0,COMPLETED,SOBOL,12.000000000000000000000000000000,6.190000000000000390798504668055,4872,3446,3162,0.115907324172928927197290249751
587,,,,,,,,,,,,,,,587_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,942,1327,2250,0.584328325348440591469056926144
588,,,,,,,,,,,,,,,588_0,COMPLETED,SOBOL,114.000000000000000000000000000000,0.000000000000000000000000000000,387,2716,1190,0.735846975536551317631506208272
589,,,,,,,,,,,,,,,589_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4270,2354,4650,0.205330584309436375844981625960
590,,,,,,,,,,,,,,,590_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3114,4315,1277,0.860648741023801289173889017547
591,,,,,,,,,,,,,,,591_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1685,926,2885,0.330253751840721809784895413031
592,,,,,,,,,,,,,,,592_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1773,4133,43,0.549651248964946659292252206797
593,,,,,,,,,,,,,,,593_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2890,627,4078,0.018645922815613447109939215807
594,,,,,,,,,,,,,,,594_0,COMPLETED,SOBOL,29.000000000000000000000000000000,10.130000000000000781597009336110,4183,2588,2492,0.924177530697174343110589234129
595,,,,,,,,,,,,,,,595_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,612,2343,3389,0.393294559217151229457698491387
596,,,,,,,,,,,,,,,596_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1186,3733,4428,0.304237285803351520385717776662
597,,,,,,,,,,,,,,,597_0,COMPLETED,SOBOL,5.000000000000000000000000000000,3.229999999999999982236431605997,4803,1496,943,0.772293131942674460077569165151
598,,,,,,,,,,,,,,,598_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3440,4551,3108,0.179435875689983370673274976070
599,,,,,,,,,,,,,,,599_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2369,537,1524,0.647369370881188621602575494762
600,,,,,,,,,,,,,,,600_0,COMPLETED,SOBOL,285.000000000000000000000000000000,2.220000000000000195399252334028,2135,2979,2514,0.842887134877312926839465490048
601,,,,,,,,,,,,,,,601_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,3206,2109,1607,0.374359201514720907333355626179
602,,,,,,,,,,,,,,,602_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4413,4056,4944,0.717963959903642479076779636671
603,,,,,,,,,,,,,,,603_0,COMPLETED,SOBOL,9.000000000000000000000000000000,8.339999999999999857891452847980,796,1174,938,0.249557547663245338220860958245
604,,,,,,,,,,,,,,,604_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,221,4785,1879,0.089286113191302862723830457981
605,,,,,,,,,,,,,,,605_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3791,146,3492,0.619727066543884541616193928348
606,,,,,,,,,,,,,,,606_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,2655,3186,578,0.463934412824921316165216467198
607,,,,,,,,,,,,,,,607_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1538,1574,4053,0.994253848776500692707713824348
608,,,,,,,,,,,,,,,608_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1452,4926,3275,0.630126681304723046395110941376
609,,,,,,,,,,,,,,,609_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2559,308,2291,0.161561121104378230262099691572
610,,,,,,,,,,,,,,,610_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3886,3357,4260,0.754927897916082280005412030732
611,,,,,,,,,,,,,,,611_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,306,1726,176,0.286484807742014513376460627114
612,,,,,,,,,,,,,,,612_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,867,2827,1391,0.375907532026804991343027495532
613,,,,,,,,,,,,,,,613_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4474,1939,2926,0.906447083955910004604561436281
614,,,,,,,,,,,,,,,614_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3145,3894,1144,0.001381205640267580856891949104
615,,,,,,,,,,,,,,,615_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2064,1033,4541,0.531798283821903194912295020913
616,,,,,,,,,,,,,,,616_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.129999999999999893418589635985,2454,3591,727,0.976995321804843830371112289868
617,,,,,,,,,,,,,,,617_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3535,1336,4840,0.446075257478188713644584595386
618,,,,,,,,,,,,,,,618_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,4708,4380,1730,0.602347185903694515296535882953
619,,,,,,,,,,,,,,,619_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1100,386,2705,0.071548519899882381811728748744
620,,,,,,,,,,,,,,,620_0,COMPLETED,SOBOL,9.000000000000000000000000000000,3.160000000000000142108547152020,541,4284,3861,0.232186119711771610241157759447
621,,,,,,,,,,,,,,,621_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,4121,799,455,0.700217675767187075486219782761
622,,,,,,,,,,,,,,,622_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2951,2749,3596,0.357109369109291585608900732041
623,,,,,,,,,,,,,,,623_0,COMPLETED,SOBOL,9.000000000000000000000000000000,5.589999999999999857891452847980,1843,2485,2090,0.825019523120671505189704930672
624,,,,,,,,,,,,,,,624_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1619,2574,4911,0.043550236056745052215521951666
625,,,,,,,,,,,,,,,625_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.550000000000000044408920985006,3038,2194,812,0.512071203347016168372363154049
626,,,,,,,,,,,,,,,626_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,4346,4144,2634,0.418198969209287285675458178957
627,,,,,,,,,,,,,,,627_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,453,775,1645,0.886597581830248282486195421370
628,,,,,,,,,,,,,,,628_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.629999999999999893418589635985,1032,4674,545,0.788361105244047899454074013192
629,,,,,,,,,,,,,,,629_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4952,563,3927,0.257927117963787144727660916033
630,,,,,,,,,,,,,,,630_0,COMPLETED,SOBOL,4.000000000000000000000000000000,18.559999999999998721023075631820,3603,3607,1999,0.663437500472646157767542263173
631,,,,,,,,,,,,,,,631_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2210,1469,3530,0.133125864140503091803680035810
632,,,,,,,,,,,,,,,632_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.950000000000000177635683940025,1976,3910,2381,0.312378504197113215923309326172
633,,,,,,,,,,,,,,,633_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3369,1166,3341,0.843406514735799306414776310703
634,,,,,,,,,,,,,,,634_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4562,3121,85,0.187576694055553522266777122240
635,,,,,,,,,,,,,,,635_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,642,2116,4194,0.718483183472044761863628536958
636,,,,,,,,,,,,,,,636_0,COMPLETED,SOBOL,14.000000000000000000000000000000,13.849999999999999644728632119950,62,3216,2997,0.566598367943987213379841705319
637,,,,,,,,,,,,,,,637_0,COMPLETED,SOBOL,11.000000000000000000000000000000,3.930000000000000159872115546023,3954,1703,1476,0.098519837415311492523350977990
638,,,,,,,,,,,,,,,638_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,2803,4752,4470,0.941125053425598934175866361329
639,,,,,,,,,,,,,,,639_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1384,16,1059,0.473168040297925474035878323775
640,,,,,,,,,,,,,,,640_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1403,2664,3098,0.874203178116958579124684547423
641,,,,,,,,,,,,,,,641_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2786,2419,1494,0.406200438976101585453193365538
642,,,,,,,,,,,,,,,642_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3974,4370,4437,0.499554459849186227593520470691
643,,,,,,,,,,,,,,,643_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,44,864,973,0.031674075377639387962602768312
644,,,,,,,,,,,,,,,644_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,660,4471,2464,0.129392323814425613814904636456
645,,,,,,,,,,,,,,,645_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4543,456,3378,0.660344539244100414698834811134
646,,,,,,,,,,,,,,,646_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3387,3501,72,0.254315913701057438878194716381
647,,,,,,,,,,,,,,,647_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1958,1264,4089,0.785145778182614550999574021262
648,,,,,,,,,,,,,,,648_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2193,3824,550,0.730481282046902880011884917622
649,,,,,,,,,,,,,,,649_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3622,942,4042,0.199971499657630918944661857495
650,,,,,,,,,,,,,,,650_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.319999999999999840127884453977,4934,2898,1907,0.855283107073232518047234407277
651,,,,,,,,,,,,,,,651_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1051,2029,3503,0.324894845806155352363475685706
652,,,,,,,,,,,,,,,652_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,434,3423,4934,0.476261433184798799178594208570
653,,,,,,,,,,,,,,,653_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.869999999999999995559107901499,4364,1811,908,0.944858191862888663337116668117
654,,,,,,,,,,,,,,,654_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3020,4861,2522,0.101734732818417258903842537165
655,,,,,,,,,,,,,,,655_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1637,222,1637,0.570209974095504779079135460051
656,,,,,,,,,,,,,,,656_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1861,4838,3796,0.290065468456875530378624716832
657,,,,,,,,,,,,,,,657_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2932,81,327,0.758173768525384317307214132597
658,,,,,,,,,,,,,,,658_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4139,3131,3749,0.165264236960746352389506341751
659,,,,,,,,,,,,,,,659_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,522,1637,2130,0.633250067002978145325187142589
660,,,,,,,,,,,,,,,660_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1120,3031,681,0.544284602850023668807466492581
661,,,,,,,,,,,,,,,661_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4690,2044,4692,0.013287790789082645423468953538
662,,,,,,,,,,,,,,,662_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3554,4001,1864,0.918810944121331019118770200294
663,,,,,,,,,,,,,,,663_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2437,1236,2765,0.387936605807859435923745650143
664,,,,,,,,,,,,,,,664_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2046,3678,1267,0.068303200027067217936505016951
665,,,,,,,,,,,,,,,665_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3163,1559,2856,0.598766004221886416480913339910
666,,,,,,,,,,,,,,,666_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,4455,4604,1200,0.442951321043446644143415369399
667,,,,,,,,,,,,,,,667_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.290000000000000035527136788005,885,472,4679,0.973292726915422790057164093014
668,,,,,,,,,,,,,,,668_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,288,4078,3132,0.813112387235369493687642261648
669,,,,,,,,,,,,,,,669_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3905,689,2241,0.344623571048118193527187713698
670,,,,,,,,,,,,,,,670_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2542,2640,4335,0.688189152722619490454292190407
671,,,,,,,,,,,,,,,671_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.089999999999999857891452847980,1471,2279,294,0.219821738579403597180217388996
672,,,,,,,,,,,,,,,672_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1557,4219,2028,0.405688948045670960684816463981
673,,,,,,,,,,,,,,,673_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2637,851,3540,0.936176046045590237731914839969
674,,,,,,,,,,,,,,,674_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,3810,2811,517,0.031162681198213249000872338001
675,,,,,,,,,,,,,,,675_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,203,2430,3917,0.561527424528822316496246003226
676,,,,,,,,,,,,,,,676_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,814,3526,2643,0.651102926092036016214592564211
677,,,,,,,,,,,,,,,677_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4394,1388,1675,0.182528851803299030365224098205
678,,,,,,,,,,,,,,,678_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3223,4442,4901,0.775904321320634360326096157223
679,,,,,,,,,,,,,,,679_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2116,331,782,0.307452597980014952216976098498
680,,,,,,,,,,,,,,,680_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2351,2889,4479,0.237559434203617275693787291857
681,,,,,,,,,,,,,,,681_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,3458,1884,1089,0.705569139416795221286804462579
682,,,,,,,,,,,,,,,682_0,COMPLETED,SOBOL,6.000000000000000000000000000000,10.419999999999999928945726423990,4785,3829,2987,0.362482624062057556812987968442
683,,,,,,,,,,,,,,,683_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1205,1086,1446,0.830370808153040651511389569350
684,,,,,,,,,,,,,,,684_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,593,4988,114,0.991160470774397284188239609648
685,,,,,,,,,,,,,,,685_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,4200,253,4205,0.460201289272401448116056599247
686,,,,,,,,,,,,,,,686_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,2871,3292,2353,0.616512156256008858612460699078
687,,,,,,,,,,,,,,,687_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1790,1778,3331,0.085674492155015477545809687854
688,,,,,,,,,,,,,,,688_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,1702,3281,1155,0.802525301588326689383734446892
689,,,,,,,,,,,,,,,689_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3095,1651,4570,0.272054102383274598597751037232
690,,,,,,,,,,,,,,,690_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4288,4689,1380,0.677601518199685948218302655732
691,,,,,,,,,,,,,,,691_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.790000000000000035527136788005,368,71,2897,0.147252789020910851425227861000
692,,,,,,,,,,,,,,,692_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,961,3974,4290,0.048924503173865381555618370157
693,,,,,,,,,,,,,,,693_0,COMPLETED,SOBOL,4.000000000000000000000000000000,3.810000000000000053290705182008,4854,1114,185,0.517421714371349650285480947787
694,,,,,,,,,,,,,,,694_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3703,3059,3246,0.423573176787327976278163532697
695,,,,,,,,,,,,,,,695_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2283,2171,2282,0.891947914237342764920413173968
696,,,,,,,,,,,,,,,696_0,COMPLETED,SOBOL,6.000000000000000000000000000000,4.370000000000000106581410364015,1892,4612,3626,0.587573660106025630334158904589
697,,,,,,,,,,,,,,,697_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,3311,618,2099,0.119488520739506928758366655074
698,,,,,,,,,,,,,,,698_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4619,3672,3832,0.962100524204876239586781139224
699,,,,,,,,,,,,,,,699_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,726,1416,446,0.494136783161200576763860681240
700,,,,,,,,,,,,,,,700_0,COMPLETED,SOBOL,5.000000000000000000000000000000,2.799999999999999822364316059975,134,2512,1741,0.342160872841253849152565180702
701,,,,,,,,,,,,,,,701_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,4054,2249,2734,0.873134524200204764632360365795
702,,,,,,,,,,,,,,,702_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2705,4209,716,0.217359122238773849744575272780
703,,,,,,,,,,,,,,,703_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1312,723,4811,0.748211371553689219560112633189
704,,,,,,,,,,,,,,,704_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,1286,4400,893,0.112917022272199393806424438935
705,,,,,,,,,,,,,,,705_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.000000000000000000000000000000,2669,368,4988,0.581467759102303527463107002404
706,,,,,,,,,,,,,,,706_0,COMPLETED,SOBOL,3.000000000000000000000000000000,0.000000000000000000000000000000,4013,3568,1564,0.487565145149175094285709519681
