trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,const,max_depth,threshold
241,,,,,,,,,,,,,,,241_0,RUNNING,SOBOL,,,234,3873,8.922883343032561143104430811945,19,0.300094087596982694865488383584
242,1753985412.000000000000000000000000000000,1753985450.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1990 n_samples 216 const 4.470044378048741 max_depth 6 threshold 0.10972890477254987,0.000000000000000000000000000000,,i7114,15.000000000000000000000000000000,567.257812500000000000000000000000,556.757812500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.620000000000000106581410364015,5722372.000000000000000000000000000000,242_0,COMPLETED,SOBOL,15.000000000000000000000000000000,44.270000000000003126388037344441,1990,216,4.470044378048741329223503271351,6,0.109728904772549873403164610863
243,,,,,,,,,,,,,,,243_0,RUNNING,SOBOL,,,4126,3237,7.462341455986724270132981473580,12,0.777668431045487551500627887435
244,1753985424.000000000000000000000000000000,1753997491.000000000000000000000000000000,12067.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4782 n_samples 1083 const 8.434057802501135 max_depth 14 threshold 0.894271225867793,0.000000000000000000000000000000,,i7112,12056.000000000000000000000000000000,551.375000000000000000000000000000,486.841746711888958998315501958132,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.407874999999999987565502124198,5722380.000000000000000000000000000000,244_0,COMPLETED,SOBOL,12056.000000000000000000000000000000,3.680000000000000159872115546023,4782,1083,8.434057802501135014949795731809,14,0.894271225867792951547130542167
245,1753985429.000000000000000000000000000000,1753986670.000000000000000000000000000000,1241.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1291 n_samples 3004 const 1.0367594071496278 max_depth 10 threshold 0.2270016171336174,0.000000000000000000000000000000,,i7111,1232.000000000000000000000000000000,552.335937500000000000000000000000,542.494667658730122639099135994911,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.322749999999999981348253186297,5722384.000000000000000000000000000000,245_0,COMPLETED,SOBOL,1232.000000000000000000000000000000,3.770000000000000017763568394003,1291,3004,1.036759407149627776334455120377,10,0.227001617133617411559143306476
246,,,,,,,,,,,,,,,246_0,RUNNING,SOBOL,,,862,1652,5.489294418843464029578171903268,17,0.432321118704974638458082836223
247,1753985454.000000000000000000000000000000,1753985472.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3023 n_samples 4888 const 2.5763339174864814 max_depth 1 threshold 0.6967780743297189,0.000000000000000000000000000000,,i7109,1.000000000000000000000000000000,550.964843750000000000000000000000,550.964843750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.377875000000000016431300764452,5722394.000000000000000000000000000000,247_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.979999999999999982236431605997,3023,4888,2.576333917486481439595991105307,1,0.696778074329718943857869817293
248,1753985486.000000000000000000000000000000,1753985946.000000000000000000000000000000,460.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2569 n_samples 565 const 5.826077280902305 max_depth 8 threshold 0.32280200940743087,0.000000000000000000000000000000,,i7161,446.000000000000000000000000000000,552.808593750000000000000000000000,552.808593750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.487875000000000058619775700208,5722399.000000000000000000000000000000,248_0,COMPLETED,SOBOL,446.000000000000000000000000000000,18.750000000000000000000000000000,2569,565,5.826077280902304700305194273824,8,0.322802009407430867682364805660
249,,,,,,,,,,,,,,,249_0,RUNNING,SOBOL,,,1043,3483,3.450324401628225956528694950975,15,0.555822102086618530236705737479
250,1753985485.000000000000000000000000000000,1753985610.000000000000000000000000000000,125.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1784 n_samples 2483 const 8.05817924651131 max_depth 3 threshold 0.8471271165702492,0.000000000000000000000000000000,,i7108,113.000000000000000000000000000000,553.894531250000000000000000000000,553.894531250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.223000000000000003774758283726,5722404.000000000000000000000000000000,250_0,COMPLETED,SOBOL,113.000000000000000000000000000000,0.619999999999999995559107901499,1784,2483,8.058179246511310012124340573791,3,0.847127116570249194538178016955
251,,,,,,,,,,,,,,,251_0,RUNNING,SOBOL,,,4641,4095,0.123670845129527154360182805704,17,0.023670644890516998049001529125
252,,,,,,,,,,,,,,,252_0,RUNNING,SOBOL,,,3955,1317,4.211379746466875850785527291009,19,0.156141581155359754351508172476
253,1753985521.000000000000000000000000000000,1753985652.000000000000000000000000000000,131.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2435 n_samples 4646 const 6.510232443374583 max_depth 3 threshold 0.979780665686354,0.000000000000000000000000000000,,i7108,120.000000000000000000000000000000,551.562500000000000000000000000000,551.562500000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722412.000000000000000000000000000000,253_0,COMPLETED,SOBOL,120.000000000000000000000000000000,0.000000000000000000000000000000,2435,4646,6.510232443374582622652724239742,3,0.979780665686354024224158365541
254,1753985519.000000000000000000000000000000,1753985834.000000000000000000000000000000,315.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 366 n_samples 637 const 1.9002451575668529 max_depth 11 threshold 0.6726688020657748,0.000000000000000000000000000000,,i7105,299.000000000000000000000000000000,550.964843750000000000000000000000,550.964843750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.457500000000000017763568394003,5722416.000000000000000000000000000000,254_0,COMPLETED,SOBOL,299.000000000000000000000000000000,16.000000000000000000000000000000,366,637,1.900245157566852860497874644352,11,0.672668802065774840137635237625
255,1753985545.000000000000000000000000000000,1753989595.000000000000000000000000000000,4050.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3212 n_samples 2777 const 9.914087751582265 max_depth 8 threshold 0.4398313222378492,0.000000000000000000000000000000,,i7104,4032.000000000000000000000000000000,554.699218750000000000000000000000,553.485098379629675946489442139864,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722422.000000000000000000000000000000,255_0,COMPLETED,SOBOL,4032.000000000000000000000000000000,0.000000000000000000000000000000,3212,2777,9.914087751582265184424613835290,8,0.439831322237849209333404587596
256,1753985549.000000000000000000000000000000,1753986260.000000000000000000000000000000,711.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3216 n_samples 633 const 6.237842104423792 max_depth 18 threshold 0.19453483451157808,0.000000000000000000000000000000,,i7103,694.000000000000000000000000000000,554.222656250000000000000000000000,554.167100694444457076315302401781,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.610875000000000056843418860808,5722428.000000000000000000000000000000,256_0,COMPLETED,SOBOL,694.000000000000000000000000000000,14.560000000000000497379915032070,3216,633,6.237842104423791944611821236322,18,0.194534834511578075266768905749
257,1753985601.000000000000000000000000000000,1753985733.000000000000000000000000000000,132.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 357 n_samples 2790 const 3.233261178911664 max_depth 4 threshold 0.9268596115913242,0.000000000000000000000000000000,,i7164,109.000000000000000000000000000000,552.195312500000000000000000000000,552.195312500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.044624999999999998001598555675,5722429.000000000000000000000000000000,257_0,COMPLETED,SOBOL,109.000000000000000000000000000000,4.299999999999999822364316059975,357,2790,3.233261178911663868973391799955,4,0.926859611591324239476819002448
258,1753985590.000000000000000000000000000000,1753998090.000000000000000000000000000000,12500.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2429 n_samples 1321 const 7.686712818370202 max_depth 13 threshold 0.7266862917076796,0.000000000000000000000000000000,,i7109,12488.000000000000000000000000000000,549.332031250000000000000000000000,483.354415625000001455191522836685,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.910874999999999990230037383299,5722430.000000000000000000000000000000,258_0,COMPLETED,SOBOL,12488.000000000000000000000000000000,3.229999999999999982236431605997,2429,1321,7.686712818370201816264852823224,13,0.726686291707679621332260921918
259,1753985593.000000000000000000000000000000,1753985826.000000000000000000000000000000,233.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3956 n_samples 4633 const 0.3785913011170924 max_depth 6 threshold 0.4025345044285059,0.000000000000000000000000000000,,i7105,221.000000000000000000000000000000,551.511718750000000000000000000000,551.511718750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.494499999999999995115018691649,5722431.000000000000000000000000000000,259_0,COMPLETED,SOBOL,221.000000000000000000000000000000,3.959999999999999964472863211995,3956,4633,0.378591301117092382533257932664,6,0.402534504428505912621005791152
260,1753985589.000000000000000000000000000000,1753991454.000000000000000000000000000000,5865.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4637 n_samples 2499 const 3.800244434048422 max_depth 10 threshold 0.2695762709118426,0.000000000000000000000000000000,,i7104,5852.000000000000000000000000000000,552.726562500000000000000000000000,537.242240736797270983515772968531,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.579624999999999945821116398292,5722433.000000000000000000000000000000,260_0,COMPLETED,SOBOL,5852.000000000000000000000000000000,1.379999999999999893418589635985,4637,2499,3.800244434048421826588537442149,10,0.269576270911842608146713473616
261,,,,,,,,,,,,,,,261_0,RUNNING,SOBOL,,,1792,4089,6.725484015084803424144865857670,13,0.594520039843395298184702824074
262,1753985593.000000000000000000000000000000,1753985618.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1049 n_samples 549 const 2.273561677865684 max_depth 2 threshold 0.8095256143603474,0.000000000000000000000000000000,,i7102,7.000000000000000000000000000000,552.847656250000000000000000000000,551.514322916666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.442374999999999962696506372595,5722435.000000000000000000000000000000,262_0,COMPLETED,SOBOL,7.000000000000000000000000000000,8.439999999999999502620084967930,1049,549,2.273561677865683972044053007266,2,0.809525614360347423037467251561
263,,,,,,,,,,,,,,,263_0,RUNNING,SOBOL,,,2568,3489,9.658576225643045631841232534498,18,0.077992818932980295665302605812
264,,,,,,,,,,,,,,,264_0,RUNNING,SOBOL,,,3012,1650,1.389767657144926449319655148429,15,0.949506977228447790473353506968
265,1753985604.000000000000000000000000000000,1753989133.000000000000000000000000000000,3529.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 878 n_samples 4899 const 9.33152031585388 max_depth 9 threshold 0.18653731885552408,0.000000000000000000000000000000,,i7093,3513.000000000000000000000000000000,551.292968750000000000000000000000,549.593252036118997239100281149149,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722445.000000000000000000000000000000,265_0,COMPLETED,SOBOL,3513.000000000000000000000000000000,0.000000000000000000000000000000,878,4899,9.331520315853879310452612116933,9,0.186537318855524075766894043227
266,1753985608.000000000000000000000000000000,1753998927.000000000000000000000000000000,13319.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1309 n_samples 1085 const 4.723057564390824 max_depth 16 threshold 0.471932633779943,0.000000000000000000000000000000,,i7092,13308.000000000000000000000000000000,549.878906250000000000000000000000,498.215307103979000658000586554408,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.654499999999999970690112149896,5722447.000000000000000000000000000000,266_0,COMPLETED,SOBOL,13308.000000000000000000000000000000,3.939999999999999946709294817992,1309,1085,4.723057564390823692690446478082,16,0.471932633779942989349365234375
267,1753985605.000000000000000000000000000000,1753985743.000000000000000000000000000000,138.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4769 n_samples 2993 const 7.091561418442987 max_depth 2 threshold 0.6406895397659391,0.000000000000000000000000000000,,i7092,124.000000000000000000000000000000,554.074218750000000000000000000000,554.074218750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5722448.000000000000000000000000000000,267_0,COMPLETED,SOBOL,124.000000000000000000000000000000,0.000000000000000000000000000000,4769,2993,7.091561418442987374533004185650,2,0.640689539765939120030679987394
268,1753985636.000000000000000000000000000000,1753985655.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4137 n_samples 234 const 8.64862268562056 max_depth 4 threshold 0.5235994476918131,0.000000000000000000000000000000,,i7108,11.000000000000000000000000000000,565.082031250000000000000000000000,557.582031250000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.579499999999999904076730672386,5722449.000000000000000000000000000000,268_0,COMPLETED,SOBOL,11.000000000000000000000000000000,42.840000000000003410605131648481,4137,234,8.648622685620560801567080488894,4,0.523599447691813102423452619405
269,1753985634.000000000000000000000000000000,1753987077.000000000000000000000000000000,1443.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1974 n_samples 3228 const 0.6275310663832352 max_depth 20 threshold 0.35514721867069604,0.000000000000000000000000000000,,i7106,1430.000000000000000000000000000000,549.917968750000000000000000000000,549.917968750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.246749999999999997113420135975,5722450.000000000000000000000000000000,269_0,COMPLETED,SOBOL,1430.000000000000000000000000000000,0.719999999999999973354647408996,1974,3228,0.627531066383235192063239082927,20,0.355147218670696040998535636390
270,1754000520.000000000000000000000000000000,1754002068.000000000000000000000000000000,1548.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 216 n_samples 2033 const 5.236910445610993 max_depth 7 threshold 0.05382299049571156,0.000000000000000000000000000000,,i7170,1530.000000000000000000000000000000,554.167968750000000000000000000000,554.142162298387120245024561882019,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.026999999999999999694688668228,5724082.000000000000000000000000000000,270_0,COMPLETED,SOBOL,1530.000000000000000000000000000000,0.979999999999999982236431605997,216,2033,5.236910445610993392051568662282,7,0.053822990495711563185832204681
271,,,,,,,,,,,,,,,271_0,RUNNING,SOBOL,,,3709,3882,2.945302006030455110874299862189,11,0.817097325833514354087583342334
272,1754000516.000000000000000000000000000000,1754000528.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3537 n_samples 2025 const 8.93222312734928 max_depth 1 threshold 0.42610470666363837,0.000000000000000000000000000000,,i7169,1.000000000000000000000000000000,554.765625000000000000000000000000,554.765625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.326375000000000081712414612412,5724084.000000000000000000000000000000,272_0,COMPLETED,SOBOL,1.000000000000000000000000000000,6.099999999999999644728632119950,3537,2025,8.932223127349280034081857593264,1,0.426104706663638366226365405964
273,,,,,,,,,,,,,,,273_0,RUNNING,SOBOL,,,74,3928,1.632506253806874196854437286675,17,0.694208952279761426495952036930
274,1754000550.000000000000000000000000000000,1754000569.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2146 n_samples 86 const 7.490828807605431 max_depth 10 threshold 0.8997492043022066,0.000000000000000000000000000000,,i7177,8.000000000000000000000000000000,554.406250000000000000000000000000,553.072916666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.612500000000000044408920985006,5724086.000000000000000000000000000000,274_0,COMPLETED,SOBOL,8.000000000000000000000000000000,30.839999999999999857891452847980,2146,86,7.490828807605431016725106019294,10,0.899749204302206617711590297404
275,,,,,,,,,,,,,,,275_0,RUNNING,SOBOL,,,4278,3339,4.480310623913072554103109723656,14,0.228330010559409851689238735162
276,1754000545.000000000000000000000000000000,1754005402.000000000000000000000000000000,4857.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 4940 n_samples 1098 const 1.0265028460714964 max_depth 12 threshold 0.09570679529756308,0.000000000000000000000000000000,,i7169,4849.000000000000000000000000000000,552.183593750000000000000000000000,549.631529132443574781063944101334,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.532624999999999904076730672386,5724088.000000000000000000000000000000,276_0,COMPLETED,SOBOL,4849.000000000000000000000000000000,7.780000000000000248689957516035,4940,1098,1.026502846071496444224635524733,12,0.095706795297563082569602954663
277,1754000553.000000000000000000000000000000,1754001708.000000000000000000000000000000,1155.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1449 n_samples 2942 const 8.405561064089648 max_depth 6 threshold 0.7673088398333638,0.000000000000000000000000000000,,i7168,1117.000000000000000000000000000000,551.632812500000000000000000000000,551.632812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5724091.000000000000000000000000000000,277_0,COMPLETED,SOBOL,1117.000000000000000000000000000000,0.000000000000000000000000000000,1449,2942,8.405561064089647871355737152044,6,0.767308839833363842686253519787
278,,,,,,,,,,,,,,,278_0,RUNNING,SOBOL,,,707,1794,2.546319498579018070216761771007,19,0.577149060217663656402464766870
279,1754000578.000000000000000000000000000000,1754000932.000000000000000000000000000000,354.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2871 n_samples 4793 const 5.479944651747123 max_depth 5 threshold 0.3092276653945446,0.000000000000000000000000000000,,i7177,343.000000000000000000000000000000,555.390625000000000000000000000000,555.336570945945936728094238787889,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5724096.000000000000000000000000000000,279_0,COMPLETED,SOBOL,343.000000000000000000000000000000,0.000000000000000000000000000000,2871,4793,5.479944651747122641438636492239,5,0.309227665394544604104964946600
280,1754000581.000000000000000000000000000000,1754000613.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2730 n_samples 386 const 3.4592167488224805 max_depth 8 threshold 0.6866753114853055,0.000000000000000000000000000000,,i7167,6.000000000000000000000000000000,550.843750000000000000000000000000,549.510416666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.544000000000000039079850466806,5724099.000000000000000000000000000000,280_0,COMPLETED,SOBOL,6.000000000000000000000000000000,30.500000000000000000000000000000,2730,386,3.459216748822480536063039835426,8,0.686675311485305472913864832663
281,,,,,,,,,,,,,,,281_0,RUNNING,SOBOL,,,1200,3693,5.855938233197667486251702939626,11,0.450175551336258639167908768286
282,1754000593.000000000000000000000000000000,1754000618.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 1630 n_samples 2193 const 0.152627387390472 max_depth 3 threshold 0.14285804656520487,0.000000000000000000000000000000,,i7166,3.000000000000000000000000000000,553.042968750000000000000000000000,553.042968750000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.407499999999999973354647408996,5724105.000000000000000000000000000000,282_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.580000000000000071054273576010,1630,2193,0.152627387390471991324147893465,3,0.142858046565204871436449707289
283,,,,,,,,,,,,,,,283_0,RUNNING,SOBOL,,,4486,4355,8.068586890254168864089479029644,19,0.970631725775077947027114078082
284,,,,,,,,,,,,,,,284_0,RUNNING,SOBOL,,,3795,1489,6.499815710832365311944158747792,17,0.853328434182330952673112278717
285,1754000607.000000000000000000000000000000,1754000777.000000000000000000000000000000,170.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 2278 n_samples 4425 const 4.182433186985553 max_depth 3 threshold 0.026224910452961922,0.000000000000000000000000000000,,i7164,145.000000000000000000000000000000,548.742187500000000000000000000000,548.742187500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5724114.000000000000000000000000000000,285_0,COMPLETED,SOBOL,145.000000000000000000000000000000,0.000000000000000000000000000000,2278,4425,4.182433186985552886483219481306,3,0.026224910452961922024961438638
286,1754000637.000000000000000000000000000000,1754008264.000000000000000000000000000000,7627.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 519 n_samples 934 const 9.884217114500702 max_depth 15 threshold 0.3173089365437627,0.000000000000000000000000000000,,i7167,7615.000000000000000000000000000000,551.347656250000000000000000000000,550.228205889580635812308173626661,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.324375000000000024424906541753,5724117.000000000000000000000000000000,286_0,COMPLETED,SOBOL,7615.000000000000000000000000000000,5.099999999999999644728632119950,519,934,9.884217114500701839574503537733,15,0.317308936543762687421121881926
287,1754000640.000000000000000000000000000000,1754000768.000000000000000000000000000000,128.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3366 n_samples 2530 const 1.8913621971653773 max_depth 8 threshold 0.5544788521733135,0.000000000000000000000000000000,,i7163,99.000000000000000000000000000000,550.542968750000000000000000000000,550.542968750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.841500000000000025757174171304,5724120.000000000000000000000000000000,287_0,COMPLETED,SOBOL,99.000000000000000000000000000000,2.930000000000000159872115546023,3366,2530,1.891362197165377345697834243765,8,0.554478852173313496720652437943
288,1754000639.000000000000000000000000000000,1754000885.000000000000000000000000000000,246.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier BNDM recent_samples_size 3305 n_samples 1401 const 4.990363763078117 max_depth 5 threshold 0.09159692425280809,0.000000000000000000000000000000,,i7160,219.000000000000000000000000000000,554.652343750000000000000000000000,554.652343750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.115250000000000074606987254811,5724123.000000000000000000000000000000,288_0,COMPLETED,SOBOL,219.000000000000000000000000000000,6.549999999999999822364316059975,3305,1401,4.990363763078116576821230410133,5,0.091596924252808090138877616937
289,,,,,,,,,,,,,,,289_0,RUNNING,SOBOL,,,625,4552,6.985371620981023710328372544609,19,0.795901681801304272667607619951
