trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
12,,,,,,,,,,,,,,,12_0,COMPLETED,SOBOL,4.000000000000000000000000000000,4.769999999999999573674358543940,4851,3141,0.923292349958792279984720607899,17,0.005
13,,,,,,,,,,,,,,,13_0,COMPLETED,SOBOL,123.000000000000000000000000000000,2.879999999999999893418589635985,528,2001,0.152418591300025579871046943481,46,0.01
14,,,,,,,,,,,,,,,14_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.360000000000000097699626167014,2341,4955,0.310751796575263139477129925581,26,0.05
15,,,,,,,,,,,,,,,15_0,COMPLETED,SOBOL,4.000000000000000000000000000000,20.500000000000000000000000000000,2901,1154,0.520339768515899803169588722085,12,0.001
16,,,,,,,,,,,,,,,16_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.839999999999999968913755310496,3089,4765,0.320020499257370805157307813715,11,0.001
17,,,,,,,,,,,,,,,17_0,COMPLETED,SOBOL,4.000000000000000000000000000000,9.580000000000000071054273576010,2448,1041,0.607542199147865225050679782726,27,0.025
18,,,,,,,,,,,,,,,18_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.439999999999999946709294817992,345,3410,0.945241347288712896457241185999,45,0.005
19,,,,,,,,,,,,,,,19_0,COMPLETED,SOBOL,5.000000000000000000000000000000,4.790000000000000035527136788005,4742,2035,0.221123453220352539361215349345,19,0.25
20,,,,,,,,,,,,,,,20_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.979999999999999982236431605997,4347,2961,0.643965035561472221026235729369,41,0.05
21,,,,,,,,,,,,,,,21_0,COMPLETED,SOBOL,4.000000000000000000000000000000,9.550000000000000710542735760100,1208,1586,0.432492565024644115556640144860,22,0.025
22,,,,,,,,,,,,,,,22_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.680000000000000159872115546023,1583,3964,0.028489232849329710478558652653,2,0.01
23,,,,,,,,,,,,,,,23_0,COMPLETED,SOBOL,20.000000000000000000000000000000,60.280000000000001136868377216160,3483,241,0.801369316276162813039718457730,37,0.1
24,,,,,,,,,,,,,,,24_0,COMPLETED,SOBOL,103.000000000000000000000000000000,1.379999999999999893418589635985,3252,3616,0.167974028961732996245714844008,34,0.005
25,,,,,,,,,,,,,,,25_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.870000000000000106581410364015,1351,2495,0.876557494880631615785659960238,4,0.001
26,,,,,,,,,,,,,,,26_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.830000000000000071054273576010,820,4462,0.535882840642705526867928256252,24,0.01
27,,,,,,,,,,,,,,,27_0,COMPLETED,SOBOL,9.000000000000000000000000000000,28.949999999999999289457264239900,3959,681,0.264014093631878499213172517557,39,0.005
28,,,,,,,,,,,,,,,28_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.490000000000000213162820728030,4511,4326,0.873949732393026312848860470694,15,0.001
29,,,,,,,,,,,,,,,29_0,COMPLETED,SOBOL,3.000000000000000000000000000000,20.739999999999998436805981327780,113,544,0.085539027884602547580072950950,48,0.1
30,,,,,,,,,,,,,,,30_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.120000000000000106581410364015,2059,2502,0.484598599873483193434253735177,31,0.025
31,,,,,,,,,,,,,,,31_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.099999999999999644728632119950,2700,1381,0.711727830357849589049124006124,7,0.1
32,,,,,,,,,,,,,,,32_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.129999999999999893418589635985,2765,4176,0.420973109131678957517408434796,24,0.25
33,,,,,,,,,,,,,,,33_0,COMPLETED,SOBOL,4.000000000000000000000000000000,34.659999999999996589394868351519,2166,379,0.632451245656237004411082125443,40,0.001
34,,,,,,,,,,,,,,,34_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.950000000000000177635683940025,41,2669,0.782064354537054917670957365772,32,0.01
35,,,,,,,,,,,,,,,35_0,COMPLETED,SOBOL,9.000000000000000000000000000000,7.549999999999999822364316059975,4402,1524,0.009182441933080553314594496328,6,0.05
36,,,,,,,,,,,,,,,36_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.910000000000000142108547152020,4006,3470,0.618939866047352515998625221982,29,0.01
37,,,,,,,,,,,,,,,37_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.540000000000000035527136788005,904,2325,0.331412410940974955231297371938,10,0.025
38,,,,,,,,,,,,,,,38_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.829999999999999960031971113494,1301,4625,0.240306521866470584880559613339,14,0.025
39,,,,,,,,,,,,,,,39_0,COMPLETED,SOBOL,6.000000000000000000000000000000,15.019999999999999573674358543940,3160,829,0.964426393825560834827115286316,50,0.1
40,,,,,,,,,,,,,,,40_0,COMPLETED,SOBOL,204.000000000000000000000000000000,1.770000000000000017763568394003,3553,3111,0.066223124543204905934068449369,47,0.01
41,,,,,,,,,,,,,,,41_0,COMPLETED,SOBOL,4.000000000000000000000000000000,16.129999999999999005240169935860,1694,1750,0.854639614010229697882436994405,17,0.05
42,,,,,,,,,,,,,,,42_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.830000000000000071054273576010,1141,3797,0.700220275269821335051290134288,11,0.1
43,,,,,,,,,,,,,,,43_0,COMPLETED,SOBOL,70.000000000000000000000000000000,5.360000000000000319744231092045,4243,98,0.473089096637442696469122438430,27,0.25
44,,,,,,,,,,,,,,,44_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.680000000000000048849813083507,4795,4910,0.895751505129039338193308594782,3,0.01
45,,,,,,,,,,,,,,,45_0,COMPLETED,SOBOL,124.000000000000000000000000000000,3.080000000000000071054273576010,434,1211,0.187162402965128427112517783826,36,0.005
46,,,,,,,,,,,,,,,46_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.439999999999999946709294817992,2403,3247,0.275399859726428997142022581102,44,0.025
47,,,,,,,,,,,,,,,47_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.929999999999999715782905695960,3002,1887,0.547270465657115012803046738554,19,0.1
48,,,,,,,,,,,,,,,48_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.820000000000000284217094304040,2875,3291,0.347027341473847616981629471411,22,0.25
49,,,,,,,,,,,,,,,49_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.759999999999999786837179271970,2196,2166,0.572144581202417623622125120164,42,0.1
50,,,,,,,,,,,,,,,50_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.359999999999999875655021241982,561,4788,0.980030847486108580568497927743,38,0.25
51,,,,,,,,,,,,,,,51_0,COMPLETED,SOBOL,7.000000000000000000000000000000,11.210000000000000852651282912120,4999,1011,0.193506470751017345399702662689,1,0.005
52,,,,,,,,,,,,,,,52_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.770000000000000017763568394003,4134,3987,0.679240827335044761170479432622,28,0.001
53,,,,,,,,,,,,,,,53_0,COMPLETED,SOBOL,14.000000000000000000000000000000,80.930000000000006821210263296962,957,210,0.405363896636292353470309990371,11,0.01
54,,,,,,,,,,,,,,,54_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.959999999999999964472863211995,1801,2842,0.055984389146789909075252467119,18,0.1
55,,,,,,,,,,,,,,,55_0,COMPLETED,SOBOL,4.000000000000000000000000000000,5.959999999999999964472863211995,3740,1716,0.766457989906892178666453219193,46,0.25
56,,,,,,,,,,,,,,,56_0,COMPLETED,SOBOL,306.000000000000000000000000000000,0.000000000000000000000000000000,3347,4424,0.140418030217289935279723067652,47,0.001
57,,,,,,,,,,,,,,,57_0,COMPLETED,SOBOL,7.000000000000000000000000000000,27.670000000000001705302565824240,1408,707,0.911286003917455622591603514593,16,0.25
58,,,,,,,,,,,,,,,58_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.959999999999999964472863211995,721,3748,0.500546087451279153590633086424,8,0.05
59,,,,,,,,,,,,,,,59_0,COMPLETED,SOBOL,4.000000000000000000000000000000,6.519999999999999573674358543940,3898,2369,0.290960063658654677354320483573,31,0.1
60,,,,,,,,,,,,,,,60_0,COMPLETED,SOBOL,4.000000000000000000000000000000,6.599999999999999644728632119950,4606,2635,0.839099397184327244758605957031,5,0.1
61,,,,,,,,,,,,,,,61_0,COMPLETED,SOBOL,3.000000000000000000000000000000,11.140000000000000568434188608080,168,1256,0.112973200457170602772904999256,33,0.05
62,,,,,,,,,,,,,,,62_0,COMPLETED,SOBOL,209.000000000000000000000000000000,4.299999999999999822364316059975,1959,4288,0.457530803674832009519946041110,39,0.001
63,,,,,,,,,,,,,,,63_0,COMPLETED,SOBOL,5.000000000000000000000000000000,28.920000000000001705302565824240,2639,570,0.746942757377401012064410679159,25,0.005
64,,,,,,,,,,,,,,,64_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.219999999999999973354647408996,2600,4682,0.479899472611025001977935744435,43,0.005
65,,,,,,,,,,,,,,,65_0,COMPLETED,SOBOL,10.000000000000000000000000000000,17.489999999999998436805981327780,1999,803,0.689488649131730246821803120838,20,0.05
66,,,,,,,,,,,,,,,66_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.580000000000000071054273576010,208,3493,0.847827319631353049089739215560,3,0.001
67,,,,,,,,,,,,,,,67_0,COMPLETED,SOBOL,37.000000000000000000000000000000,5.250000000000000000000000000000,4567,2275,0.076956669086590406836378974731,35,0.025
68,,,,,,,,,,,,,,,68_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.490000000000000213162820728030,3858,2731,0.561902462571859384610206689104,13,0.025
69,,,,,,,,,,,,,,,69_0,COMPLETED,SOBOL,3.000000000000000000000000000000,8.150000000000000355271367880050,759,1514,0.272486047461628910770770062300,26,0.1
70,,,,,,,,,,,,,,,70_0,COMPLETED,SOBOL,31.000000000000000000000000000000,3.189999999999999946709294817992,1446,4194,0.172532294712960720950434279075,46,0.01
71,,,,,,,,,,,,,,,71_0,COMPLETED,SOBOL,16.000000000000000000000000000000,51.719999999999998863131622783840,3308,314,0.898663428731262703408333436528,17,0.25
72,,,,,,,,,,,,,,,72_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.540000000000000035527136788005,3701,3229,0.008211171178147196395014084658,14,0.05
73,,,,,,,,,,,,,,,73_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.110000000000000319744231092045,1839,1952,0.794738581670448196447864575021,50,0.25
74,,,,,,,,,,,,,,,74_0,COMPLETED,SOBOL,2.000000000000000000000000000000,4.709999999999999964472863211995,996,4848,0.633420598005875912228646029689,30,0.005
75,,,,,,,,,,,,,,,75_0,COMPLETED,SOBOL,7.000000000000000000000000000000,10.130000000000000781597009336110,4095,1222,0.408300800403580077535536929645,9,0.025
76,,,,,,,,,,,,,,,76_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.609999999999999875655021241982,4960,3773,0.955652537468820839627881014167,33,0.01
77,,,,,,,,,,,,,,,77_0,COMPLETED,SOBOL,18.000000000000000000000000000000,15.849999999999999644728632119950,601,148,0.245174356330186138386295624514,6,0.1
78,,,,,,,,,,,,,,,78_0,COMPLETED,SOBOL,8.000000000000000000000000000000,5.009999999999999786837179271970,2235,3053,0.340188155960291616075608089886,23,0.001
79,,,,,,,,,,,,,,,79_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.209999999999999964472863211995,2837,1777,0.614070142921060324603388380638,41,0.025
80,,,,,,,,,,,,,,,80_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.330000000000000071054273576010,3040,2853,0.288026264287531363894601099673,39,0.25
81,,,,,,,,,,,,,,,81_0,COMPLETED,SOBOL,3.000000000000000000000000000000,9.710000000000000852651282912120,2363,1654,0.515152386657893646138006715773,25,0.01
82,,,,,,,,,,,,,,,82_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.049999999999999822364316059975,394,4052,0.914221721693873390357509833848,4,0.05
83,,,,,,,,,,,,,,,83_0,COMPLETED,SOBOL,43.000000000000000000000000000000,85.010000000000005115907697472721,4833,192,0.125809812605381016181738118576,35,0.1
84,,,,,,,,,,,,,,,84_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.050000000000000044408920985006,4283,4814,0.736233021879568738654597837012,7,0.005
85,,,,,,,,,,,,,,,85_0,COMPLETED,SOBOL,6.000000000000000000000000000000,19.239999999999998436805981327780,1102,953,0.464364973822608606557338362109,31,0.05
86,,,,,,,,,,,,,,,86_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.239999999999999991118215802999,1655,3341,0.123681047292426224415429203418,49,0.025
87,,,,,,,,,,,,,,,87_0,COMPLETED,SOBOL,4.000000000000000000000000000000,6.969999999999999751310042483965,3593,2143,0.832267115699127368877441313089,15,0.001
88,,,,,,,,,,,,,,,88_0,COMPLETED,SOBOL,147.000000000000000000000000000000,0.000000000000000000000000000000,3200,4238,0.198384774651378381626898317336,19,0.005
89,,,,,,,,,,,,,,,89_0,COMPLETED,SOBOL,7.000000000000000000000000000000,22.449999999999999289457264239900,1262,593,0.971261749964207443674979458592,45,0.025
90,,,,,,,,,,,,,,,90_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.279999999999999804600747665972,865,2609,0.567268195707350986189965169615,27,0.025
91,,,,,,,,,,,,,,,91_0,COMPLETED,SOBOL,5.000000000000000000000000000000,21.260000000000001563194018672220,4046,1313,0.355794520590454355080112236465,11,0.001
92,,,,,,,,,,,,,,,92_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.769999999999999573674358543940,4440,3684,0.779123651137575534697532475548,37,0.05
93,,,,,,,,,,,,,,,93_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.849999999999999644728632119950,1,2387,0.055006456023082135609048037850,2,0.01
94,,,,,,,,,,,,,,,94_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.849999999999999977795539507497,2126,4414,0.392696346743032331794154288218,22,0.25
95,,,,,,,,,,,,,,,95_0,COMPLETED,SOBOL,5.000000000000000000000000000000,16.129999999999999005240169935860,2804,768,0.680220649121329179465078595967,42,0.05
96,,,,,,,,,,,,,,,96_0,COMPLETED,SOBOL,9.000000000000000000000000000000,1.780000000000000026645352591004,2661,3519,0.452480528309941287812279142599,26,0.001
97,,,,,,,,,,,,,,,97_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.229999999999999982236431605997,2098,2237,0.724354212611913683694808696600,12,0.05
98,,,,,,,,,,,,,,,98_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.880000000000000004440892098501,151,4557,0.812597164340317257291701480426,16,0.025
99,,,,,,,,,,,,,,,99_0,COMPLETED,SOBOL,65.000000000000000000000000000000,12.050000000000000710542735760100,4471,936,0.104009237013757235845723414513,47,0.01
100,,,,,,,,,,,,,,,100_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.889999999999999902300373832986,3920,4068,0.527158725263550897999209610134,20,0.1
101,,,,,,,,,,,,,,,101_0,COMPLETED,SOBOL,12.000000000000000000000000000000,30.670000000000001705302565824240,859,447,0.300026817934587575198435160928,44,0.01
102,,,,,,,,,,,,,,,102_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.520000000000000017763568394003,1391,2757,0.145601552957668911592037375158,36,0.05
103,,,,,,,,,,,,,,,103_0,COMPLETED,SOBOL,5.000000000000000000000000000000,8.839999999999999857891452847980,3213,1475,0.934015410194173445468379668455,2,0.005
104,,,,,,,,,,,,,,,104_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.819999999999999951150186916493,3445,4979,0.035324611295014622658339220607,7,0.05
105,,,,,,,,,,,,,,,105_0,COMPLETED,SOBOL,5.000000000000000000000000000000,15.519999999999999573674358543940,1623,1103,0.759447561625391287520869809669,32,0.025
106,,,,,,,,,,,,,,,106_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.820000000000000284217094304040,1247,3198,0.668347152646631026406964792841,40,0.001
107,,,,,,,,,,,,,,,107_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.549999999999999822364316059975,4308,1975,0.380820872377604258129935033139,23,0.005
108,,,,,,,,,,,,,,,108_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.240000000000000213162820728030,4703,3023,0.991065383685752698816884276312,49,0.001
109,,,,,,,,,,,,,,,109_0,COMPLETED,SOBOL,4.000000000000000000000000000000,12.419999999999999928945726423990,383,1800,0.218182742385193695344725028917,14,0.25
110,,,,,,,,,,,,,,,110_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.390000000000000124344978758018,2486,3904,0.367789910158142441254369714443,9,0.1
111,,,,,,,,,,,,,,,111_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3049,29,0.579265414452180271709380576795,29,0.01
112,,,,,,,,,,,,,,,112_0,COMPLETED,SOBOL,3.000000000000000000000000000000,1.979999999999999982236431605997,2941,3938,0.253297680893912913191456937057,30,0.025
113,,,,,,,,,,,,,,,113_0,COMPLETED,SOBOL,5.000000000000000000000000000000,51.070000000000000284217094304040,2303,298,0.542708459759131067734472253505,8,0.25
114,,,,,,,,,,,,,,,114_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.959999999999999964472863211995,489,2910,0.887275796281173811941300755279,15,0.1
115,,,,,,,,,,,,,,,115_0,COMPLETED,SOBOL,282.000000000000000000000000000000,0.910000000000000031086244689504,4891,1609,0.161146521182730789734094400956,48,0.001
116,,,,,,,,,,,,,,,116_0,COMPLETED,SOBOL,4.000000000000000000000000000000,1.760000000000000008881784197001,4182,3398,0.708798774950206267320140796073,25,0.25
117,,,,,,,,,,,,,,,117_0,COMPLETED,SOBOL,5.000000000000000000000000000000,6.099999999999999644728632119950,1041,2098,0.499215383388102063033642252776,38,0.05
118,,,,,,,,,,,,,,,118_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.560000000000000053290705182008,1750,4700,0.088466164886951442758444841274,34,0.01
119,,,,,,,,,,,,,,,119_0,COMPLETED,SOBOL,6.000000000000000000000000000000,25.269999999999999573674358543940,3648,1060,0.859334867283701897555658888450,5,0.025
120,,,,,,,,,,,,,,,120_0,COMPLETED,SOBOL,3.000000000000000000000000000000,4.530000000000000248689957516035,3416,2566,0.233782437210902582780391867345,1,0.1
121,,,,,,,,,,,,,,,121_0,COMPLETED,SOBOL,5.000000000000000000000000000000,12.980000000000000426325641456060,1518,1363,0.944254863133654032125718913449,37,0.005
122,,,,,,,,,,,,,,,122_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.709999999999999964472863211995,653,4337,0.594885103819891791765428479266,43,0.25
123,,,,,,,,,,,,,,,123_0,COMPLETED,SOBOL,11.000000000000000000000000000000,28.120000000000000994759830064140,3793,482,0.321005094749853003843753640467,21,0.025
124,,,,,,,,,,,,,,,124_0,COMPLETED,SOBOL,2.000000000000000000000000000000,4.129999999999999893418589635985,4659,4513,0.806252364140003896508801517484,45,0.05
125,,,,,,,,,,,,,,,125_0,COMPLETED,SOBOL,4.000000000000000000000000000000,31.820000000000000284217094304040,258,657,0.019730619635432961045395927613,18,0.25
126,,,,,,,,,,,,,,,126_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.680000000000000159872115546023,1914,3641,0.427607598755508688803672612266,10,0.01
127,,,,,,,,,,,,,,,127_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.349999999999999644728632119950,2553,2438,0.652725567180663324151623783109,28,0.025
128,,,,,,,,,,,,,,,128_0,COMPLETED,SOBOL,20.000000000000000000000000000000,3.000000000000000000000000000000,2561,3822,0.820760985473170889825667018158,38,0.005
129,,,,,,,,,,,,,,,129_0,COMPLETED,SOBOL,89.000000000000000000000000000000,5.660000000000000142108547152020,1882,99,0.094634803617373114414945689532,1,0.1
130,,,,,,,,,,,,,,,130_0,COMPLETED,SOBOL,3.000000000000000000000000000000,6.150000000000000355271367880050,247,3102,0.444073045538738386817101400084,21,0.05
131,,,,,,,,,,,,,,,131_0,COMPLETED,SOBOL,5.000000000000000000000000000000,7.849999999999999644728632119950,4684,1728,0.733485014112666200425394436024,42,0.001
132,,,,,,,,,,,,,,,132_0,COMPLETED,SOBOL,157.000000000000000000000000000000,0.000000000000000000000000000000,3819,3278,0.154979823164641844490674316148,18,0.01
133,,,,,,,,,,,,,,,133_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.080000000000000071054273576010,642,1903,0.925847811736166481644261239126,46,0.001
134,,,,,,,,,,,,,,,134_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.829999999999999960031971113494,1485,4897,0.518024086952209472656250000000,28,0.025
135,,,,,,,,,,,,,,,135_0,COMPLETED,SOBOL,5.000000000000000000000000000000,13.980000000000000426325641456060,3425,1173,0.308438078030943862994917026299,10,0.005
136,,,,,,,,,,,,,,,136_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.509999999999999786837179271970,3662,2683,0.660901932304725048261673236993,8,0.25
137,,,,,,,,,,,,,,,137_0,COMPLETED,SOBOL,11.000000000000000000000000000000,8.529999999999999360511537815910,1722,1562,0.387025016477331507136483423892,31,0.001
138,,,,,,,,,,,,,,,138_0,COMPLETED,SOBOL,61.000000000000000000000000000000,4.299999999999999822364316059975,1035,4145,0.042526162562891843543777525838,48,0.005
139,,,,,,,,,,,,,,,139_0,COMPLETED,SOBOL,18.000000000000000000000000000000,39.670000000000001705302565824240,4212,363,0.752999778194352931137700579711,16,0.05
140,,,,,,,,,,,,,,,140_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.030000000000000026645352591004,4921,4634,0.361589602869003989837892731884,38,0.005
141,,,,,,,,,,,,,,,141_0,COMPLETED,SOBOL,4.000000000000000000000000000000,17.250000000000000000000000000000,484,851,0.586706857468932918564519241045,25,0.025
142,,,,,,,,,,,,,,,142_0,COMPLETED,SOBOL,3.000000000000000000000000000000,2.160000000000000142108547152020,2275,3444,0.997509330306202146587679635559,5,0.01
143,,,,,,,,,,,,,,,143_0,COMPLETED,SOBOL,316.000000000000000000000000000000,0.000000000000000000000000000000,2954,2324,0.210984968442469833505015230912,34,0.001
144,,,,,,,,,,,,,,,144_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.299999999999999822364316059975,3080,3713,0.879118667259812358594217585051,32,0.025
145,,,,,,,,,,,,,,,145_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.679999999999999715782905695960,2480,2358,0.170529550224542608694022760574,6,0.05
146,,,,,,,,,,,,,,,146_0,COMPLETED,SOBOL,2.000000000000000000000000000000,0.569999999999999951150186916493,355,4443,0.261698471553623690510903543327,24,0.005
147,,,,,,,,,,,,,,,147_0,COMPLETED,SOBOL,10.000000000000000000000000000000,21.530000000000001136868377216160,4716,739,0.533569062612950784085796840372,40,0.01
148,,,,,,,,,,,,,,,148_0,COMPLETED,SOBOL,108.000000000000000000000000000000,0.000000000000000000000000000000,4322,4267,0.079079358519986278630575782245,14,0.005
149,,,,,,,,,,,,,,,149_0,COMPLETED,SOBOL,9.000000000000000000000000000000,45.859999999999999431565811391920,1220,563,0.867495833115652148492813466873,49,0.01
150,,,,,,,,,,,,,,,150_0,COMPLETED,SOBOL,3.000000000000000000000000000000,5.209999999999999964472863211995,1617,2639,0.717941949421539882258969100803,29,0.05
151,,,,,,,,,,,,,,,151_0,COMPLETED,SOBOL,5.000000000000000000000000000000,12.529999999999999360511537815910,3475,1284,0.490810755917802432612973007053,9,0.1
152,,,,,,,,,,,,,,,152_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.910000000000000142108547152020,3238,4784,0.602306559730321211532100278419,12,0.05
153,,,,,,,,,,,,,,,153_0,COMPLETED,SOBOL,11.000000000000000000000000000000,12.380000000000000781597009336110,1380,983,0.314779089752584673167490336709,27,0.01
154,,,,,,,,,,,,,,,154_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.290000000000000035527136788005,826,3312,0.226604650374501948029148934438,47,0.1
155,,,,,,,,,,,,,,,155_0,COMPLETED,SOBOL,4.000000000000000000000000000000,2.910000000000000142108547152020,3928,2172,0.950724507462233359156300593895,17,0.025
156,,,,,,,,,,,,,,,156_0,COMPLETED,SOBOL,14.000000000000000000000000000000,3.609999999999999875655021241982,4479,2823,0.433829826427623632678631793169,44,0.001
157,,,,,,,,,,,,,,,157_0,COMPLETED,SOBOL,3.000000000000000000000000000000,7.230000000000000426325641456060,118,1684,0.645307948080822812997325854667,19,0.1
158,,,,,,,,,,,,,,,158_0,COMPLETED,SOBOL,2.000000000000000000000000000000,2.750000000000000000000000000000,2087,4022,0.799786497136578011790675191151,3,0.005
159,,,,,,,,,,,,,,,159_0,COMPLETED,SOBOL,10.000000000000000000000000000000,69.250000000000000000000000000000,2687,221,0.026904569661244749634310124975,36,0.25
160,,,,,,,,,,,,,,,160_0,COMPLETED,SOBOL,3.000000000000000000000000000000,3.729999999999999982236431605997,2778,2974,0.855976814068853841810380345123,45,0.1
161,,,,,,,,,,,,,,,161_0,COMPLETED,SOBOL,154.000000000000000000000000000000,0.000000000000000000000000000000,2137,1849,0.067566094689071182211037580601,19,0.001
162,,,,,,,,,,,,,,,162_0,COMPLETED,SOBOL,2.000000000000000000000000000000,1.739999999999999991118215802999,34,3855,0.471506335124373454625867907453,11,0.25
