trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,threshold,window_size
534,,,,,,,,,,,,,,,534_0,COMPLETED,SOBOL,56.000000000000000000000000000000,0.000000000000000000000000000000,2600,2,0.312308584330603489220834489970,4242
535,,,,,,,,,,,,,,,535_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,84,3,0.803954528206959340153048287902,1954
536,,,,,,,,,,,,,,,536_0,COMPLETED,SOBOL,167.000000000000000000000000000000,0.000000000000000000000000000000,343,0,0.313880390299484113292294296116,946
537,,,,,,,,,,,,,,,537_0,FAILED,SOBOL,,,2830,4,0.821364673415198920380930758256,2760
538,,,,,,,,,,,,,,,538_0,COMPLETED,SOBOL,789.000000000000000000000000000000,0.000000000000000000000000000000,4591,1,0.183313336517661823465985548864,2372
539,,,,,,,,,,,,,,,539_0,COMPLETED,SOBOL,47.000000000000000000000000000000,0.000000000000000000000000000000,2077,3,0.675082039743661876940450383699,3835
540,1754121880.000000000000000000000000000000,1754122027.000000000000000000000000000000,147.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1469 feature_id 1 threshold 0.9403367935810238 window_size 4811,0.000000000000000000000000000000,,i7178,25.000000000000000000000000000000,555.136718750000000000000000000000,555.136718750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5739815.000000000000000000000000000000,540_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,1469,1,0.940336793581023844268429456861,4811
541,,,,,,,,,,,,,,,541_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,3955,3,0.448811263097450119374798305216,1474
542,,,,,,,,,,,,,,,542_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,3470,0,0.556371060639619829935043071600,3737
543,,,,,,,,,,,,,,,543_0,FAILED,SOBOL,,,957,4,0.049129957702010867981456954112,49
544,,,,,,,,,,,,,,,544_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,1089,2,0.381973205644637325839596542210,1896
545,,,,,,,,,,,,,,,545_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3566,3,0.888204007945954776559460697172,4301
546,,,,,,,,,,,,,,,546_0,RUNNING,SOBOL,,,4010,0,0.122818328162655240887168872632,783
547,,,,,,,,,,,,,,,547_0,FAILED,SOBOL,,,1487,4,0.613333558009937385158139022678,2915
548,,,,,,,,,,,,,,,548_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,2137,0,0.753532015763223150806027206272,3265
549,,,,,,,,,,,,,,,549_0,FAILED,SOBOL,,,4614,4,0.262772661406546814699680680860,509
550,,,,,,,,,,,,,,,550_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,2968,1,0.747775817440822665460586904373,4652
551,,,,,,,,,,,,,,,551_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,444,2,0.241300883194431659006795598543,1623
552,1754121995.000000000000000000000000000000,1754122387.000000000000000000000000000000,392.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 68 feature_id 0 threshold 0.6250857608933001 window_size 145,0.000000000000000000000000000000,,i7179,382.000000000000000000000000000000,552.734375000000000000000000000000,552.734375000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.666000000000000036415315207705,5739844.000000000000000000000000000000,552_0,COMPLETED,SOBOL,382.000000000000000000000000000000,0.040000000000000000832667268469,68,0,0.625085760893300146356921231927,145
553,1754121993.000000000000000000000000000000,1754122043.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2542 feature_id 3 threshold 0.13444726235233248 window_size 3638,0.000000000000000000000000000000,,i7177,39.000000000000000000000000000000,551.492187500000000000000000000000,551.492187500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5739846.000000000000000000000000000000,553_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,2542,3,0.134447262352332480572769668470,3638
554,1754121999.000000000000000000000000000000,1754122056.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4883 feature_id 2 threshold 0.8686468846574426 window_size 1532,0.000000000000000000000000000000,,i7177,43.000000000000000000000000000000,552.136718750000000000000000000000,552.136718750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5739847.000000000000000000000000000000,554_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,4883,2,0.868646884657442552857276041323,1532
555,1754122014.000000000000000000000000000000,1754122064.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2357 feature_id 3 threshold 0.3625364660061896 window_size 4752,0.000000000000000000000000000000,,i7172,39.000000000000000000000000000000,550.511718750000000000000000000000,550.511718750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5739851.000000000000000000000000000000,555_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,2357,3,0.362536466006189606048337736866,4752
556,,,,,,,,,,,,,,,556_0,RUNNING,SOBOL,,,1755,1,0.003554022973403334496184102775,3777
557,1754122029.000000000000000000000000000000,1754122086.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4230 feature_id 2 threshold 0.5099076218027622 window_size 2432,0.000000000000000000000000000000,,i7172,44.000000000000000000000000000000,551.714843750000000000000000000000,551.714843750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5739854.000000000000000000000000000000,557_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,4230,2,0.509907621802762167639855306334,2432
558,1754122052.000000000000000000000000000000,1754122090.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3191 feature_id 1 threshold 0.4927164750136435 window_size 2664,0.000000000000000000000000000000,,i7183,24.000000000000000000000000000000,552.769531250000000000000000000000,552.769531250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5739856.000000000000000000000000000000,558_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,3191,1,0.492716475013643517844030839115,2664
559,1754122052.000000000000000000000000000000,1754122065.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 665 feature_id 4 threshold 0.9835981462970376 window_size 1045,1.000000000000000000000000000000,,i7183,,,,,,,5739857.000000000000000000000000000000,559_0,FAILED,SOBOL,,,665,4,0.983598146297037567720167317020,1045
560,1754122062.000000000000000000000000000000,1754122100.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 864 feature_id 1 threshold 0.1705399843417108 window_size 4429,0.000000000000000000000000000000,,i7178,24.000000000000000000000000000000,551.640625000000000000000000000000,551.640625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5739859.000000000000000000000000000000,560_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,864,1,0.170539984341710804116587496537,4429
561,1754122073.000000000000000000000000000000,1754122086.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3387 feature_id 4 threshold 0.6610552104711532 window_size 1868,1.000000000000000000000000000000,,i7177,,,,,,,5739862.000000000000000000000000000000,561_0,FAILED,SOBOL,,,3387,4,0.661055210471153231743812739296,1868
562,1754122088.000000000000000000000000000000,1754122126.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4194 feature_id 1 threshold 0.33619327305071056 window_size 3355,0.000000000000000000000000000000,,i7179,24.000000000000000000000000000000,551.457031250000000000000000000000,551.457031250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5739863.000000000000000000000000000000,562_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,4194,1,0.336193273050710561555831645819,3355
563,1754122089.000000000000000000000000000000,1754122139.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1718 feature_id 2 threshold 0.8424240790698677 window_size 442,0.000000000000000000000000000000,,i7178,42.000000000000000000000000000000,549.984375000000000000000000000000,549.984375000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5739864.000000000000000000000000000000,563_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.000000000000000000000000000000,1718,2,0.842424079069867715041652900254,442
564,1754122113.000000000000000000000000000000,1754122170.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2316 feature_id 2 threshold 0.5459973509311676 window_size 714,0.000000000000000000000000000000,,i7183,44.000000000000000000000000000000,551.648437500000000000000000000000,551.648437500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5739868.000000000000000000000000000000,564_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,2316,2,0.545997350931167635401664028905,714
565,1754122113.000000000000000000000000000000,1754122163.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4840 feature_id 3 threshold 0.03952242040261626 window_size 3001,0.000000000000000000000000000000,,i7178,38.000000000000000000000000000000,550.589843750000000000000000000000,550.589843750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5739870.000000000000000000000000000000,565_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,4840,3,0.039522420402616262324890783475,3001
566,1754122124.000000000000000000000000000000,1754122186.000000000000000000000000000000,62.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2737 feature_id 0 threshold 0.9572519679162651 window_size 2140,0.000000000000000000000000000000,,i7171,37.000000000000000000000000000000,551.660156250000000000000000000000,551.660156250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5739875.000000000000000000000000000000,566_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,2737,0,0.957251967916265100733141935052,2140
567,1754122132.000000000000000000000000000000,1754122145.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 260 feature_id 4 threshold 0.46649260984174906 window_size 4076,1.000000000000000000000000000000,,i7184,,,,,,,5739878.000000000000000000000000000000,567_0,FAILED,SOBOL,,,260,4,0.466492609841749061860838310167,4076
568,1754122132.000000000000000000000000000000,1754122176.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 479 feature_id 1 threshold 0.9164370699170977 window_size 2594,0.000000000000000000000000000000,,i7171,25.000000000000000000000000000000,551.890625000000000000000000000000,551.890625000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5739881.000000000000000000000000000000,568_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,479,1,0.916437069917097724136567649111,2594
569,1754122148.000000000000000000000000000000,1754122199.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3005 feature_id 3 threshold 0.41032664754800496 window_size 1132,0.000000000000000000000000000000,,i7172,38.000000000000000000000000000000,550.804687500000000000000000000000,550.471354166666628771054092794657,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5739884.000000000000000000000000000000,569_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,3005,3,0.410326647548004963539369782666,1132
570,1754137256.000000000000000000000000000000,1754137294.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4415 feature_id 0 threshold 0.5792525274902582 window_size 4020,0.000000000000000000000000000000,,i7179,28.000000000000000000000000000000,549.656250000000000000000000000000,549.656250000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5741216.000000000000000000000000000000,570_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,4415,0,0.579252527490258239950549068453,4020
571,1754137268.000000000000000000000000000000,1754137281.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1941 feature_id 4 threshold 0.08861403266713024 window_size 2206,1.000000000000000000000000000000,,i7178,,,,,,,5741219.000000000000000000000000000000,571_0,FAILED,SOBOL,,,1941,4,0.088614032667130235298991181025,2206
572,1754137277.000000000000000000000000000000,1754137346.000000000000000000000000000000,69.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1292 feature_id 0 threshold 0.29100653758458794 window_size 1308,0.000000000000000000000000000000,,i7184,59.000000000000000000000000000000,550.679687500000000000000000000000,550.679687500000000000000000000000,-1.000000000000000000000000000000,0.309999999999999997779553950750,0.163500000000000006439293542826,5741221.000000000000000000000000000000,572_0,COMPLETED,SOBOL,59.000000000000000000000000000000,0.000000000000000000000000000000,1292,0,0.291006537584587943179315061570,1308
573,1754137297.000000000000000000000000000000,1754137310.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3818 feature_id 4 threshold 0.7818882125858218 window_size 4997,1.000000000000000000000000000000,,i7178,,,,,,,5741223.000000000000000000000000000000,573_0,FAILED,SOBOL,,,3818,4,0.781888212585821751332559870207,4997
574,,,,,,,,,,,,,,,574_0,RUNNING,SOBOL,,,3608,1,0.207220674317330127989222887663,234
575,1754137317.000000000000000000000000000000,1754137368.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1133 feature_id 3 threshold 0.7135742694288493 window_size 3571,0.000000000000000000000000000000,,i7179,39.000000000000000000000000000000,549.617187500000000000000000000000,549.617187500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5741226.000000000000000000000000000000,575_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.000000000000000000000000000000,1133,3,0.713574269428849272678405668557,3571
576,1754137317.000000000000000000000000000000,1754137355.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1142 feature_id 1 threshold 0.2305042655002326 window_size 1153,0.000000000000000000000000000000,,i7178,23.000000000000000000000000000000,551.574218750000000000000000000000,551.574218750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5741229.000000000000000000000000000000,576_0,COMPLETED,SOBOL,23.000000000000000000000000000000,0.000000000000000000000000000000,1142,1,0.230504265500232591312723684496,1153
577,1754137329.000000000000000000000000000000,1754137385.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3656 feature_id 2 threshold 0.7220245612654835 window_size 2654,0.000000000000000000000000000000,,i7177,43.000000000000000000000000000000,552.585937500000000000000000000000,552.585937500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5741232.000000000000000000000000000000,577_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.000000000000000000000000000000,3656,2,0.722024561265483533212261590961,2654
578,1754137337.000000000000000000000000000000,1754137375.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3770 feature_id 0 threshold 0.2674479006193578 window_size 2266,0.000000000000000000000000000000,,i7183,28.000000000000000000000000000000,554.093750000000000000000000000000,553.693750000000022737367544323206,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5741233.000000000000000000000000000000,578_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,3770,0,0.267447900619357803453368660485,2266
579,1754137358.000000000000000000000000000000,1754137371.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1283 feature_id 4 threshold 0.774683768838644 window_size 4041,1.000000000000000000000000000000,,i7178,,,,,,,5741235.000000000000000000000000000000,579_0,FAILED,SOBOL,,,1283,4,0.774683768838643982412861532794,4041
580,1754137358.000000000000000000000000000000,1754137396.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1892 feature_id 0 threshold 0.603054820517078 window_size 4938,0.000000000000000000000000000000,,i7178,29.000000000000000000000000000000,549.894531250000000000000000000000,549.894531250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5741236.000000000000000000000000000000,580_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,1892,0,0.603054820517078038477620793856,4938
581,1754137377.000000000000000000000000000000,1754137390.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4405 feature_id 4 threshold 0.09557482035271823 window_size 1288,1.000000000000000000000000000000,,i7178,,,,,,,5741239.000000000000000000000000000000,581_0,FAILED,SOBOL,,,4405,4,0.095574820352718234395261731606,1288
582,1754137378.000000000000000000000000000000,1754137435.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 3015 feature_id 2 threshold 0.8933971273601055 window_size 3551,0.000000000000000000000000000000,,i7177,44.000000000000000000000000000000,549.750000000000000000000000000000,549.750000000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5741243.000000000000000000000000000000,582_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,3015,2,0.893397127360105458571126746392,3551
583,1754137388.000000000000000000000000000000,1754143618.000000000000000000000000000000,6230.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 528 feature_id 3 threshold 0.40163270708546045 window_size 174,0.000000000000000000000000000000,,i7183,6216.000000000000000000000000000000,551.597656250000000000000000000000,509.446196579052980268897954374552,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.616999999999999992894572642399,5741244.000000000000000000000000000000,583_0,COMPLETED,SOBOL,6216.000000000000000000000000000000,0.050000000000000002775557561563,528,3,0.401632707085460449736302734891,174
584,1754137396.000000000000000000000000000000,1754137434.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 289 feature_id 1 threshold 0.9812378943413496 window_size 1808,0.000000000000000000000000000000,,i7179,24.000000000000000000000000000000,552.417968750000000000000000000000,552.417968750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5741246.000000000000000000000000000000,584_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,289,1,0.981237894341349559113041323144,1808
585,1754137417.000000000000000000000000000000,1754137430.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2805 feature_id 4 threshold 0.4741224097721279 window_size 4408,1.000000000000000000000000000000,,i7184,,,,,,,5741247.000000000000000000000000000000,585_0,FAILED,SOBOL,,,2805,4,0.474122409772127884064474301340,4408
586,1754137417.000000000000000000000000000000,1754137449.000000000000000000000000000000,32.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4772 feature_id 1 threshold 0.523263012940064 window_size 421,0.000000000000000000000000000000,,i7178,22.000000000000000000000000000000,553.453125000000000000000000000000,553.453125000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,5741248.000000000000000000000000000000,586_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.000000000000000000000000000000,4772,1,0.523263012940064053957200940204,421
587,1754137436.000000000000000000000000000000,1754141876.000000000000000000000000000000,4440.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 2288 feature_id 2 threshold 0.03161944848112762 window_size 3295,0.000000000000000000000000000000,,i7177,4426.000000000000000000000000000000,550.972656250000000000000000000000,542.413544592696666768461000174284,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.485875000000000056843418860808,5741253.000000000000000000000000000000,587_0,COMPLETED,SOBOL,4426.000000000000000000000000000000,0.040000000000000000832667268469,2288,2,0.031619448481127618300057235956,3295
588,1754137436.000000000000000000000000000000,1754137493.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 1649 feature_id 2 threshold 0.35868396241590383 window_size 3022,0.000000000000000000000000000000,,i7177,44.000000000000000000000000000000,550.378906250000000000000000000000,550.378906250000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,5741255.000000000000000000000000000000,588_0,COMPLETED,SOBOL,44.000000000000000000000000000000,0.000000000000000000000000000000,1649,2,0.358683962415903834219932377891,3022
589,1754137448.000000000000000000000000000000,1754137493.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier IKS recent_samples_size 4165 feature_id 3 threshold 0.8505706996172666 window_size 774,0.000000000000000000000000000000,,i7179,37.000000000000000000000000000000,549.578125000000000000000000000000,549.578125000000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,5741256.000000000000000000000000000000,589_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,4165,3,0.850570699617266612335697573144,774
