trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
1291,1753921618.000000000000000000000000000000,1753921631.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 811 n_reference_samples 3938 recent_samples_proportion 0.822391663433984 threshold 0.3761442454811186,0.000000000000000000000000000000,,i7169,1.000000000000000000000000000000,552.019531250000000000000000000000,552.019531250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.202750000000000013544720900427,5710984.000000000000000000000000000000,1291_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.919999999999999928945726423990,811,3938,0.822391663433983954867301235936,0.376144245481118577600909702596
1292,1753921643.000000000000000000000000000000,1753921655.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 141 n_reference_samples 952 recent_samples_proportion 0.5127918502874672 threshold 0.31821222009323535,0.000000000000000000000000000000,,i7175,1.000000000000000000000000000000,551.277343750000000000000000000000,551.277343750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.229124999999999995337063296574,5710989.000000000000000000000000000000,1292_0,COMPLETED,SOBOL,1.000000000000000000000000000000,15.279999999999999360511537815910,141,952,0.512791850287467210200986755808,0.318212220093235353957084043941
1293,1753921682.000000000000000000000000000000,1753921694.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4286 n_reference_samples 4420 recent_samples_proportion 0.07795674473419785 threshold 0.8023953731171787,0.000000000000000000000000000000,,i7175,2.000000000000000000000000000000,552.414062500000000000000000000000,552.414062500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.071499999999999896971303314785,5710995.000000000000000000000000000000,1293_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.009999999999999786837179271970,4286,4420,0.077956744734197849777679323324,0.802395373117178678512573242188
1294,1753921689.000000000000000000000000000000,1753921701.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3037 n_reference_samples 1372 recent_samples_proportion 0.9426133774127812 threshold 0.025215313417837025,0.000000000000000000000000000000,,i7169,2.000000000000000000000000000000,551.078125000000000000000000000000,551.078125000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.534624999999999905853087511787,5711000.000000000000000000000000000000,1294_0,COMPLETED,SOBOL,2.000000000000000000000000000000,15.460000000000000852651282912120,3037,1372,0.942613377412781172637323834351,0.025215313417837025011802865038
1295,1753921721.000000000000000000000000000000,1753921733.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1391 n_reference_samples 2907 recent_samples_proportion 0.3810476447995752 threshold 0.605153302166611,0.000000000000000000000000000000,,i7174,1.000000000000000000000000000000,552.304687500000000000000000000000,552.304687500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.521625000000000005329070518201,5711005.000000000000000000000000000000,1295_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.939999999999999946709294817992,1391,2907,0.381047644799575202512187388493,0.605153302166611006818186524470
1296,1753921754.000000000000000000000000000000,1753921773.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1460 n_reference_samples 1471 recent_samples_proportion 0.6852175855692476 threshold 0.48704819709435104,0.000000000000000000000000000000,,i7174,4.000000000000000000000000000000,555.414062500000000000000000000000,555.414062500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.459999999999999964472863211995,5711011.000000000000000000000000000000,1296_0,COMPLETED,SOBOL,4.000000000000000000000000000000,8.300000000000000710542735760100,1460,1471,0.685217585569247611410048648395,0.487048197094351043023863212511
1297,1753921779.000000000000000000000000000000,1753921792.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2948 n_reference_samples 3002 recent_samples_proportion 0.24841682841442525 threshold 0.8757496250402182,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,552.296875000000000000000000000000,552.296875000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711016.000000000000000000000000000000,1297_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2948,3002,0.248416828414425250315389348543,0.875749625040218249161227959121
1298,1753921802.000000000000000000000000000000,1753921821.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4199 n_reference_samples 1207 recent_samples_proportion 0.8635827649869025 threshold 0.17163479147478938,0.000000000000000000000000000000,,i7174,6.000000000000000000000000000000,557.925781250000000000000000000000,553.925781250000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.489249999999999962696506372595,5711022.000000000000000000000000000000,1298_0,COMPLETED,SOBOL,6.000000000000000000000000000000,15.849999999999999644728632119950,4199,1207,0.863582764986902451376238332159,0.171634791474789383247667728938
1299,1753921821.000000000000000000000000000000,1753921840.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 209 n_reference_samples 4673 recent_samples_proportion 0.30395172180607916 threshold 0.714568569412455,0.000000000000000000000000000000,,i7173,1.000000000000000000000000000000,556.867187500000000000000000000000,554.851562500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711027.000000000000000000000000000000,1299_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,209,4673,0.303951721806079155907553968063,0.714568569412454945855017740541
1300,1753921861.000000000000000000000000000000,1753921879.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 722 n_reference_samples 432 recent_samples_proportion 0.11132218963094055 threshold 0.5250794917996973,0.000000000000000000000000000000,,i7173,7.000000000000000000000000000000,555.472656250000000000000000000000,551.472656250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.575625000000000053290705182008,5711033.000000000000000000000000000000,1300_0,COMPLETED,SOBOL,7.000000000000000000000000000000,27.899999999999998578914528479800,722,432,0.111322189630940551752225076143,0.525079491799697262166546352091
1301,1753921870.000000000000000000000000000000,1753921882.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4858 n_reference_samples 3846 recent_samples_proportion 0.5496000593770295 threshold 0.10482468381151556,0.000000000000000000000000000000,,i7182,1.000000000000000000000000000000,552.488281250000000000000000000000,552.488281250000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.088125000000000008881784197001,5711038.000000000000000000000000000000,1301_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.469999999999999973354647408996,4858,3846,0.549600059377029492857502646075,0.104824683811515564912930642549
1302,1753921903.000000000000000000000000000000,1753921922.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3607 n_reference_samples 1887 recent_samples_proportion 0.43198556879907846 threshold 0.8158759801667184,0.000000000000000000000000000000,,i7173,1.000000000000000000000000000000,551.089843750000000000000000000000,551.089843750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711044.000000000000000000000000000000,1302_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3607,1887,0.431985568799078456514450863324,0.815875980166718361985545016068
1303,1753921919.000000000000000000000000000000,1753921931.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1972 n_reference_samples 3485 recent_samples_proportion 0.9930328114852309 threshold 0.3042519596703351,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,552.828125000000000000000000000000,552.828125000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.492999999999999993782751062099,5711051.000000000000000000000000000000,1303_0,COMPLETED,SOBOL,1.000000000000000000000000000000,2.410000000000000142108547152020,1972,3485,0.993032811485230926251688288176,0.304251959670335081487024808666
1304,1753921960.000000000000000000000000000000,1753921973.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2427 n_reference_samples 835 recent_samples_proportion 0.4387627379577607 threshold 0.05196437364071608,0.000000000000000000000000000000,,i7182,2.000000000000000000000000000000,553.714843750000000000000000000000,552.381510416666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.613250000000000072830630415410,5711058.000000000000000000000000000000,1304_0,COMPLETED,SOBOL,2.000000000000000000000000000000,21.519999999999999573674358543940,2427,835,0.438762737957760717844024611622,0.051964373640716078617263207207
1305,1753921981.000000000000000000000000000000,1753922000.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3134 n_reference_samples 4850 recent_samples_proportion 0.8771622108053416 threshold 0.5696496811751276,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,554.453125000000000000000000000000,552.479166666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711066.000000000000000000000000000000,1305_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,3134,4850,0.877162210805341624464404048922,0.569649681175127597931862055702
1306,1753921998.000000000000000000000000000000,1753922011.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4384 n_reference_samples 1801 recent_samples_proportion 0.0109218304567039 threshold 0.3537313370406628,0.000000000000000000000000000000,,i7164,3.000000000000000000000000000000,557.562500000000000000000000000000,554.895833333333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.579124999999999889865875957184,5711073.000000000000000000000000000000,1306_0,COMPLETED,SOBOL,3.000000000000000000000000000000,9.720000000000000639488462184090,4384,1801,0.010921830456703900819048769222,0.353731337040662785486944130753
1307,1753922043.000000000000000000000000000000,1753922062.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1175 n_reference_samples 2789 recent_samples_proportion 0.5720906762443483 threshold 0.7756608570832759,0.000000000000000000000000000000,,i7170,1.000000000000000000000000000000,552.640625000000000000000000000000,551.307291666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711078.000000000000000000000000000000,1307_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,1175,2789,0.572090676244348284029683782137,0.775660857083275923073983904033
1308,1753922049.000000000000000000000000000000,1753922061.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 360 n_reference_samples 2342 recent_samples_proportion 0.7632145446781069 threshold 0.9670993765164166,0.000000000000000000000000000000,,i7166,0.000000000000000000000000000000,553.003906250000000000000000000000,551.670572916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711084.000000000000000000000000000000,1308_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,360,2342,0.763214544678106898700775673205,0.967099376516416642246554147277
1309,1753922088.000000000000000000000000000000,1753922107.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4029 n_reference_samples 3224 recent_samples_proportion 0.32629218442179264 threshold 0.41859247876703737,0.000000000000000000000000000000,,i7170,2.000000000000000000000000000000,552.121093750000000000000000000000,550.787760416666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.309874999999999900524016993586,5711089.000000000000000000000000000000,1309_0,COMPLETED,SOBOL,2.000000000000000000000000000000,3.560000000000000053290705182008,4029,3224,0.326292184421792641479953545058,0.418592478767037368125869534197
1310,1753922099.000000000000000000000000000000,1753922193.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2776 n_reference_samples 28 recent_samples_proportion 0.6920839958935976 threshold 0.6275743303690106,0.000000000000000000000000000000,,i7164,86.000000000000000000000000000000,576.550781250000000000000000000000,562.788707386363626028469298034906,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.622875000000000067501559897210,5711096.000000000000000000000000000000,1310_0,COMPLETED,SOBOL,86.000000000000000000000000000000,2.060000000000000053290705182008,2776,28,0.692083995893597592186097244848,0.627574330369010557895137480955
1311,1753922140.000000000000000000000000000000,1753922159.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1611 n_reference_samples 4134 recent_samples_proportion 0.13233134961128235 threshold 0.23671008262783289,0.000000000000000000000000000000,,i7174,2.000000000000000000000000000000,553.281250000000000000000000000000,550.888020833333371228945907205343,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.604125000000000023092638912203,5711102.000000000000000000000000000000,1311_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.980000000000000426325641456060,1611,4134,0.132331349611282345080098821199,0.236710082627832885115992667124
1312,1753922162.000000000000000000000000000000,1753922180.000000000000000000000000000000,18.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1701 n_reference_samples 2452 recent_samples_proportion 0.27278280356898904 threshold 0.2845535724144429,0.000000000000000000000000000000,,i7170,4.000000000000000000000000000000,552.402343750000000000000000000000,551.069010416666628771054092794657,-1.000000000000000000000000000000,0.309999999999999997779553950750,1.063125000000000097699626167014,5711108.000000000000000000000000000000,1312_0,COMPLETED,SOBOL,4.000000000000000000000000000000,4.299999999999999822364316059975,1701,2452,0.272782803568989040687853275813,0.284553572414442901283848641469
1313,1753922182.000000000000000000000000000000,1753922195.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2721 n_reference_samples 3428 recent_samples_proportion 0.8323842973597347 threshold 0.8292229587621986,0.000000000000000000000000000000,,i7173,1.000000000000000000000000000000,553.687500000000000000000000000000,552.354166666666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711114.000000000000000000000000000000,1313_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,2721,3428,0.832384297359734737220549050107,0.829222958762198647519880978507
1314,1753922217.000000000000000000000000000000,1753922255.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3972 n_reference_samples 216 recent_samples_proportion 0.21721840540133416 threshold 0.12508623269759117,0.000000000000000000000000000000,,i7186,26.000000000000000000000000000000,574.195312500000000000000000000000,560.595312499999977262632455676794,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.606125000000000024868995751604,5711120.000000000000000000000000000000,1314_0,COMPLETED,SOBOL,26.000000000000000000000000000000,71.489999999999994884092302527279,3972,216,0.217218405401334163640214569568,0.125086232697591170914819258542
1315,1753922235.000000000000000000000000000000,1753922248.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 451 n_reference_samples 4257 recent_samples_proportion 0.6540486227180808 threshold 0.5121129690371454,0.000000000000000000000000000000,,i7173,1.000000000000000000000000000000,554.234375000000000000000000000000,550.242187500000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.112750000000000002997602166488,5711127.000000000000000000000000000000,1315_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.600000000000000088817841970013,451,4257,0.654048622718080840954257837438,0.512112969037145426831614258845
1316,1753922260.000000000000000000000000000000,1753922279.000000000000000000000000000000,19.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1119 n_reference_samples 642 recent_samples_proportion 0.961864800401032 threshold 0.6968662772886455,0.000000000000000000000000000000,,i7174,3.000000000000000000000000000000,552.722656250000000000000000000000,552.055989583333371228945907205343,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.000000000000000000000000000000,5711133.000000000000000000000000000000,1316_0,COMPLETED,SOBOL,3.000000000000000000000000000000,13.779999999999999360511537815910,1119,642,0.961864800401031949661501130322,0.696866277288645474818906677683
1317,1753922282.000000000000000000000000000000,1753922307.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4474 n_reference_samples 4730 recent_samples_proportion 0.4007861940190196 threshold 0.18301851089857518,0.000000000000000000000000000000,,i7181,1.000000000000000000000000000000,530.000000000000000000000000000000,528.666666666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.118500000000000049737991503207,5711138.000000000000000000000000000000,1317_0,COMPLETED,SOBOL,1.000000000000000000000000000000,1.629999999999999893418589635985,4474,4730,0.400786194019019603729248046875,0.183018510898575181844449843993
1318,1753922299.000000000000000000000000000000,1753922311.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3224 n_reference_samples 1687 recent_samples_proportion 0.5184006399828941 threshold 0.894106928024441,0.000000000000000000000000000000,,i7168,0.000000000000000000000000000000,550.757812500000000000000000000000,550.757812500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711145.000000000000000000000000000000,1318_0,COMPLETED,SOBOL,0.000000000000000000000000000000,0.000000000000000000000000000000,3224,1687,0.518400639982894095858512173436,0.894106928024441027780255808466
1319,1753922339.000000000000000000000000000000,1753922351.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2371 n_reference_samples 2591 recent_samples_proportion 0.08015422316081822 threshold 0.4760149491261691,0.000000000000000000000000000000,,i7176,1.000000000000000000000000000000,553.750000000000000000000000000000,552.416666666666628771054092794657,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.185499999999999998223643160600,5711151.000000000000000000000000000000,1319_0,COMPLETED,SOBOL,1.000000000000000000000000000000,4.290000000000000035527136788005,2371,2591,0.080154223160818216520340229181,0.476014949126169095716676338270
1320,1753923962.000000000000000000000000000000,1753923993.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 1906 n_reference_samples 556 recent_samples_proportion 0.6032976502887905 threshold 0.22327147043682635,0.000000000000000000000000000000,,i7175,14.000000000000000000000000000000,563.464843750000000000000000000000,555.964843750000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.573625000000000051514348342607,5711386.000000000000000000000000000000,1320_0,COMPLETED,SOBOL,14.000000000000000000000000000000,27.149999999999998578914528479800,1906,556,0.603297650288790454631282500486,0.223271470436826352523596028732
1321,1753923981.000000000000000000000000000000,1753923994.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 3707 n_reference_samples 4034 recent_samples_proportion 0.04209747054800391 threshold 0.6473638158515096,0.000000000000000000000000000000,,i7166,1.000000000000000000000000000000,550.105468750000000000000000000000,550.105468750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.390125000000000055067062021408,5711392.000000000000000000000000000000,1321_0,COMPLETED,SOBOL,1.000000000000000000000000000000,3.169999999999999928945726423990,3707,4034,0.042097470548003911028356327506,0.647363815851509594168078365328
1322,1753924019.000000000000000000000000000000,1753924031.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4959 n_reference_samples 2090 recent_samples_proportion 0.9083377765398473 threshold 0.4314673679340631,0.000000000000000000000000000000,,i7186,2.000000000000000000000000000000,552.714843750000000000000000000000,552.714843750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,1.544124999999999969801933730196,5711397.000000000000000000000000000000,1322_0,COMPLETED,SOBOL,2.000000000000000000000000000000,5.490000000000000213162820728030,4959,2090,0.908337776539847263634896989970,0.431467367934063095180619029634
1323,1753924036.000000000000000000000000000000,1753924062.000000000000000000000000000000,26.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 655 n_reference_samples 3595 recent_samples_proportion 0.4699697863589972 threshold 0.9469289258569479,0.000000000000000000000000000000,,i7172,1.000000000000000000000000000000,551.546875000000000000000000000000,551.546875000000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5711401.000000000000000000000000000000,1323_0,COMPLETED,SOBOL,1.000000000000000000000000000000,0.000000000000000000000000000000,655,3595,0.469969786358997221320521475718,0.946928925856947878436642440647
1324,1753924059.000000000000000000000000000000,1753924072.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 308 n_reference_samples 1273 recent_samples_proportion 0.1635374462455511 threshold 0.7641250594258309,0.000000000000000000000000000000,,i7166,1.000000000000000000000000000000,550.769531250000000000000000000000,550.769531250000000000000000000000,-1.000000000000000000000000000000,0.349999999999999977795539507497,0.385000000000000008881784197001,5711406.000000000000000000000000000000,1324_0,COMPLETED,SOBOL,1.000000000000000000000000000000,16.339999999999999857891452847980,308,1273,0.163537446245551110202143263450,0.764125059425830865933448876604
1325,1753924080.000000000000000000000000000000,1753924092.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 4133 n_reference_samples 2889 recent_samples_proportion 0.723260513395071 threshold 0.3715861237961799,0.000000000000000000000000000000,,i7164,1.000000000000000000000000000000,551.925781250000000000000000000000,550.592447916666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.239125000000000031974423109205,5711410.000000000000000000000000000000,1325_0,COMPLETED,SOBOL,1.000000000000000000000000000000,4.570000000000000284217094304040,4133,2889,0.723260513395071025222193838999,0.371586123796179890188540184681
1326,1753924119.000000000000000000000000000000,1753924132.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier D3 recent_samples_size 2882 n_reference_samples 1088 recent_samples_proportion 0.3574687762800604 threshold 0.5805308509096503,0.000000000000000000000000000000,,i7164,2.000000000000000000000000000000,552.464843750000000000000000000000,552.464843750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.545875000000000110134124042816,5711415.000000000000000000000000000000,1326_0,COMPLETED,SOBOL,2.000000000000000000000000000000,15.890000000000000568434188608080,2882,1088,0.357468776280060407390948284956,0.580530850909650286695296017569
