trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
224,,,,,,,,,,,,,,,224_0,RUNNING,SOBOL,,,376,4881,3384,0.877956085767596983160387935641,0.000000000001
225,,,,,,,,,,,,,,,225_0,COMPLETED,SOBOL,3104.000000000000000000000000000000,0.130000000000000004440892098501,2672,358,138,0.164474403198808433179678445413,0.1
226,,,,,,,,,,,,,,,226_0,RUNNING,SOBOL,,,2925,3126,3745,0.467125690095126611112164027872,0.00000000001
227,,,,,,,,,,,,,,,227_0,RUNNING,SOBOL,,,279,1479,421,0.743843206487596053655408923078,0.0000000001
228,,,,,,,,,,,,,,,228_0,RUNNING,SOBOL,,,2243,3806,4134,0.244556478323414927533718810082,0.01
229,,,,,,,,,,,,,,,229_0,RUNNING,SOBOL,,,4554,811,2376,0.965437346013262920330078031839,0.1
230,,,,,,,,,,,,,,,230_0,RUNNING,SOBOL,,,3895,4413,745,0.862810102159157432666347631312,0.000001
231,,,,,,,,,,,,,,,231_0,RUNNING,SOBOL,,,1809,201,2737,0.079173765623942016222969186856,0.2
232,,,,,,,,,,,,,,,232_0,RUNNING,SOBOL,,,627,2564,1447,0.581749792993068726154604064504,0.6
233,,,,,,,,,,,,,,,233_0,RUNNING,SOBOL,,,3672,2043,4379,0.367056788414716728130571254951,0.0001
234,,,,,,,,,,,,,,,234_0,RUNNING,SOBOL,,,3551,2682,494,0.915689540615305275217394864740,0.00001
235,,,,,,,,,,,,,,,235_0,RUNNING,SOBOL,,,904,1932,3505,0.140316474637016658233434895919,0.5
236,,,,,,,,,,,,,,,236_0,RUNNING,SOBOL,,,1615,4602,2293,0.637567823115736231898154073860,0.2
237,,,,,,,,,,,,,,,237_0,RUNNING,SOBOL,,,3933,4,4363,0.415513882551342250692982815963,0.000001
238,,,,,,,,,,,,,,,238_0,RUNNING,SOBOL,,,4514,3919,2517,0.250999173890799287534036920988,0.7
239,,,,,,,,,,,,,,,239_0,RUNNING,SOBOL,,,2440,685,838,0.536021779101341966367044733488,0.000000000001
240,,,,,,,,,,,,,,,240_0,FAILED,SOBOL,,,9,3330,4629,0.039135916573926808614825034738,0.00000001
241,,,,,,,,,,,,,,,241_0,FAILED,SOBOL,,,3038,1287,1383,0.752758579624816737130288402113,0.000000001
242,,,,,,,,,,,,,,,242_0,FAILED,SOBOL,,,2637,4758,4970,0.619544640528038148552525399282,0.0000000001
243,,,,,,,,,,,,,,,243_0,FAILED,SOBOL,,,568,474,1647,0.342960252540186028014090879878,0.01
244,,,,,,,,,,,,,,,244_0,FAILED,SOBOL,,,1907,2838,2859,0.840178805954754359675007435726,0.001
245,,,,,,,,,,,,,,,245_0,FAILED,SOBOL,,,4891,2401,1102,0.119400848068296913662145186663,0.1
246,,,,,,,,,,,,,,,246_0,FAILED,SOBOL,,,4144,3486,2030,0.204386139407753936181322274024,0.00000001
247,,,,,,,,,,,,,,,247_0,FAILED,SOBOL,,,1559,1755,4021,0.988132761940360038188657654246,0.9
248,,,,,,,,,,,,,,,248_0,FAILED,SOBOL,,,1002,4076,231,0.491279694477096184890285712754,0.00000000001
249,,,,,,,,,,,,,,,249_0,FAILED,SOBOL,,,3296,1153,3164,0.706113679537549665532480958063,0.8
250,,,,,,,,,,,,,,,250_0,FAILED,SOBOL,,,3415,3703,4184,0.766718803798779879876690301899,0.5
251,,,,,,,,,,,,,,,251_0,FAILED,SOBOL,,,1039,1685,2423,0.053492165034636857123828690419,0.000000000001
252,,,,,,,,,,,,,,,252_0,FAILED,SOBOL,,,1440,4361,3635,0.552662796217948226740190875717,0.0000001
253,,,,,,,,,,,,,,,253_0,FAILED,SOBOL,,,4107,1034,316,0.268523282039910549112704529762,0.9
254,,,,,,,,,,,,,,,254_0,FAILED,SOBOL,,,4924,4932,1556,0.433411075916141252939439709735,0.8
255,,,,,,,,,,,,,,,255_0,FAILED,SOBOL,,,2031,466,4485,0.655800187166780235159535550338,0.00000000001
256,,,,,,,,,,,,,,,256_0,FAILED,SOBOL,,,536,3100,695,0.153096604434773325698060375544,0.0001
257,,,,,,,,,,,,,,,257_0,FAILED,SOBOL,,,2512,2286,2690,0.929291907845064990567607310368,0.1
258,,,,,,,,,,,,,,,258_0,FAILED,SOBOL,,,3084,3893,959,0.688611804069951149998018991027,0.000000000001
259,,,,,,,,,,,,,,,259_0,FAILED,SOBOL,,,120,877,3032,0.474600294383242748974538471884,0.000001
260,,,,,,,,,,,,,,,260_0,FAILED,SOBOL,,,2394,3235,1820,0.973799906127154835111525699176,0.0000000001
261,,,,,,,,,,,,,,,261_0,FAILED,SOBOL,,,4404,1528,4827,0.190388216339051730141562757126,0.0001
262,,,,,,,,,,,,,,,262_0,FAILED,SOBOL,,,4048,2630,3293,0.105776010215282434412387146949,0.4
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,7288.000000000000000000000000000000,0.670000000000000039968028886506,1656,2131,52,0.827437297075986899486110814905,0.00000001
264,,,,,,,,,,,,,,,264_0,FAILED,SOBOL,,,788,4463,3842,0.324704733783379217992859366859,0.000000001
265,,,,,,,,,,,,,,,265_0,FAILED,SOBOL,,,3510,310,2159,0.601684908116236316644176440604,0.3
266,,,,,,,,,,,,,,,266_0,FAILED,SOBOL,,,3704,4649,2968,0.177672715608030551415197351162,0.000000001
267,,,,,,,,,,,,,,,267_0,FAILED,SOBOL,,,750,111,1207,0.891002264175564051562616896263,0.0001
268,,,,,,,,,,,,,,,268_0,FAILED,SOBOL,,,1777,2751,4920,0.393663799276575465668770448247,0.000000000001
269,,,,,,,,,,,,,,,269_0,FAILED,SOBOL,,,3771,2021,1600,0.677936441859230409789915938745,0.00000000001
270,,,,,,,,,,,,,,,270_0,FAILED,SOBOL,,,4674,3436,282,0.530462176425382514466377870122,0.00000001
271,,,,,,,,,,,,,,,271_0,FAILED,SOBOL,,,2280,1334,3211,0.308214045656844959353293234017,0.3
272,,,,,,,,,,,,,,,272_0,FAILED,SOBOL,,,160,4009,1920,0.804943372260779166360578074091,0.01
273,,,,,,,,,,,,,,,273_0,FAILED,SOBOL,,,2888,754,3916,0.028858354847878218280010642616,0.0000001
274,,,,,,,,,,,,,,,274_0,FAILED,SOBOL,,,2787,2908,2204,0.349342230208218085252269702323,0.00000000001
275,,,,,,,,,,,,,,,275_0,FAILED,SOBOL,,,417,2490,4277,0.563456649698317102448186233232,0.6
276,,,,,,,,,,,,,,,276_0,FAILED,SOBOL,,,2066,4806,565,0.066089174496009941983665214593,0.5
277,,,,,,,,,,,,,,,277_0,FAILED,SOBOL,,,4732,579,3572,0.849633992688730410591801955889,0.8
278,,,,,,,,,,,,,,,278_0,FAILED,SOBOL,,,4306,4164,4558,0.951659727254882459313023446157,0.7
279,,,,,,,,,,,,,,,279_0,FAILED,SOBOL,,,1398,1223,1316,0.230139420876279476857462213957,0.00001
280,,,,,,,,,,,,,,,280_0,FAILED,SOBOL,,,1155,3592,2607,0.726897757783532161290906969953,0.4
281,,,,,,,,,,,,,,,281_0,FAILED,SOBOL,,,3143,1803,924,0.450027869448065775959122447603,0.2
282,,,,,,,,,,,,,,,282_0,FAILED,SOBOL,,,3182,3075,2775,0.572304092327132862827454573562,0.8
283,,,,,,,,,,,,,,,283_0,FAILED,SOBOL,,,1116,2320,707,0.357976833948865535983685504107,0.001
284,,,,,,,,,,,,,,,284_0,FAILED,SOBOL,,,1359,4995,4419,0.856288930431008288302052733343,0.01
285,,,,,,,,,,,,,,,285_0,FAILED,SOBOL,,,4345,393,1407,0.073017864212393757128438664949,0.000000001
286,,,,,,,,,,,,,,,286_0,FAILED,SOBOL,,,4692,4308,460,0.219525379784405227923116399324,0.7
287,,,,,,,,,,,,,,,287_0,FAILED,SOBOL,,,2105,1078,3706,0.940771458305418528667019018030,0.2
288,,,,,,,,,,,,,,,288_0,FAILED,SOBOL,,,456,3718,2416,0.445017703996971270008486953884,0.4
289,,,,,,,,,,,,,,,289_0,FAILED,SOBOL,,,2748,1680,4094,0.722100907104089806409774610074,0.000001
290,,,,,,,,,,,,,,,290_0,FAILED,SOBOL,,,2849,4526,2055,0.899697435243055232412245914020,0.01
291,,,,,,,,,,,,,,,291_0,FAILED,SOBOL,,,199,237,3811,0.186581439388915887311881647292,0.0000001
292,,,,,,,,,,,,,,,292_0,COMPLETED,SOBOL,8713.000000000000000000000000000000,1.209999999999999964472863211995,2320,2606,99,0.684926390420645514467423708993,0.1
293,,,,,,,,,,,,,,,293_0,FAILED,SOBOL,,,4635,2165,3423,0.400379282038658856901491844837,0.00001
294,,,,,,,,,,,,,,,294_0,FAILED,SOBOL,,,3810,3250,4702,0.297386797610670328140258789062,0.5
295,,,,,,,,,,,,,,,295_0,FAILED,SOBOL,,,1738,1523,1768,0.519908918295055588743025509757,0.3
296,,,,,,,,,,,,,,,296_0,FAILED,SOBOL,,,711,3839,3059,0.024122309437021614841878403013,0.0000000001
297,,,,,,,,,,,,,,,297_0,FAILED,SOBOL,,,3743,921,1068,0.799994250020012231949806391640,0.00000000001
298,,,,,,,,,,,,,,,298_0,FAILED,SOBOL,,,3471,4043,4059,0.483295686662197132577034608403,0.00001
299,,,,,,,,,,,,,,,299_0,FAILED,SOBOL,,,827,730,1991,0.697520273178815819470344194997,0.0001
300,,,,,,,,,,,,,,,300_0,FAILED,SOBOL,,,1695,3363,3203,0.197377943689003576555052177355,0.00000000001
301,,,,,,,,,,,,,,,301_0,FAILED,SOBOL,,,4009,1397,191,0.980515643561258865013030572300,0.9
302,,,,,,,,,,,,,,,302_0,FAILED,SOBOL,,,4443,2795,1686,0.816609827818349010009058019932,0.4
303,,,,,,,,,,,,,,,303_0,FAILED,SOBOL,,,2355,1968,4932,0.095223006756976244502332917818,0.001
304,,,,,,,,,,,,,,,304_0,FAILED,SOBOL,,,81,4644,1142,0.596949083916842981878403406881,0.5
305,,,,,,,,,,,,,,,305_0,FAILED,SOBOL,,,3124,126,2820,0.319755356870591644913304207876,0.2
306,,,,,,,,,,,,,,,306_0,FAILED,SOBOL,,,2551,3519,800,0.062339858617633581161499023438,0.000001
307,,,,,,,,,,,,,,,307_0,FAILED,SOBOL,,,496,1867,2556,0.775353182610124314066979422932,0.00000000001
308,,,,,,,,,,,,,,,308_0,FAILED,SOBOL,,,1992,4199,1344,0.275177968828007601942431392672,0.1
309,,,,,,,,,,,,,,,309_0,FAILED,SOBOL,,,4962,1199,4668,0.559591710863634905770425120863,0.01
310,,,,,,,,,,,,,,,310_0,FAILED,SOBOL,,,4068,4801,3467,0.645185895120724994811212127388,0.0001
311,,,,,,,,,,,,,,,311_0,FAILED,SOBOL,,,1480,594,533,0.422523031895980227812259499842,0.000000001
312,,,,,,,,,,,,,,,312_0,FAILED,SOBOL,,,1078,2952,4323,0.924281993348151420519798193709,0.6
313,,,,,,,,,,,,,,,313_0,FAILED,SOBOL,,,3376,2436,2333,0.148299528826028120809255028689,0.0000000001
314,,,,,,,,,,,,,,,314_0,COMPLETED,SOBOL,2660.000000000000000000000000000000,4.110000000000000319744231092045,3335,4886,14,0.334264854684472090262659094151,0.000000000001
315,,,,,,,,,,,,,,,315_0,FAILED,SOBOL,,,963,343,3332,0.610636165842413869420113314845,0.7
316,,,,,,,,,,,,,,,316_0,FAILED,SOBOL,,,1521,2988,2120,0.112411126295104621397591415644,0.000001
317,,,,,,,,,,,,,,,317_0,FAILED,SOBOL,,,4184,2254,3882,0.833463074097409828411286980554,0.4
318,,,,,,,,,,,,,,,318_0,FAILED,SOBOL,,,4852,3669,2993,0.998960236774757537325797329686,0.000000001
319,,,,,,,,,,,,,,,319_0,FAILED,SOBOL,,,1946,1571,997,0.214939148442819721873675575807,0.6
320,,,,,,,,,,,,,,,320_0,FAILED,SOBOL,,,607,4241,4787,0.710849498160183390638167111319,0.00000001
321,,,,,,,,,,,,,,,321_0,FAILED,SOBOL,,,2597,991,1859,0.496229065813124203820905222528,0.001
322,,,,,,,,,,,,,,,322_0,FAILED,SOBOL,,,3000,2520,4524,0.131468782912939785578743112637,0.2
323,,,,,,,,,,,,,,,323_0,FAILED,SOBOL,,,49,2097,1518,0.907055163662880636898933062184,0.6
324,,,,,,,,,,,,,,,324_0,FAILED,SOBOL,,,2479,4418,2730,0.408859193904325346480277403316,0.1
325,,,,,,,,,,,,,,,325_0,FAILED,SOBOL,,,4475,187,655,0.630638906611129645973790047719,0.0000000001
326,,,,,,,,,,,,,,,326_0,FAILED,SOBOL,,,3972,3772,2461,0.546636069288477299821238375443,0.7
327,,,,,,,,,,,,,,,327_0,FAILED,SOBOL,,,1576,835,4145,0.261887216052040461278238581144,0.5
328,,,,,,,,,,,,,,,328_0,FAILED,SOBOL,,,864,3199,355,0.757768495980650214072227299766,0.00001
329,,,,,,,,,,,,,,,329_0,FAILED,SOBOL,,,3589,1415,3596,0.043932994041591885703290643050,0.0001
330,,,,,,,,,,,,,,,330_0,FAILED,SOBOL,,,3632,3315,1278,0.734995769435539791913925000699,0.6
331,,,,,,,,,,,,,,,331_0,FAILED,SOBOL,,,665,1292,4597,0.458491091931238770040835106556,0.4
332,,,,,,,,,,,,,,,332_0,FAILED,SOBOL,,,1848,3973,885,0.958782402694225321937437911402,0.00001
333,,,,,,,,,,,,,,,333_0,FAILED,SOBOL,,,3856,641,2647,0.237627783030271544362221902702,0.001
334,,,,,,,,,,,,,,,334_0,FAILED,SOBOL,,,4594,4539,4239,0.089787801139056683252803736650,0.00000000001
335,,,,,,,,,,,,,,,335_0,FAILED,SOBOL,,,2204,77,2242,0.873698365531861753652265178971,0.0001
336,,,,,,,,,,,,,,,336_0,FAILED,SOBOL,,,240,2706,3532,0.372066959442570788230142397879,0.1
337,,,,,,,,,,,,,,,337_0,FAILED,SOBOL,,,2964,1898,605,0.586546649249270579673520842334,0.7
338,,,,,,,,,,,,,,,338_0,FAILED,SOBOL,,,2710,4130,3249,0.781854326335713278872674436570,0.0001
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,10789.000000000000000000000000000000,0.100000000000000005551115123126,337,1109,243,0.006134579239413142336123652143,0.0000001
340,,,,,,,,,,,,,,,340_0,FAILED,SOBOL,,,2143,3472,3955,0.506396849956363470646181212942,0.000000001
341,,,,,,,,,,,,,,,341_0,FAILED,SOBOL,,,4812,1760,1881,0.284514465387910586713360316935,0.8
342,,,,,,,,,,,,,,,342_0,FAILED,SOBOL,,,4222,2862,1246,0.386174483496695752915428556662,0.3
343,,,,,,,,,,,,,,,343_0,FAILED,SOBOL,,,1327,2367,2930,0.670812812793999957428070501919,0.000001
344,,,,,,,,,,,,,,,344_0,FAILED,SOBOL,,,1240,4694,1639,0.169210446750745174826491279418,0.01
345,,,,,,,,,,,,,,,345_0,FAILED,SOBOL,,,3214,547,4880,0.882905206149444010677029837098,0.00000001
346,,,,,,,,,,,,,,,346_0,FAILED,SOBOL,,,3207,4707,3328,0.498692035173997294528192014695,0.9
347,,,,,,,,,,,,,,,347_0,COMPLETED,SOBOL,3839.000000000000000000000000000000,1.229999999999999982236431605997,1248,535,8,0.713312854176387234339529186400,0.3
348,,,,,,,,,,,,,,,348_0,FAILED,SOBOL,,,1315,2855,3876,0.212529448289424188756058242689,0.6
349,,,,,,,,,,,,,,,349_0,FAILED,SOBOL,,,4233,2375,2116,0.996550209451466773025174461509,0.8
350,,,,,,,,,,,,,,,350_0,FAILED,SOBOL,,,4824,3460,1012,0.832035500790923809866228566534,0.001
351,,,,,,,,,,,,,,,351_0,FAILED,SOBOL,,,2130,1772,3007,0.110983404275029895469373286687,0.8
352,,,,,,,,,,,,,,,352_0,FAILED,SOBOL,,,344,4137,1873,0.612132296113297336148661997868,0.5
353,,,,,,,,,,,,,,,353_0,FAILED,SOBOL,,,2704,1102,4803,0.335761074183508756441085552069,0.00001
354,,,,,,,,,,,,,,,354_0,FAILED,SOBOL,,,2951,2699,1512,0.046335094930604101004512074269,0.0000000001
355,,,,,,,,,,,,,,,355_0,FAILED,SOBOL,,,253,1905,4519,0.760170924039557549534151803527,0.2
356,,,,,,,,,,,,,,,356_0,FAILED,SOBOL,,,2198,4551,651,0.259416617684066319604596628778,0.00000001
357,,,,,,,,,,,,,,,357_0,FAILED,SOBOL,,,4601,66,2724,0.544165084265172516175823602680,0.01
358,,,,,,,,,,,,,,,358_0,FAILED,SOBOL,,,3864,3980,4159,0.629150375604629497061637266597,0.000000001
359,,,,,,,,,,,,,,,359_0,FAILED,SOBOL,,,1840,634,2477,0.407370573669671998118246847298,0.00000000001
360,,,,,,,,,,,,,,,360_0,FAILED,SOBOL,,,677,3303,3611,0.908490365976467706410346636403,0.2
361,,,,,,,,,,,,,,,361_0,FAILED,SOBOL,,,3621,1304,369,0.132904133940115576351104209607,0.1
362,,,,,,,,,,,,,,,362_0,FAILED,SOBOL,,,3583,3192,4602,0.587974369410425468096548229369,0.001
363,,,,,,,,,,,,,,,363_0,FAILED,SOBOL,,,871,1422,1283,0.373494530890136955392222262162,0.000001
364,,,,,,,,,,,,,,,364_0,FAILED,SOBOL,,,1563,3784,2651,0.872202147891744994367968502047,0.000000001
365,,,,,,,,,,,,,,,365_0,FAILED,SOBOL,,,3984,823,890,0.088291672727093095662809218993,0.00001
366,,,,,,,,,,,,,,,366_0,FAILED,SOBOL,,,4487,4426,2228,0.235164428872987635310565224245,0.4
367,,,,,,,,,,,,,,,367_0,FAILED,SOBOL,,,2467,179,4223,0.956319435192272027101978437713,0.0000000001
368,,,,,,,,,,,,,,,368_0,FAILED,SOBOL,,,57,2507,589,0.460901117395609627447328193739,0.5
369,,,,,,,,,,,,,,,369_0,FAILED,SOBOL,,,2992,2109,3518,0.737405467730015473648563784081,0.000001
370,,,,,,,,,,,,,,,370_0,FAILED,SOBOL,,,2585,4253,248,0.884393824525177452144930612121,0.4
371,,,,,,,,,,,,,,,371_0,FAILED,SOBOL,,,618,978,3255,0.170698975898325444600089895175,0.0000000001
372,,,,,,,,,,,,,,,372_0,FAILED,SOBOL,,,1938,3661,1886,0.669377463625744018038687954686,0.8
373,,,,,,,,,,,,,,,373_0,FAILED,SOBOL,,,4860,1578,3960,0.384739283042028534786993532180,0.3
374,,,,,,,,,,,,,,,374_0,FAILED,SOBOL,,,4191,2976,2914,0.282112039187923047123263131652,0.7
375,,,,,,,,,,,,,,,375_0,FAILED,SOBOL,,,1514,2266,1232,0.503994750926271106727938331460,0.0001
376,,,,,,,,,,,,,,,376_0,FAILED,SOBOL,,,976,4893,4866,0.008605562403798103221497228787,0.001
377,,,,,,,,,,,,,,,377_0,FAILED,SOBOL,,,3322,336,1624,0.784324922844767624674489070458,0.1
378,,,,,,,,,,,,,,,378_0,FAILED,SOBOL,,,3370,2964,721,0.719690969008952352581331979309,0.00000000001
379,,,,,,,,,,,,,,,379_0,FAILED,SOBOL,,,1085,2424,2790,0.442607914615422481929840614612,0.3
380,,,,,,,,,,,,,,,380_0,FAILED,SOBOL,,,1467,4794,1422,0.943234665608033484573979876586,0.7
381,,,,,,,,,,,,,,,381_0,FAILED,SOBOL,,,4081,601,4433,0.221988497858867039891350714242,0.9
382,,,,,,,,,,,,,,,382_0,FAILED,SOBOL,,,4974,4187,3701,0.074514232425019144567812645619,0.6
383,,,,,,,,,,,,,,,383_0,FAILED,SOBOL,,,1980,1211,456,0.857784911988303089280805124872,0.00001
384,,,,,,,,,,,,,,,384_0,FAILED,SOBOL,,,504,3526,4090,0.356549022700637596727801792440,0.000000000001
385,,,,,,,,,,,,,,,385_0,FAILED,SOBOL,,,2543,1860,2411,0.570876608248800043732273934438,0.8
386,,,,,,,,,,,,,,,386_0,FAILED,SOBOL,,,3112,4637,3826,0.797523413710296114054187910369,0.6
387,,,,,,,,,,,,,,,387_0,FAILED,SOBOL,,,92,133,2069,0.021651562355458738029501120081,0.2
388,,,,,,,,,,,,,,,388_0,FAILED,SOBOL,,,2347,2807,3437,0.522311257125809835777374701138,0.00001
389,,,,,,,,,,,,,,,389_0,COMPLETED,SOBOL,7970.000000000000000000000000000000,0.149999999999999994448884876874,4451,1956,114,0.299788987727835798402509226435,0.000000001
390,,,,,,,,,,,,,,,390_0,RUNNING,SOBOL,,,4016,3371,1764,0.401814722293987847123730716703,0.001
391,,,,,,,,,,,,,,,391_0,RUNNING,SOBOL,,,1688,1390,4697,0.686361503506079273506657045800,0.0000001
392,,,,,,,,,,,,,,,392_0,RUNNING,SOBOL,,,840,4031,1063,0.185092670440673817688903568524,0.01
393,,,,,,,,,,,,,,,393_0,RUNNING,SOBOL,,,3458,742,3054,0.898209052950143860272191886907,0.4
394,,,,,,,,,,,,,,,394_0,RUNNING,SOBOL,,,3735,3832,1976,0.318259377172216750828681597341,0.3
395,,,,,,,,,,,,,,,395_0,RUNNING,SOBOL,,,719,928,4045,0.595452717563137445822007975949,0.4
396,,,,,,,,,,,,,,,396_0,RUNNING,SOBOL,,,1726,3262,177,0.096650488976389170581171583763,0.9
397,,,,,,,,,,,,,,,397_0,RUNNING,SOBOL,,,3821,1511,3188,0.818037637207657097881963181862,0.1
398,,,,,,,,,,,,,,,398_0,RUNNING,SOBOL,,,4647,2613,4936,0.982925431083887857219849593093,0.0001
399,,,,,,,,,,,,,,,399_0,RUNNING,SOBOL,,,2307,2157,1691,0.199787879925221206756091874013,0.000000000001
400,,,,,,,,,,,,,,,400_0,RUNNING,SOBOL,,,206,4513,2825,0.695057156963273858885088429815,0.00000000001
401,,,,,,,,,,,,,,,401_0,RUNNING,SOBOL,,,2842,249,1146,0.480832481218501917030749837068,0.5
402,,,,,,,,,,,,,,,402_0,RUNNING,SOBOL,,,2735,3730,2542,0.146864417599514129886273394732,0.0000001
403,,,,,,,,,,,,,,,403_0,RUNNING,SOBOL,,,469,1667,785,0.922846554951742281680537871580,0.000000001
404,,,,,,,,,,,,,,,404_0,RUNNING,SOBOL,,,2098,4300,4653,0.424011412329971804080486208477,0.0000000001
405,,,,,,,,,,,,,,,405_0,RUNNING,SOBOL,,,4699,1086,1330,0.646674662210047213051211656420,0.2
406,,,,,,,,,,,,,,,406_0,RUNNING,SOBOL,,,4353,4983,539,0.562062456086277917322036046244,0.000000000001
407,,,,,,,,,,,,,,,407_0,RUNNING,SOBOL,,,1351,405,3471,0.277648803278803812943920092948,0.4
408,,,,,,,,,,,,,,,408_0,RUNNING,SOBOL,,,1128,3082,2337,0.772950994351878750698858766555,0.00001
409,,,,,,,,,,,,,,,409_0,RUNNING,SOBOL,,,3170,2313,4329,0.059937521645799282654643036494,0.1
410,,,,,,,,,,,,,,,410_0,RUNNING,SOBOL,,,3131,3580,2437,0.931694363787770263307663753949,0.00001
411,,,,,,,,,,,,,,,411_0,RUNNING,SOBOL,,,1166,1816,4199,0.155498673722147928710768383098,0.00000000001
412,,,,,,,,,,,,,,,412_0,RUNNING,SOBOL,,,1390,4172,331,0.653329233745112980535907354351,0.9
413,,,,,,,,,,,,,,,413_0,RUNNING,SOBOL,,,4314,1216,3649,0.430940449664369229498817048807,0.8
414,,,,,,,,,,,,,,,414_0,RUNNING,SOBOL,,,4739,4818,4480,0.267034633921459318983693265182,0.01
415,,,,,,,,,,,,,,,415_0,RUNNING,SOBOL,,,2060,567,1552,0.551174296813085717872127133887,0.4
416,,,,,,,,,,,,,,,416_0,RUNNING,SOBOL,,,430,2901,2686,0.054927484460175035607676363725,0.0000001
417,,,,,,,,,,,,,,,417_0,RUNNING,SOBOL,,,2774,2497,689,0.768154033996164775643933353422,0.000000000001
418,,,,,,,,,,,,,,,418_0,RUNNING,SOBOL,,,2881,4016,3047,0.604148232530802520301449476392,0.3
419,,,,,,,,,,,,,,,419_0,RUNNING,SOBOL,,,167,747,973,0.327167731028050190467126867588,0.4
420,,,,,,,,,,,,,,,420_0,FAILED,SOBOL,,,2267,3424,4841,0.825027241868898308929658469424,0.000000001
421,,,,,,,,,,,,,,,421_0,FAILED,SOBOL,,,4686,1346,1835,0.103366341663524513583283237494,0.2
422,,,,,,,,,,,,,,,422_0,COMPLETED,SOBOL,4335.000000000000000000000000000000,0.700000000000000066613381477509,3783,2743,48,0.188960525920614602624070244019,0.7
423,,,,,,,,,,,,,,,423_0,FAILED,SOBOL,,,1765,2029,3288,0.972372304936870879288335345336,0.00000001
424,,,,,,,,,,,,,,,424_0,FAILED,SOBOL,,,758,4662,2154,0.476096541766077296919945638365,0.0001
425,,,,,,,,,,,,,,,425_0,FAILED,SOBOL,,,3696,99,3838,0.690107902739196976682478634757,0.0000000001
426,,,,,,,,,,,,,,,426_0,FAILED,SOBOL,,,3497,4470,1192,0.030346856111660599347734645903,0.01
427,,,,,,,,,,,,,,,427_0,FAILED,SOBOL,,,801,303,2954,0.806432022238150247872567888408,0.001
428,,,,,,,,,,,,,,,428_0,FAILED,SOBOL,,,1650,2618,1586,0.306778813600540156691920401499,0.3
429,,,,,,,,,,,,,,,429_0,RUNNING,SOBOL,,,4055,2142,4904,0.529026855140924401332824800193,0.0000001
430,,,,,,,,,,,,,,,430_0,RUNNING,SOBOL,,,4412,3228,3215,0.675534370712935872127502534568,0.000000000001
431,,,,,,,,,,,,,,,431_0,RUNNING,SOBOL,,,2386,1535,287,0.391261341474950286034584223671,0.000001
432,,,,,,,,,,,,,,,432_0,RUNNING,SOBOL,,,131,3905,3921,0.893472892286255926386218106927,0.6
433,,,,,,,,,,,,,,,433_0,RUNNING,SOBOL,,,3072,865,1925,0.180143670888617629666228481256,0.7
434,,,,,,,,,,,,,,,434_0,RUNNING,SOBOL,,,2505,3087,4263,0.451455472497269527654140119921,0.000000001
435,,,,,,,,,,,,,,,435_0,RUNNING,SOBOL,,,544,2298,2188,0.728325450060889112435802417167,0.0001
436,,,,,,,,,,,,,,,436_0,RUNNING,SOBOL,,,2019,4939,3557,0.228643320348113771034448404862,0.000001
437,,,,,,,,,,,,,,,437_0,RUNNING,SOBOL,,,4935,459,551,0.950163478013128059984637729940,0.5
438,,,,,,,,,,,,,,,438_0,RUNNING,SOBOL,,,4120,4373,1322,0.847170993585139475712253442907,0.8
439,,,,,,,,,,,,,,,439_0,RUNNING,SOBOL,,,1428,1022,4562,0.063625848222523928576777052513,0.000000000001
440,,,,,,,,,,,,,,,440_0,RUNNING,SOBOL,,,1046,3696,928,0.565866320108994846904693076795,0.0000000001
441,,,,,,,,,,,,,,,441_0,RUNNING,SOBOL,,,3408,1692,2612,0.351752287274226527191700597541,0.9
442,,,,,,,,,,,,,,,442_0,RUNNING,SOBOL,,,3283,4064,4736,0.162003687718883154778026778331,0.4
443,,,,,,,,,,,,,,,443_0,RUNNING,SOBOL,,,1014,1166,1724,0.875485221574082927986637514550,0.000000001
444,,,,,,,,,,,,,,,444_0,RUNNING,SOBOL,,,1553,3494,3093,0.377749451592564566837495476648,0.1
445,,,,,,,,,,,,,,,445_0,RUNNING,SOBOL,,,4151,1747,1024,0.662661860033869731800848512648,0.3
446,,,,,,,,,,,,,,,446_0,RUNNING,SOBOL,,,4899,2850,2109,0.514821878142654898447005962225,0.7
447,,,,,,,,,,,,,,,447_0,RUNNING,SOBOL,,,1899,2389,3786,0.292665414430201054063473975475,0.00001
448,,,,,,,,,,,,,,,448_0,RUNNING,SOBOL,,,580,4751,152,0.789061089085415057198247268389,0.0000001
449,,,,,,,,,,,,,,,449_0,RUNNING,SOBOL,,,2625,481,3399,0.013554567532613873148683580894,0.0001
450,,,,,,,,,,,,,,,450_0,RUNNING,SOBOL,,,3031,3337,416,0.364646971149370058284944207116,0.3
451,,,,,,,,,,,,,,,451_0,RUNNING,SOBOL,,,17,1280,3741,0.579339886499568801347948010516,0.00000001
