trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
22,,,,,,,,,,,,,,,22_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,4617,1341,0.613729665018618142369177803630,0.791853210879489788354135271220,str\(\'kl\'\),0.047629485260695228476812701501,False
23,,,,,,,,,,,,,,,23_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,2384,2815,0.126522868238389485373573961624,0.400214781573042299722686720997,str\(\'intersection\'\),0.087745298398658633232116699219,True
24,,,,,,,,,,,,,,,24_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2180,503,0.506777637606486641708158913389,0.012938539151102303181861685744,str\(\'kl\'\),0.093632233794778585433959960938,False
25,,,,,,,,,,,,,,,25_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,4878,4008,0.237396288951858880356127201594,0.685992324810475118113117787289,str\(\'intersection\'\),0.042277403799816974661052171314,True
26,,,,,,,,,,,,,,,26_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2910,2295,0.948475574133917698205209489970,0.451534302782267304987584566334,str\(\'intersection\'\),0.016505094217136501155707151156,False
27,,,,,,,,,,,,,,,27_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,53,3164,0.305392235053703164915361867315,0.871006681177765140766666718264,str\(\'kl\'\),0.067892879843711853582455262313,True
28,,,,,,,,,,,,,,,28_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,649,1775,0.094943128712475302610762639688,0.917646168090403113737352214230,str\(\'kl\'\),0.079206757657229898139661372625,False
29,,,,,,,,,,,,,,,29_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,3583,2781,0.644340029887855103574167969782,0.280162048056721679767377963799,str\(\'intersection\'\),0.050416302019730213634929327782,True
30,,,,,,,,,,,,,,,30_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,4265,1057,0.416912491098046289472733860748,0.608169156119227394263759833848,str\(\'intersection\'\),0.030996491005644208338587475282,False
31,,,,,,,,,,,,,,,31_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,1485,4425,0.841864165902137751018585731799,0.215494497962295999959891901199,str\(\'kl\'\),0.059775962326675660674091261626,True
32,,,,,,,,,,,,,,,32_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,1468,1584,0.692733710691332826847599335451,0.388885907720774415263775836138,str\(\'intersection\'\),0.067219022354111077066640689281,False
33,,,,,,,,,,,,,,,33_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,4326,2609,0.049469521015882492176451989963,0.810977072928100839455112236465,str\(\'kl\'\),0.017356787864118816688829838313,True
34,,,,,,,,,,,,,,,34_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,3444,1209,0.764232218720018896540580044530,0.078511238221079110433109349287,str\(\'kl\'\),0.042918311022222051243080187533,False
35,,,,,,,,,,,,,,,35_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,745,4558,0.495522802673280249319276435926,0.746996066551655513165997035685,str\(\'intersection\'\),0.092813501143828039396943552219,True
36,,,,,,,,,,,,,,,36_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,109,362,0.160190659014508129942555569869,0.544118332430720275105784367042,str\(\'intersection\'\),0.059208354847505695328635511032,False
37,,,,,,,,,,,,,,,37_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,2889,3887,0.584961512966081453868127937312,0.156621762461960328804977393702,str\(\'kl\'\),0.031737803369760515803665867907,True
38,,,,,,,,,,,,,,,38_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,4979,2475,0.353359568869695050974399919141,0.982671125270426326636652447633,str\(\'kl\'\),0.050994888450950390246241283876,False
39,,,,,,,,,,,,,,,39_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2046,3325,0.903428432395681713096280418540,0.341959087565541275388625308551,str\(\'intersection\'\),0.078454455612227316785300956781,True
40,,,,,,,,,,,,,,,40_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2445,696,0.277602557070553312978944404676,0.196370743731036773160880670730,str\(\'kl\'\),0.095232315640896569863826925939,False
41,,,,,,,,,,,,,,,41_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,4600,4826,0.983121838979423068316521039378,0.619498137788847103024636453483,str\(\'intersection\'\),0.034033736987039452104308878688,True
42,,,,,,,,,,,,,,,42_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2623,1550,0.204767797961831088393580557749,0.260305225061252698548486250729,str\(\'intersection\'\),0.014597392501309515433494112813,False
43,,,,,,,,,,,,,,,43_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,314,3044,0.536463203787803655231414268201,0.929703995058313026333962625358,str\(\'kl\'\),0.075828932151198388811330630688,True
44,,,,,,,,,,,,,,,44_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,1006,1894,0.871664035206660581245330376987,0.851639166785404078119370296918,str\(\'kl\'\),0.087093423791229723773810178500,False
45,,,,,,,,,,,,,,,45_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,3239,3524,0.384154591402038947389740997096,0.463106828978285200992814907295,str\(\'intersection\'\),0.048459216812625535708569657345,True
46,,,,,,,,,,,,,,,46_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,3925,240,0.678856767056509879942893803673,0.666379284283146300360556324449,str\(\'intersection\'\),0.022714319741353392045901671281,False
47,,,,,,,,,,,,,,,47_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,1851,4233,0.067267634881660348655785242045,0.024752843899652363091057338806,str\(\'kl\'\),0.061337537039071327038541880938,True
48,,,,,,,,,,,,,,,48_0,ABANDONED,SOBOL,,,1587,7,0.958505684813484526429760990140,0.949706488590687514239618849388,str\(\'intersection\'\),0.046025266777724033184782115313,True
49,,,,,,,,,,,,,,,49_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,3895,4156,0.283671622758731256652708907495,0.374783684376627179712926363209,str\(\'kl\'\),0.083240860952064399391758797719,False
50,,,,,,,,,,,,,,,50_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,3327,2122,0.527958835972473061737275656924,0.514704626772552686908568375657,str\(\'kl\'\),0.063826416702941063396892218407,True
51,,,,,,,,,,,,,,,51_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,1173,3596,0.227922724006697524634645901642,0.186175485681742441945729638064,str\(\'intersection\'\),0.026599832847714423300633512781,False
52,,,,,,,,,,,,,,,52_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,617,1315,0.422902581505477437318063493876,0.108044033721089366428813605125,str\(\'intersection\'\),0.037863026298582555528859927563,True
53,,,,,,,,,,,,,,,53_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,2691,2965,0.816377196080982692194538685726,0.717569047309458252215108586824,str\(\'kl\'\),0.097689689407125121500818920595,False
54,,,,,,,,,,,,,,,54_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4473,937,0.120116729259490961911893691649,0.421723840422928319959794407623,str\(\'kl\'\),0.071922741895541555945392531157,True
55,,,,,,,,,,,,,,,55_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,2240,4911,0.638646176949143384860008154646,0.778033386275172267332322917355,str\(\'intersection\'\),0.012129039783030749061198960703,False
56,,,,,,,,,,,,,,,56_0,COMPLETED,SOBOL,15.000000000000000000000000000000,0.000000000000000000000000000000,2016,2245,0.009274138731881976377424692259,0.633415844747796663583017107158,str\(\'kl\'\),0.029260522415861488221278108313,True
57,,,,,,,,,,,,,,,57_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,4715,3250,0.745628528920933564272388593963,0.057580050634220246441596913201,str\(\'intersection\'\),0.055315212700515994925787310876,False
58,,,,,,,,,,,,,,,58_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,3054,588,0.440190302899107321898952704942,0.822223312215879520437056271476,str\(\'intersection\'\),0.080898780934512623530530106564,True
59,,,,,,,,,,,,,,,59_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.000000000000000000000000000000,197,3956,0.802964945232495619364954109187,0.492658894041553163667401804560,str\(\'kl\'\),0.054833106333389884656792645501,False
60,,,,,,,,,,,,,,,60_0,COMPLETED,SOBOL,24.000000000000000000000000000000,0.000000000000000000000000000000,813,971,0.608101231187581969805933113093,0.289840169472619868518137309366,str\(\'kl\'\),0.021229258226230743322737737344,True
61,,,,,,,,,,,,,,,61_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,3746,4476,0.151640567347407329013009302798,0.900278633972629860338088292337,str\(\'intersection\'\),0.069716824889183043323370725375,False
62,,,,,,,,,,,,,,,62_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,4121,1827,0.909543158732354695139576961083,0.229207479288801557748556092520,str\(\'intersection\'\),0.088952015098184344932263911687,True
63,,,,,,,,,,,,,,,63_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,1341,2696,0.328758678294718276191588302027,0.586551841212436531058926902915,str\(\'kl\'\),0.040497404066845779646577341282,False
64,,,,,,,,,,,,,,,64_0,COMPLETED,SOBOL,65.000000000000000000000000000000,0.000000000000000000000000000000,1369,2431,0.889519008783623554847963532666,0.051588761223480106288263868919,str\(\'kl\'\),0.010781664019450545172196243016,False
65,,,,,,,,,,,,,,,65_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,4068,3300,0.371172553164884455600969204170,0.625730402698740362232854295144,str\(\'intersection\'\),0.073310962338000537630300357250,True
66,,,,,,,,,,,,,,,66_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,3702,328,0.567698174094781293774758523796,0.485938394984230415118986456946,str\(\'intersection\'\),0.099070022143423558391717165250,False
67,,,,,,,,,,,,,,,67_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,844,3833,0.173553292503580453010059159169,0.815270589454099581239177041425,str\(\'kl\'\),0.036529739508405323356043936656,True
68,,,,,,,,,,,,,,,68_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,171,1233,0.477816431149840348258095445999,0.893076566854491882274658109964,str\(\'kl\'\),0.025118219228461385883477419156,False
69,,,,,,,,,,,,,,,69_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,3105,4602,0.778035029560327551223508635303,0.283365244882181288588185452682,str\(\'intersection\'\),0.065256177857518207763298789814,True
70,,,,,,,,,,,,,,,70_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,4763,1638,0.035969847954809668066911143569,0.579108107076957812076045684080,str\(\'intersection\'\),0.084667546283453701261301205250,False
71,,,,,,,,,,,,,,,71_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,1983,2643,0.710134089134633494921899909968,0.222978207239881154322347356356,str\(\'kl\'\),0.044562543286010627974214060032,True
72,,,,,,,,,,,,,,,72_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2190,293,0.080569816296920185316743356907,0.365870433196425426380926637648,str\(\'intersection\'\),0.039016144331544641565834297126,False
73,,,,,,,,,,,,,,,73_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.000000000000000000000000000000,4498,4267,0.661658639093861022928422244149,0.941048318393528426817340459820,str\(\'kl\'\),0.090382130471989521880438189783,True
74,,,,,,,,,,,,,,,74_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,2724,1918,0.402021335659548617602609965616,0.176529292143881327836751893301,str\(\'kl\'\),0.071143156336620438917606179530,False
75,,,,,,,,,,,,,,,75_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,569,3568,0.857690382195636646933678548521,0.506775413408875441412249074347,str\(\'intersection\'\),0.019766180515289305530401975375,True
76,,,,,,,,,,,,,,,76_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,1225,1516,0.553798401065170753376776247023,0.709394237171858565993431966490,str\(\'intersection\'\),0.053485397808253773432873856564,False
77,,,,,,,,,,,,,,,77_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,3299,2990,0.191328547231852996723944215773,0.098647162232548005200705176776,str\(\'kl\'\),0.082286668950691824186982614719,True
78,,,,,,,,,,,,,,,78_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,3865,652,0.996988908961415343235046293557,0.769613176409155164137132487667,str\(\'kl\'\),0.056695878198370346090495530689,False
79,,,,,,,,,,,,,,,79_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,1632,4802,0.259842395842075357670353241701,0.412568859022110712153619260789,str\(\'intersection\'\),0.027927568051964044015811339250,True
80,,,,,,,,,,,,,,,80_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,1798,883,0.652133960358798558942794443283,0.612543511493131465073247454711,str\(\'kl\'\),0.079785682465881108127447873812,True
81,,,,,,,,,,,,,,,81_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,3953,4876,0.102734917707741263415144317150,0.189648341139778492392409248168,str\(\'intersection\'\),0.049612495778128512524673965345,False
82,,,,,,,,,,,,,,,82_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,3270,1290,0.834064048945903802056989206903,0.922020456543192312715007119550,str\(\'intersection\'\),0.030351642863824968010533211782,True
83,,,,,,,,,,,,,,,83_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,962,2921,0.409110708549618729001906558551,0.254315839184448111431890993117,str\(\'kl\'\),0.060557790547609340048307302595,False
84,,,,,,,,,,,,,,,84_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,365,2156,0.245197952529415480471541854968,0.456875653395429237590974480554,str\(\'kl\'\),0.094278284572064885438180681376,True
85,,,,,,,,,,,,,,,85_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,2597,3650,0.514577635591849658069918405090,0.844193529115989771405281771877,str\(\'intersection\'\),0.041493685627356176326419046063,False
86,,,,,,,,,,,,,,,86_0,ABANDONED,SOBOL,,,4567,51,0.297600565029308206099756262120,0.018279822843149304972820701209,str\(\'intersection\'\),0.015924966773018241900095048891,True
87,,,,,,,,,,,,,,,87_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,2493,4181,0.940681762633845175436420049664,0.659179120698943687983728523250,str\(\'kl\'\),0.068698576036840666714233805124,False
88,,,,,,,,,,,,,,,88_0,COMPLETED,SOBOL,9.000000000000000000000000000000,0.000000000000000000000000000000,2071,1871,0.314911112099885925896813887448,0.803049763098359070667697778845,str\(\'intersection\'\),0.062802674686536191783758908969,True
89,,,,,,,,,,,,,,,89_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.000000000000000000000000000000,4929,2720,0.927292367205023726484114376944,0.379241617716848833374854166323,str\(\'kl\'\),0.021290048230439426873994435141,False
90,,,,,,,,,,,,,,,90_0,COMPLETED,SOBOL,13.000000000000000000000000000000,0.000000000000000000000000000000,2841,1005,0.134317274592816837675002261676,0.738335992820560949034813802427,str\(\'kl\'\),0.047027041502296931807514113189,True
91,,,,,,,,,,,,,,,91_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,142,4530,0.621521929897367986228573499830,0.069596083506941797125477933150,str\(\'intersection\'\),0.088572623590007434901671956595,False
92,,,,,,,,,,,,,,,92_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,717,563,0.785078697187826080039485532325,0.147468684595078225463282706187,str\(\'intersection\'\),0.077159826578572399125022229782,True
93,,,,,,,,,,,,,,,93_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,3496,3912,0.454174908665940180174658280521,0.535700026098638759641801243561,str\(\'kl\'\),0.013214667066931725172840295102,False
94,,,,,,,,,,,,,,,94_0,COMPLETED,SOBOL,27.000000000000000000000000000000,0.000000000000000000000000000000,4371,2191,0.732314442982897162437438964844,0.332560312543064340307097381810,str\(\'kl\'\),0.032647908907383685339631540501,True
95,,,,,,,,,,,,,,,95_0,COMPLETED,SOBOL,6.000000000000000000000000000000,0.000000000000000000000000000000,1438,3216,0.026490818714722991905619053910,0.974494411598891052683768521092,str\(\'intersection\'\),0.096582084102556114979520884845,False
96,,,,,,,,,,,,,,,96_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,1537,453,0.376360363503918049499219478093,0.678550512798130500691229372023,str\(\'kl\'\),0.086315195094794044949892963814,True
97,,,,,,,,,,,,,,,97_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,4237,3821,0.863871472900733405886342097801,0.006703560218214988514207064441,str\(\'intersection\'\),0.049110754383727917016244646220,False
98,,,,,,,,,,,,,,,98_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,3552,2418,0.075067097498103974029248774968,0.863810328379273406618210628949,str\(\'intersection\'\),0.023514515729621054268561053391,True
99,,,,,,,,,,,,,,,99_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,695,3424,0.686658371148630930491663093562,0.445057493247091762178513363324,str\(\'kl\'\),0.060751912072300920386602740564,False
100,,,,,,,,,,,,,,,100_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,3,1649,0.975320353858172839345286320167,0.273443448815494760673061591660,str\(\'kl\'\),0.094434006251394753128636239126,True
101,,,,,,,,,,,,,,,101_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,2936,2518,0.269803213424980647960893520576,0.910687716137617786493763105682,str\(\'intersection\'\),0.034618161329999570796633889813,False
102,,,,,,,,,,,,,,,102_0,COMPLETED,SOBOL,14.000000000000000000000000000000,0.000000000000000000000000000000,4912,1109,0.544255647122860009012867976708,0.209508900564163935698047680489,str\(\'intersection\'\),0.015373734598979355708836536110,True
103,,,,,,,,,,,,,,,103_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,2132,4614,0.212561906889080998173113812300,0.600481806818395802416432616155,str\(\'kl\'\),0.075178595203906295463269771062,False
104,,,,,,,,,,,,,,,104_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,2358,1984,0.592761451466009003929968912416,0.986070804348215479429029528546,str\(\'intersection\'\),0.058387729814276104201020700657,True
105,,,,,,,,,,,,,,,105_0,COMPLETED,SOBOL,12.000000000000000000000000000000,0.000000000000000000000000000000,4667,3458,0.167992738990113132935277917568,0.313189050568267679519607327165,str\(\'kl\'\),0.032343857381492854830007388500,False
106,,,,,,,,,,,,,,,106_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,2575,184,0.895634680381044767649711957347,0.547518078429624410752296626015,str\(\'kl\'\),0.051749600879848013657014149658,True
107,,,,,,,,,,,,,,,107_0,COMPLETED,SOBOL,5.000000000000000000000000000000,0.000000000000000000000000000000,421,4334,0.345567482447251661525911003991,0.127851777514442793703963729968,str\(\'intersection\'\),0.077826434308663011707452028531,False
108,,,,,,,,,,,,,,,108_0,COMPLETED,SOBOL,11.000000000000000000000000000000,0.000000000000000000000000000000,1057,763,0.057261488467454914330634352382,0.080928693788126115915559921632,str\(\'intersection\'\),0.066463109301403172635147598157,True
109,,,,,,,,,,,,,,,109_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,3130,4737,0.700527343735098839694330763450,0.719208253065124147873632409755,str\(\'kl\'\),0.017986695766448977662488317719,False
110,,,,,,,,,,,,,,,110_0,COMPLETED,SOBOL,17.000000000000000000000000000000,0.000000000000000000000000000000,4014,1449,0.487720841668546178926391121422,0.391303430208936320333634739654,str\(\'kl\'\),0.043740136679261930330309127157,True
111,,,,,,,,,,,,,,,111_0,COMPLETED,SOBOL,7.000000000000000000000000000000,0.000000000000000000000000000000,1781,3099,0.756432399190962279078576102620,0.783189311491325534930751928187,str\(\'intersection\'\),0.092205560533329844474792480469,False
112,,,,,,,,,,,,,,,112_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,1654,1375,0.143848659381270421731002784327,0.242345643557608125817637301225,str\(\'kl\'\),0.020429232558235525807344146187,False
113,,,,,,,,,,,,,,,113_0,COMPLETED,SOBOL,8.000000000000000000000000000000,0.000000000000000000000000000000,3809,2869,0.600307657629251534281422664208,0.567535502806305935941111329157,str\(\'intersection\'\),0.070302279535681008737491026750,True
114,,,,,,,,,,,,,,,114_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,3434,833,0.336560579814016824773403868676,0.302978385791182525110798451351,str\(\'intersection\'\),0.089730073474347596396150095188,False
115,,,,,,,,,,,,,,,115_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,1125,4963,0.917342918775975735279359923879,0.881262362487614137052105434122,str\(\'kl\'\),0.039846036816015846515615095313,True
